日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-09-26,25.75,24.75,26.15,24.75,1270354.0,3191010591.49,5.09,-10.0,-2.75,18.35
2025-09-29,23.7,23.65,24.77,23.11,1645993.0,3932166384.34,6.71,-4.44,-1.1,23.77
2025-09-30,23.64,24.29,24.75,23.24,1434650.0,3467130318.9,6.38,2.71,0.64,20.72
2025-10-09,23.3,22.53,23.45,22.45,1372211.0,3145329745.18,4.12,-7.25,-1.76,19.82
2025-10-10,22.65,24.79,24.79,22.4,1268317.0,2973925537.18,10.61,10.03,2.26,18.32
2025-10-13,25.95,27.27,27.27,25.66,975837.0,2629274545.97,6.49,10.0,2.48,14.09
2025-10-14,28.71,28.47,29.95,27.26,2311986.0,6594458042.83,9.86,4.4,1.2,33.39
2025-10-15,27.95,27.01,28.82,25.62,1856022.0,4991057748.74,11.24,-5.13,-1.46,26.81
2025-10-16,26.48,25.66,27.9,25.53,1276565.0,3385069353.31,8.77,-5.0,-1.35,18.44
2025-10-17,25.66,24.77,27.05,24.4,1138865.0,2935929012.42,10.33,-3.47,-0.89,16.45
2025-10-20,25.13,24.86,25.95,24.6,894488.0,2256153525.91,5.45,0.36,0.09,12.92
2025-10-21,24.85,25.05,25.93,24.6,899078.0,2275819682.86,5.35,0.76,0.19,12.99
2025-10-22,24.65,25.74,26.29,24.05,1380937.0,3485211667.68,8.94,2.75,0.69,19.95
2025-10-23,24.95,23.87,25.19,23.43,1028545.0,2478972506.24,6.84,-7.26,-1.87,14.86
2025-10-24,23.96,24.48,25.02,23.83,920752.0,2263982207.83,4.99,2.56,0.61,13.3
2025-10-27,25.62,25.12,25.95,24.96,1108909.0,2827048998.6,4.04,2.61,0.64,16.02
2025-10-28,24.47,24.6,25.47,24.47,904062.0,2261065911.13,3.98,-2.07,-0.52,13.06
2025-10-29,24.28,25.63,25.95,24.11,1129628.0,2866946469.8,7.48,4.19,1.03,16.32
2025-10-30,25.45,26.11,27.38,25.3,1329692.0,3506438134.04,8.12,1.87,0.48,19.21
2025-10-31,25.5,27.15,27.75,25.06,1348678.0,3627314569.55,10.3,3.98,1.04,19.48
2025-11-03,26.88,24.44,26.88,24.43,1220144.0,3026650568.71,9.02,-9.98,-2.71,17.62
2025-11-04,23.78,23.29,24.24,23.08,763116.0,1799370880.97,4.75,-4.71,-1.15,11.02
2025-11-05,22.43,22.76,23.23,22.17,557646.0,1267005737.46,4.55,-2.28,-0.53,8.05
2025-11-06,21.47,22.03,22.75,20.95,940622.0,2034929405.95,7.91,-3.21,-0.73,13.59
2025-11-07,21.7,22.08,22.64,21.65,606362.0,1349867190.16,4.49,0.23,0.05,8.76
2025-11-10,21.91,22.25,22.54,21.91,513728.0,1146068673.94,2.85,0.77,0.17,7.42
2025-11-11,22.03,23.35,23.81,21.75,940927.0,2144433061.09,9.26,4.94,1.1,13.59
2025-11-12,22.73,21.79,22.74,21.69,607589.0,1345044942.46,4.5,-6.68,-1.56,8.78
2025-11-13,21.56,21.52,21.95,21.32,439005.0,948994012.84,2.89,-1.24,-0.27,6.34
2025-11-14,21.25,20.77,21.52,20.74,439655.0,927844509.06,3.62,-3.49,-0.75,6.35
2025-11-17,20.92,21.14,21.75,20.92,314955.0,666911954.43,4.0,1.78,0.37,4.55
2025-11-18,20.93,22.76,23.26,20.41,1358612.0,3075842527.59,13.48,7.66,1.62,19.62
2025-11-19,21.59,21.96,22.83,21.59,947699.0,2102300103.95,5.45,-3.51,-0.8,13.69
2025-11-20,22.25,22.53,23.25,22.0,908506.0,2060081619.9,5.69,2.6,0.57,13.12
2025-11-21,21.85,23.67,24.79,21.85,1654248.0,3952944493.32,13.05,5.06,1.14,23.89
2025-11-24,23.84,24.42,24.73,23.25,1492663.0,3622120398.71,6.25,3.17,0.75,21.56
2025-11-25,23.73,24.17,25.35,22.67,1296069.0,3135480921.97,10.97,-1.02,-0.25,18.72
2025-11-26,23.68,23.08,23.92,22.95,842373.0,1969828658.87,4.01,-4.51,-1.09,12.17
2025-11-27,22.82,22.11,23.51,22.1,806758.0,1837648517.25,6.11,-4.2,-0.97,11.65
2025-11-28,22.46,22.22,22.99,21.85,609998.0,1360319079.93,5.16,0.5,0.11,8.81
2025-12-01,22.18,22.78,23.05,22.08,778632.0,1766149780.1,4.37,2.52,0.56,11.25
2025-12-02,22.61,22.92,23.45,22.39,733186.0,1692102528.6,4.65,0.61,0.14,10.59
2025-12-03,22.58,20.96,22.83,20.95,927957.0,1993153411.05,8.2,-8.55,-1.96,13.4
2025-12-04,20.58,20.18,20.74,19.95,537410.0,1088363042.11,3.77,-3.72,-0.78,7.76
2025-12-05,20.11,20.04,20.19,19.45,442512.0,882503052.22,3.67,-0.69,-0.14,6.39
2025-12-08,19.84,20.46,20.5,19.84,430399.0,873838224.48,3.29,2.1,0.42,6.22
