日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-09-23,600567,1.87,1.82,1.88,1.77,2837686,513808605.0,5.88,-2.67,-0.05,4.9
2025-09-24,600567,1.81,1.82,1.83,1.8,1252875,227600235.0,1.65,0.0,0.0,2.16
2025-09-25,600567,1.82,1.8,1.84,1.79,1461634,265142227.0,2.75,-1.1,-0.02,2.52
2025-09-26,600567,1.8,1.79,1.82,1.79,1065824,192261346.0,1.67,-0.56,-0.01,1.84
2025-09-29,600567,1.8,1.8,1.81,1.76,1127985,201731705.0,2.79,0.56,0.01,1.95
2025-09-30,600567,1.8,1.8,1.81,1.78,1049582,188449570.0,1.67,0.0,0.0,1.8
2025-10-09,600567,1.8,1.83,1.84,1.8,1246077,226660683.0,2.22,1.67,0.03,2.14
2025-10-10,600567,1.82,1.85,1.87,1.82,1475704,273395905.0,2.73,1.09,0.02,2.54
2025-10-13,600567,1.8,1.83,1.84,1.79,1318802,238802187.0,2.7,-1.08,-0.02,2.27
2025-10-14,600567,1.83,1.82,1.86,1.82,1407915,258671676.0,2.19,-0.55,-0.01,2.42
2025-10-15,600567,1.82,1.83,1.84,1.81,1043809,190470606.0,1.65,0.55,0.01,1.79
2025-10-16,600567,1.83,1.81,1.84,1.8,1094832,198695337.0,2.19,-1.09,-0.02,1.88
2025-10-17,600567,1.81,1.79,1.82,1.78,1035692,186541731.0,2.21,-1.1,-0.02,1.78
2025-10-20,600567,1.8,1.8,1.81,1.79,745253,134116581.0,1.12,0.56,0.01,1.28
2025-10-21,600567,1.8,1.84,1.84,1.8,1539078,280309074.0,2.22,2.22,0.04,2.65
2025-10-22,600567,1.83,1.84,1.86,1.82,1562491,287715773.0,2.17,0.0,0.0,2.69
2025-10-23,600567,1.83,1.85,1.85,1.81,1210278,221312624.0,2.17,0.54,0.01,2.08
2025-10-24,600567,1.85,1.82,1.86,1.81,1405913,257233867.0,2.7,-1.62,-0.03,2.42
2025-10-27,600567,1.83,1.81,1.83,1.81,1127528,204946931.0,1.1,-0.55,-0.01,1.94
2025-10-28,600567,1.81,1.81,1.82,1.8,676153,122336219.0,1.1,0.0,0.0,1.16
2025-10-29,600567,1.81,1.81,1.82,1.79,1048149,189069590.0,1.66,0.0,0.0,1.8
2025-10-30,600567,1.81,1.81,1.83,1.8,1273458,231284628.0,1.66,0.0,0.0,2.19
2025-10-31,600567,1.8,1.77,1.81,1.75,2510177,444811082.0,3.31,-2.21,-0.04,4.32
2025-11-03,600567,1.77,1.79,1.8,1.77,1054135,188363151.0,1.69,1.13,0.02,1.81
2025-11-04,600567,1.79,1.78,1.79,1.77,1020095,181456988.0,1.12,-0.56,-0.01,1.75
