日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-10-10,5.27,5.31,5.46,5.27,26165678.0,0.0,0.0,0.0,0.0,0.0
2025-10-13,5.14,5.26,5.27,4.97,24609678.0,0.0,0.0,0.0,0.0,0.0
2025-10-14,5.24,5.22,5.31,5.12,22289900.0,0.0,0.0,0.0,0.0,0.0
2025-10-15,5.21,5.25,5.27,5.14,11678500.0,0.0,0.0,0.0,0.0,0.0
2025-10-16,5.22,5.19,5.31,5.16,15366264.0,0.0,0.0,0.0,0.0,0.0
2025-10-17,5.19,5.1,5.21,5.08,19301079.0,0.0,0.0,0.0,0.0,0.0
2025-10-20,5.12,5.1,5.18,5.08,10662500.0,0.0,0.0,0.0,0.0,0.0
2025-10-21,5.12,5.23,5.25,5.07,13713100.0,0.0,0.0,0.0,0.0,0.0
2025-10-22,5.21,5.17,5.23,5.15,10694900.0,0.0,0.0,0.0,0.0,0.0
2025-10-23,5.16,5.14,5.19,5.08,12236800.0,0.0,0.0,0.0,0.0,0.0
2025-10-24,5.14,5.1,5.18,5.07,13803571.0,0.0,0.0,0.0,0.0,0.0
2025-10-27,5.09,4.99,5.1,4.95,18359800.0,0.0,0.0,0.0,0.0,0.0
2025-10-28,4.99,4.91,5.05,4.9,15624431.0,0.0,0.0,0.0,0.0,0.0
2025-10-29,4.9,4.84,4.93,4.79,19344425.0,0.0,0.0,0.0,0.0,0.0
2025-10-30,4.81,4.73,4.81,4.71,16734200.0,0.0,0.0,0.0,0.0,0.0
2025-10-31,4.73,4.78,4.82,4.67,14011171.0,0.0,0.0,0.0,0.0,0.0
2025-11-03,4.79,4.81,4.83,4.72,14416220.0,0.0,0.0,0.0,0.0,0.0
2025-11-04,4.8,4.79,4.88,4.76,14524686.0,0.0,0.0,0.0,0.0,0.0
2025-11-05,4.78,4.87,4.88,4.72,14165669.0,0.0,0.0,0.0,0.0,0.0
2025-11-06,4.87,4.82,4.88,4.79,10447700.0,0.0,0.0,0.0,0.0,0.0
2025-11-07,4.82,4.83,4.89,4.79,12221887.0,0.0,0.0,0.0,0.0,0.0
2025-11-10,4.87,5.11,5.31,4.87,61554113.0,0.0,0.0,0.0,0.0,0.0
2025-11-11,5.13,5.08,5.19,5.08,33112654.0,0.0,0.0,0.0,0.0,0.0
2025-11-12,5.09,5.03,5.15,5.0,19398411.0,0.0,0.0,0.0,0.0,0.0
2025-11-13,5.05,5.08,5.16,4.96,16106411.0,0.0,0.0,0.0,0.0,0.0
2025-11-14,5.07,5.09,5.18,5.05,16574034.0,0.0,0.0,0.0,0.0,0.0
2025-11-17,5.06,5.14,5.17,5.01,15143301.0,0.0,0.0,0.0,0.0,0.0
2025-11-18,5.13,5.06,5.13,5.01,15098832.0,0.0,0.0,0.0,0.0,0.0
2025-11-19,5.04,4.76,5.06,4.72,22889670.0,0.0,0.0,0.0,0.0,0.0
2025-11-20,4.78,4.79,4.83,4.65,17055100.0,0.0,0.0,0.0,0.0,0.0
2025-11-21,4.75,4.5,4.8,4.49,20573100.0,0.0,0.0,0.0,0.0,0.0
2025-11-24,4.51,4.65,4.7,4.51,15004280.0,0.0,0.0,0.0,0.0,0.0
2025-11-25,4.66,4.66,4.71,4.63,11226800.0,0.0,0.0,0.0,0.0,0.0
2025-11-26,4.65,4.55,4.7,4.54,12808200.0,0.0,0.0,0.0,0.0,0.0
2025-11-27,4.54,4.61,4.62,4.49,12032015.0,0.0,0.0,0.0,0.0,0.0
2025-11-28,4.64,4.95,5.07,4.61,55268461.0,0.0,0.0,0.0,0.0,0.0
2025-12-01,5.0,5.06,5.19,4.99,39944898.0,0.0,0.0,0.0,0.0,0.0
2025-12-02,5.08,5.14,5.24,5.07,33287276.0,0.0,0.0,0.0,0.0,0.0
2025-12-03,5.11,5.09,5.2,5.02,27346856.0,0.0,0.0,0.0,0.0,0.0
2025-12-04,5.08,5.01,5.13,4.95,20054800.0,0.0,0.0,0.0,0.0,0.0
2025-12-05,5.0,5.04,5.2,4.91,27035256.0,0.0,0.0,0.0,0.0,0.0
2025-12-08,5.04,5.07,5.1,5.02,16835282.0,0.0,0.0,0.0,0.0,0.0
2025-12-09,5.05,4.94,5.1,4.91,16045381.0,0.0,0.0,0.0,0.0,0.0
2025-12-10,4.94,4.81,4.95,4.79,18229856.0,0.0,0.0,0.0,0.0,0.0
2025-12-11,4.84,4.81,4.88,4.71,17766299.0,0.0,0.0,0.0,0.0,0.0
2025-12-12,4.82,4.72,4.82,4.69,13923102.0,0.0,0.0,0.0,0.0,0.0
2025-12-15,4.71,4.87,5.02,4.69,22988701.0,0.0,0.0,0.0,0.0,0.0
2025-12-16,4.85,4.81,4.94,4.81,12595500.0,0.0,0.0,0.0,0.0,0.0
2025-12-17,4.81,4.84,4.89,4.7,16568000.0,0.0,0.0,0.0,0.0,0.0
2025-12-18,4.84,4.8,4.94,4.77,15795500.0,0.0,0.0,0.0,0.0,0.0
2025-12-19,4.78,4.88,4.88,4.77,11165887.0,0.0,0.0,0.0,0.0,0.0
2025-12-22,4.87,4.92,5.06,4.85,14275789.0,0.0,0.0,0.0,0.0,0.0
2025-12-23,4.89,4.77,4.91,4.76,15152200.0,0.0,0.0,0.0,0.0,0.0
2025-12-24,4.78,4.75,4.79,4.71,10949100.0,0.0,0.0,0.0,0.0,0.0
2025-12-25,4.76,4.75,4.79,4.66,12788576.0,0.0,0.0,0.0,0.0,0.0
2025-12-26,4.71,4.69,4.75,4.66,12127600.0,0.0,0.0,0.0,0.0,0.0
2025-12-29,4.68,4.75,4.77,4.65,11976600.0,0.0,0.0,0.0,0.0,0.0
2025-12-30,4.72,4.63,4.74,4.6,15309326.0,0.0,0.0,0.0,0.0,0.0
2025-12-31,4.64,4.71,4.71,4.59,12835765.0,0.0,0.0,0.0,0.0,0.0
2026-01-05,4.71,4.75,4.76,4.66,13342900.0,0.0,0.0,0.0,0.0,0.0
2026-01-06,4.75,4.76,4.85,4.73,12779800.0,0.0,0.0,0.0,0.0,0.0
2026-01-07,4.76,4.71,4.82,4.69,12837601.0,0.0,0.0,0.0,0.0,0.0
2026-01-08,4.69,4.73,4.75,4.68,10294100.0,0.0,0.0,0.0,0.0,0.0
2026-01-09,4.73,4.72,4.75,4.67,10691100.0,0.0,0.0,0.0,0.0,0.0
2026-01-12,4.73,4.78,4.83,4.72,19442640.0,0.0,0.0,0.0,0.0,0.0
2026-01-13,4.77,4.8,4.85,4.74,28780800.0,0.0,0.0,0.0,0.0,0.0
2026-01-14,4.8,4.69,4.85,4.67,26262202.0,0.0,0.0,0.0,0.0,0.0
2026-01-15,4.71,4.58,4.72,4.58,15880200.0,0.0,0.0,0.0,0.0,0.0
2026-01-16,4.59,4.54,4.62,4.54,13389410.0,0.0,0.0,0.0,0.0,0.0
2026-01-19,4.53,4.67,4.68,4.53,12293885.0,0.0,0.0,0.0,0.0,0.0
2026-01-20,4.68,4.69,4.81,4.65,14624300.0,0.0,0.0,0.0,0.0,0.0
2026-01-21,4.65,4.73,4.79,4.61,12218964.0,0.0,0.0,0.0,0.0,0.0
2026-01-22,4.75,4.75,4.76,4.68,9694300.0,0.0,0.0,0.0,0.0,0.0
2026-01-23,4.74,4.97,4.97,4.71,32689600.0,0.0,0.0,0.0,0.0,0.0
2026-01-26,4.98,4.83,4.99,4.78,19236816.0,0.0,0.0,0.0,0.0,0.0
2026-01-27,4.82,4.76,4.85,4.64,17140700.0,0.0,0.0,0.0,0.0,0.0
2026-01-28,4.73,4.73,4.82,4.7,12277000.0,0.0,0.0,0.0,0.0,0.0
2026-01-29,4.74,4.74,4.84,4.68,18038000.0,0.0,0.0,0.0,0.0,0.0
2026-01-30,4.71,4.78,4.83,4.63,19520102.0,0.0,0.0,0.0,0.0,0.0
2026-02-02,4.65,4.55,4.78,4.55,22597897.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,4.55,4.53,4.61,4.49,15435200.0,0.0,0.0,0.0,0.0,0.0
2026-02-04,4.55,4.61,4.63,4.5,13963015.0,0.0,0.0,0.0,0.0,0.0
2026-02-05,4.6,4.55,4.65,4.54,10782800.0,0.0,0.0,0.0,0.0,0.0
2026-02-06,4.54,4.54,4.62,4.51,14404510.0,0.0,0.0,0.0,0.0,0.0
2026-02-09,4.57,4.6,4.66,4.55,13162708.0,0.0,0.0,0.0,0.0,0.0
2026-02-10,4.59,4.82,4.9,4.54,37793709.0,0.0,0.0,0.0,0.0,0.0
2026-02-11,4.82,4.72,4.84,4.69,16640900.0,0.0,0.0,0.0,0.0,0.0
2026-02-12,4.79,4.71,4.86,4.67,27738500.0,0.0,0.0,0.0,0.0,0.0
2026-02-13,4.71,4.58,4.74,4.56,17221900.0,0.0,0.0,0.0,0.0,0.0
2026-02-24,4.58,4.55,4.62,4.54,17294300.0,0.0,0.0,0.0,0.0,0.0
2026-02-25,4.55,4.6,4.66,4.55,15773407.0,0.0,0.0,0.0,0.0,0.0
2026-02-26,4.6,4.53,4.6,4.49,20235200.0,0.0,0.0,0.0,0.0,0.0
2026-02-27,4.52,4.55,4.55,4.49,11438100.0,0.0,0.0,0.0,0.0,0.0
2026-03-02,4.49,4.33,4.49,4.29,21762900.0,0.0,0.0,0.0,0.0,0.0
2026-03-03,4.33,4.26,4.4,4.25,14062062.0,0.0,0.0,0.0,0.0,0.0
2026-03-04,4.22,4.22,4.28,4.18,10554890.0,0.0,0.0,0.0,0.0,0.0
2026-03-05,4.28,4.33,4.34,4.2,19101645.0,0.0,0.0,0.0,0.0,0.0
2026-03-06,4.32,4.34,4.37,4.28,9994500.0,0.0,0.0,0.0,0.0,0.0
2026-03-09,4.3,4.29,4.34,4.26,10156300.0,0.0,0.0,0.0,0.0,0.0
2026-03-10,4.31,4.36,4.38,4.3,8526901.0,0.0,0.0,0.0,0.0,0.0
2026-03-11,4.38,4.35,4.46,4.32,11798740.0,0.0,0.0,0.0,0.0,0.0
2026-03-12,4.35,4.28,4.36,4.26,11038900.0,0.0,0.0,0.0,0.0,0.0
2026-03-13,4.28,4.21,4.3,4.2,11531960.0,0.0,0.0,0.0,0.0,0.0
2026-03-16,4.22,4.25,4.27,4.2,10068410.0,0.0,0.0,0.0,0.0,0.0
2026-03-17,4.27,4.17,4.3,4.16,11144610.0,0.0,0.0,0.0,0.0,0.0
2026-03-18,4.16,4.17,4.19,4.1,10043700.0,0.0,0.0,0.0,0.0,0.0
2026-03-19,4.14,4.06,4.16,4.06,10231500.0,0.0,0.0,0.0,0.0,0.0
2026-03-20,4.06,4.02,4.12,4.01,10304267.0,0.0,0.0,0.0,0.0,0.0
2026-03-23,4.0,3.76,4.01,3.72,17743600.0,0.0,0.0,0.0,0.0,0.0
2026-03-24,3.82,4.02,4.03,3.81,19278788.0,0.0,0.0,0.0,0.0,0.0
2026-03-25,4.02,4.14,4.16,4.0,14428587.0,0.0,0.0,0.0,0.0,0.0
2026-03-26,4.12,4.09,4.15,4.05,11609400.0,0.0,0.0,0.0,0.0,0.0
2026-03-27,4.05,4.1,4.12,4.03,7851420.0,0.0,0.0,0.0,0.0,0.0
2026-03-30,4.06,4.04,4.11,4.0,10358700.0,0.0,0.0,0.0,0.0,0.0
2026-03-31,4.06,4.0,4.12,3.99,8580800.0,0.0,0.0,0.0,0.0,0.0
2026-04-01,4.06,4.01,4.07,3.97,8591800.0,0.0,0.0,0.0,0.0,0.0
2026-04-02,4.0,3.94,4.02,3.9,7953700.0,0.0,0.0,0.0,0.0,0.0
2026-04-03,3.92,3.8,3.94,3.78,9284600.0,0.0,0.0,0.0,0.0,0.0
2026-04-07,3.81,3.9,3.92,3.77,13818600.0,0.0,0.0,0.0,0.0,0.0
2026-04-08,3.91,4.01,4.01,3.91,9988500.0,0.0,0.0,0.0,0.0,0.0
2026-04-09,3.99,3.9,4.0,3.88,8803053.0,0.0,0.0,0.0,0.0,0.0
2026-04-10,3.92,3.96,4.0,3.9,8241000.0,0.0,0.0,0.0,0.0,0.0
2026-04-13,3.99,3.9,4.05,3.86,18576035.0,0.0,0.0,0.0,0.0,0.0
2026-04-14,3.9,3.87,3.94,3.81,11919996.0,0.0,0.0,0.0,0.0,0.0
2026-04-15,3.89,3.78,3.89,3.77,9431600.0,0.0,0.0,0.0,0.0,0.0
2026-04-16,3.79,3.85,3.87,3.75,10998711.0,0.0,0.0,0.0,0.0,0.0
2026-04-17,3.84,3.77,3.85,3.74,11997300.0,0.0,0.0,0.0,0.0,0.0
2026-04-20,3.77,3.8,3.82,3.73,9726200.0,0.0,0.0,0.0,0.0,0.0
2026-04-21,3.8,3.78,3.82,3.72,12514750.0,0.0,0.0,0.0,0.0,0.0
2026-04-22,3.8,4.16,4.16,3.75,39932990.0,0.0,0.0,0.0,0.0,0.0
2026-04-23,4.24,4.58,4.58,4.2,100445311.0,0.0,0.0,0.0,0.0,0.0
2026-04-24,4.9,4.3,4.9,4.28,122375684.0,0.0,0.0,0.0,0.0,0.0
2026-04-27,4.19,4.35,4.49,4.15,78448933.0,0.0,0.0,0.0,0.0,0.0
2026-04-28,4.11,4.19,4.33,4.11,63730758.0,0.0,0.0,0.0,0.0,0.0
2026-04-29,4.17,4.04,4.17,4.01,51760960.0,0.0,0.0,0.0,0.0,0.0
2026-04-30,4.06,4.44,4.44,4.04,53877231.0,0.0,0.0,0.0,0.0,0.0
2026-05-06,4.44,4.51,4.63,4.35,93158119.0,0.0,0.0,0.0,0.0,0.0
2026-05-07,4.54,4.54,4.61,4.47,58276089.0,0.0,0.0,0.0,0.0,0.0
2026-05-08,4.59,4.6,4.69,4.5,52422925.0,0.0,0.0,0.0,0.0,0.0
2026-05-11,4.67,4.58,4.68,4.46,43500300.0,0.0,0.0,0.0,0.0,0.0
2026-05-12,4.55,4.46,4.58,4.42,33119000.0,0.0,0.0,0.0,0.0,0.0
2026-05-13,4.49,4.53,4.62,4.45,30839801.0,0.0,0.0,0.0,0.0,0.0
2026-05-14,4.58,4.46,4.59,4.38,39819100.0,0.0,0.0,0.0,0.0,0.0
2026-05-15,4.46,4.37,4.51,4.33,25486502.0,0.0,0.0,0.0,0.0,0.0
2026-05-18,4.34,4.46,4.46,4.27,28403349.0,0.0,0.0,0.0,0.0,0.0
2026-05-19,4.42,4.63,4.66,4.42,35456200.0,0.0,0.0,0.0,0.0,0.0
2026-05-20,4.62,4.6,4.67,4.51,27203110.0,0.0,0.0,0.0,0.0,0.0
2026-05-21,4.58,4.54,4.78,4.52,37897701.0,0.0,0.0,0.0,0.0,0.0
2026-05-22,4.54,4.55,4.6,4.44,20830200.0,0.0,0.0,0.0,0.0,0.0
2026-05-25,4.5,4.51,4.72,4.47,28722401.0,0.0,0.0,0.0,0.0,0.0
2026-05-26,4.48,4.42,4.65,4.36,24926800.0,0.0,0.0,0.0,0.0,0.0
2026-05-27,4.37,4.4,4.47,4.34,21080000.0,0.0,0.0,0.0,0.0,0.0
2026-05-28,4.37,4.4,4.49,4.29,21042882.0,0.0,0.0,0.0,0.0,0.0
2026-05-29,4.36,4.23,4.4,4.2,18776100.0,0.0,0.0,0.0,0.0,0.0
2026-06-01,4.2,4.35,4.39,4.18,15863600.0,0.0,0.0,0.0,0.0,0.0
2026-06-02,4.34,4.22,4.63,4.19,28129278.0,0.0,0.0,0.0,0.0,0.0
2026-06-03,4.12,4.11,4.2,4.06,22031001.0,0.0,0.0,0.0,0.0,0.0
2026-06-04,4.11,3.95,4.11,3.91,19501460.0,0.0,0.0,0.0,0.0,0.0
2026-06-05,3.94,3.9,4.03,3.84,15907100.0,0.0,0.0,0.0,0.0,0.0
2026-06-08,3.84,3.86,4.02,3.77,18485982.0,0.0,0.0,0.0,0.0,0.0
2026-06-09,3.86,3.78,3.94,3.74,13239180.0,0.0,0.0,0.0,0.0,0.0
2026-06-10,3.78,3.76,4.07,3.66,26749070.0,0.0,0.0,0.0,0.0,0.0
2026-06-11,3.71,3.69,3.81,3.61,20240501.0,0.0,0.0,0.0,0.0,0.0
2026-06-12,3.7,3.65,3.77,3.63,20306800.0,0.0,0.0,0.0,0.0,0.0
2026-06-15,3.64,3.65,3.7,3.59,17034949.0,0.0,0.0,0.0,0.0,0.0
2026-06-16,3.64,4.02,4.02,3.55,30160809.0,0.0,0.0,0.0,0.0,0.0
2026-06-17,4.03,3.94,4.04,3.83,28317110.0,0.0,0.0,0.0,0.0,0.0
2026-06-18,3.89,3.77,4.01,3.75,19406781.0,0.0,0.0,0.0,0.0,0.0
2026-06-22,3.8,3.76,3.81,3.62,16768200.0,0.0,0.0,0.0,0.0,0.0
2026-06-23,3.81,3.77,3.9,3.75,17071501.0,0.0,0.0,0.0,0.0,0.0
2026-06-24,3.76,3.51,3.76,3.48,29121900.0,0.0,0.0,0.0,0.0,0.0
2026-06-25,3.55,3.62,3.72,3.41,27890260.0,0.0,0.0,0.0,0.0,0.0
2026-06-26,3.65,3.52,3.66,3.49,18391800.0,0.0,0.0,0.0,0.0,0.0
2026-06-29,3.52,3.46,3.54,3.37,16536248.0,0.0,0.0,0.0,0.0,0.0
2026-06-30,3.53,3.54,3.71,3.44,20817600.0,0.0,0.0,0.0,0.0,0.0
2026-07-01,3.56,3.65,3.75,3.51,21273500.0,0.0,0.0,0.0,0.0,0.0
2026-07-02,3.65,3.77,3.99,3.62,25180701.0,0.0,0.0,0.0,0.0,0.0
2026-07-03,3.71,3.85,3.91,3.71,17901300.0,0.0,0.0,0.0,0.0,0.0
2026-07-06,3.85,3.7,3.89,3.68,17501160.0,0.0,0.0,0.0,0.0,0.0
2026-07-07,3.69,3.68,3.77,3.63,13231848.0,0.0,0.0,0.0,0.0,0.0
