date,股票代码,open,close,high,low,volume,成交额,振幅,pct,涨跌额,换手率
2025-12-01,603288,35.86,36.06,36.23,35.82,83705,310233958.0,1.14,0.56,0.2,0.15
2025-12-02,603288,36.03,35.77,36.05,35.71,66069,243701618.0,0.94,-0.8,-0.29,0.12
2025-12-03,603288,35.72,35.31,35.75,35.3,94426,345394363.0,1.26,-1.29,-0.46,0.17
2025-12-04,603288,35.4,35.12,35.49,35.0,85342,309292438.0,1.39,-0.54,-0.19,0.15
2025-12-05,603288,35.12,35.41,35.45,34.98,69389,252080496.0,1.34,0.83,0.29,0.12
2025-12-08,603288,35.41,35.41,35.58,35.35,81911,299581925.0,0.65,0.0,0.0,0.15
2025-12-09,603288,35.4,35.37,35.61,35.23,65716,239768133.0,1.07,-0.11,-0.04,0.12
2025-12-10,603288,35.38,35.32,35.6,35.06,80068,291236243.0,1.53,-0.14,-0.05,0.14
2025-12-11,603288,35.31,35.24,35.31,35.01,72616,262890051.0,0.85,-0.23,-0.08,0.13
2025-12-12,603288,35.25,35.39,35.39,34.84,107213,388765089.0,1.56,0.43,0.15,0.19
2025-12-15,603288,35.35,35.41,35.75,35.29,99738,365847220.0,1.3,0.06,0.02,0.18
2025-12-16,603288,35.45,35.64,35.72,35.41,98345,360350531.0,0.88,0.65,0.23,0.18
2025-12-17,603288,35.69,35.93,35.99,35.37,129172,476374959.0,1.74,0.81,0.29,0.23
2025-12-18,603288,36.02,35.91,36.05,35.8,76274,282256780.0,0.7,-0.06,-0.02,0.14
2025-12-19,603288,36.41,36.68,36.76,36.08,219411,824133923.0,1.89,2.14,0.77,0.39
2025-12-22,603288,36.68,36.75,36.85,36.33,151009,569208864.0,1.42,0.19,0.07,0.27
2025-12-23,603288,36.75,36.68,36.82,36.51,110055,415836968.0,0.84,-0.19,-0.07,0.2
2025-12-24,603288,36.65,36.25,36.68,36.25,109467,410149424.0,1.17,-1.17,-0.43,0.2
2025-12-25,603288,36.24,36.3,36.31,36.06,105239,392388607.0,0.69,0.14,0.05,0.19
2025-12-26,603288,36.27,36.32,36.42,36.17,76766,287215751.0,0.69,0.06,0.02,0.14
2025-12-29,603288,36.32,36.12,36.38,36.1,89922,335592665.0,0.77,-0.55,-0.2,0.16
2025-12-30,603288,36.12,36.18,36.5,36.05,81904,305740886.0,1.25,0.17,0.06,0.15
2025-12-31,603288,36.14,35.92,36.21,35.88,98829,366462306.0,0.91,-0.72,-0.26,0.18
2026-01-05,603288,36.09,36.83,36.95,35.91,213831,805083254.0,2.9,2.53,0.91,0.38
2026-01-06,603288,36.89,37.28,37.35,36.66,168749,644351557.0,1.87,1.22,0.45,0.3
2026-01-07,603288,37.25,37.09,37.54,37.04,121553,465480821.0,1.34,-0.51,-0.19,0.22
2026-01-08,603288,36.98,36.92,37.0,36.67,96405,365508644.0,0.89,-0.46,-0.17,0.17
2026-01-09,603288,37.02,36.79,37.17,36.62,105052,398360233.0,1.49,-0.35,-0.13,0.19
2026-01-12,603288,36.79,37.22,37.46,36.7,176894,677186160.0,2.07,1.17,0.43,0.32
2026-01-13,603288,37.57,37.08,37.58,37.02,143945,551573244.0,1.5,-0.38,-0.14,0.26
2026-01-14,603288,37.05,36.69,37.23,36.56,185718,705444242.0,1.81,-1.05,-0.39,0.33
2026-01-15,603288,36.6,36.49,36.9,36.37,120560,454289404.0,1.44,-0.55,-0.2,0.22
2026-01-16,603288,36.6,35.89,36.64,35.6,181496,673657561.0,2.85,-1.64,-0.6,0.33
2026-01-19,603288,35.7,35.76,35.89,35.62,111629,411483819.0,0.75,-0.36,-0.13,0.2
2026-01-20,603288,35.78,35.78,36.05,35.71,115335,426005130.0,0.95,0.06,0.02,0.21
2026-01-21,603288,35.78,35.4,35.78,35.39,142990,523998778.0,1.09,-1.06,-0.38,0.26
2026-01-22,603288,35.45,35.04,35.57,35.02,204139,741372212.0,1.55,-1.02,-0.36,0.37
2026-01-23,603288,35.17,34.74,35.19,34.71,249091,897447412.0,1.37,-0.86,-0.3,0.45
2026-01-26,603288,34.73,34.58,34.84,34.31,235636,840131060.0,1.53,-0.46,-0.16,0.42
2026-01-27,603288,34.57,34.31,34.7,34.31,152193,541084995.0,1.13,-0.78,-0.27,0.27
