date,股票代码,open,close,high,low,volume,成交额,振幅,pct,涨跌额,换手率
2025-12-01,600031,20.38,20.12,20.38,19.96,663262,1329941051.0,2.07,-0.98,-0.2,0.78
2025-12-02,600031,20.11,20.16,20.26,19.99,507928,1022891993.0,1.34,0.2,0.04,0.6
2025-12-03,600031,20.23,20.4,20.64,20.1,633431,1292190733.0,2.68,1.19,0.24,0.75
2025-12-04,600031,20.41,20.97,20.99,20.34,837912,1740963773.0,3.19,2.79,0.57,0.99
2025-12-05,600031,20.94,21.3,21.35,20.9,819260,1735578568.0,2.15,1.57,0.33,0.97
2025-12-08,600031,21.43,21.23,21.63,21.03,652898,1387091453.0,2.82,-0.33,-0.07,0.77
2025-12-09,600031,21.15,21.18,21.43,21.04,414681,880482630.0,1.84,-0.24,-0.05,0.49
2025-12-10,600031,21.17,21.47,21.55,21.03,516531,1101970963.0,2.46,1.37,0.29,0.61
2025-12-11,600031,21.45,21.09,21.61,21.03,501440,1065449732.0,2.7,-1.77,-0.38,0.59
2025-12-12,600031,21.19,21.32,21.39,21.09,533302,1133708872.0,1.42,1.09,0.23,0.63
2025-12-15,600031,21.31,21.07,21.57,21.06,446771,953351180.0,2.39,-1.17,-0.25,0.53
2025-12-16,600031,21.04,20.76,21.04,20.62,420097,871662049.0,1.99,-1.47,-0.31,0.5
2025-12-17,600031,20.79,21.07,21.19,20.63,482588,1009487661.0,2.7,1.49,0.31,0.57
2025-12-18,600031,20.9,21.0,21.18,20.7,388530,814278686.0,2.28,-0.33,-0.07,0.46
2025-12-19,600031,20.99,21.24,21.5,20.95,522373,1112538570.0,2.62,1.14,0.24,0.62
2025-12-22,600031,21.3,20.89,21.38,20.86,580600,1217614338.0,2.45,-1.65,-0.35,0.69
2025-12-23,600031,20.85,20.68,20.93,20.44,520129,1073099529.0,2.35,-1.01,-0.21,0.61
2025-12-24,600031,20.69,20.8,20.9,20.56,316322,656559450.0,1.64,0.58,0.12,0.37
2025-12-25,600031,20.8,20.67,20.86,20.62,325381,673161074.0,1.15,-0.63,-0.13,0.38
2025-12-26,600031,20.63,21.17,21.28,20.6,715799,1510717076.0,3.29,2.42,0.5,0.84
2025-12-29,600031,21.18,20.72,21.2,20.65,650953,1359665248.0,2.6,-2.13,-0.45,0.77
2025-12-30,600031,20.67,21.04,21.35,20.67,750355,1579009501.0,3.28,1.54,0.32,0.89
2025-12-31,600031,21.11,21.13,21.25,20.93,403597,852648571.0,1.52,0.43,0.09,0.48
2026-01-05,600031,21.11,21.26,21.35,21.01,775391,1644294320.0,1.61,0.62,0.13,0.91
2026-01-06,600031,21.25,21.88,22.0,21.21,877272,1908331973.0,3.72,2.92,0.62,1.04
2026-01-07,600031,21.88,21.73,21.95,21.62,585280,1271827413.0,1.51,-0.69,-0.15,0.69
2026-01-08,600031,21.72,21.43,21.83,21.31,517762,1112300811.0,2.39,-1.38,-0.3,0.61
2026-01-09,600031,21.57,22.28,22.38,21.57,1104155,2443638447.0,3.78,3.97,0.85,1.3
2026-01-12,600031,22.32,22.56,22.7,22.06,934560,2101257522.0,2.87,1.26,0.28,1.1
2026-01-13,600031,22.7,22.62,22.95,22.28,934790,2109570510.0,2.97,0.27,0.06,1.1
2026-01-14,600031,22.62,22.24,22.79,22.02,932308,2085127430.0,3.4,-1.68,-0.38,1.1
2026-01-15,600031,22.15,22.25,22.44,22.05,570392,1270363794.0,1.75,0.04,0.01,0.67
2026-01-16,600031,22.19,22.11,22.54,22.01,684874,1522528863.0,2.38,-0.63,-0.14,0.81
2026-01-19,600031,21.98,22.1,22.27,21.89,716854,1580368404.0,1.72,-0.05,-0.01,0.85
2026-01-20,600031,22.2,22.55,22.63,22.13,1004541,2252050655.0,2.26,2.04,0.45,1.19
2026-01-21,600031,22.53,22.58,22.82,22.41,798546,1803543539.0,1.82,0.13,0.03,0.94
2026-01-22,600031,22.61,22.61,22.69,22.35,642589,1449180248.0,1.51,0.13,0.03,0.76
2026-01-23,600031,22.71,22.98,23.23,22.62,993901,2289537684.0,2.7,1.64,0.37,1.17
2026-01-26,600031,23.03,23.05,23.42,22.8,992022,2292568807.0,2.7,0.3,0.07,1.17
2026-01-27,600031,23.04,22.83,23.32,22.68,766377,1762462323.0,2.78,-0.95,-0.22,0.9
2026-01-28,600031,22.78,22.25,22.78,22.18,1092572,2446751982.0,2.63,-2.54,-0.58,1.29
2026-01-29,600031,22.45,22.12,22.45,21.75,957326,2106219723.0,3.15,-0.58,-0.13,1.13
2026-01-30,600031,22.08,21.92,22.26,21.71,622327,1366315676.0,2.49,-0.9,-0.2,0.73
2026-02-02,600031,22.03,21.38,22.04,21.3,615282,1331593053.0,3.38,-2.46,-0.54,0.73
2026-02-03,600031,21.45,23.08,23.11,21.44,1312057,2942325164.0,7.81,7.95,1.7,1.55
2026-02-04,600031,22.91,23.26,23.3,22.8,859733,1988180784.0,2.17,0.78,0.18,1.01
2026-02-05,600031,23.25,23.27,23.4,23.02,682883,1586163932.0,1.63,0.04,0.01,0.81
2026-02-06,600031,23.05,22.98,23.29,22.89,477210,1102389059.0,1.72,-1.25,-0.29,0.56
2026-02-09,600031,23.38,23.58,23.91,23.26,725567,1714567148.0,2.83,2.61,0.6,0.86
2026-02-10,600031,23.68,23.78,23.86,23.34,603072,1428750527.0,2.21,0.85,0.2,0.71
2026-02-11,600031,23.84,23.92,24.26,23.7,680065,1629492376.0,2.35,0.59,0.14,0.8
