日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-09-26,2.53,2.52,2.55,2.51,690557.0,175026456.0,1.59,0.0,0.0,0.71
2025-09-29,2.52,2.54,2.55,2.48,779106.0,195908382.0,2.78,0.79,0.02,0.8
2025-09-30,2.54,2.54,2.55,2.52,702662.0,178300688.0,1.18,0.0,0.0,0.72
2025-10-09,2.54,2.61,2.61,2.53,1249159.0,323165080.0,3.15,2.76,0.07,1.28
2025-10-10,2.6,2.62,2.64,2.59,1064381.0,278781418.0,1.92,0.38,0.01,1.09
2025-10-13,2.57,2.63,2.64,2.55,1176026.0,304423647.0,3.44,0.38,0.01,1.21
2025-10-14,2.64,2.63,2.66,2.62,1106749.0,291789108.0,1.52,0.0,0.0,1.13
2025-10-15,2.63,2.61,2.64,2.58,978837.0,255217750.0,2.28,-0.76,-0.02,1.0
2025-10-16,2.61,2.61,2.63,2.59,763888.0,199164002.0,1.53,0.0,0.0,0.78
2025-10-17,2.61,2.57,2.64,2.56,1065778.0,277213604.0,3.07,-1.53,-0.04,1.09
2025-10-20,2.57,2.59,2.6,2.56,856987.0,221439154.0,1.56,0.78,0.02,0.88
2025-10-21,2.59,2.65,2.66,2.58,1350480.0,355800941.0,3.09,2.32,0.06,1.38
2025-10-22,2.65,2.64,2.66,2.62,782735.0,206397106.0,1.51,-0.38,-0.01,0.8
2025-10-23,2.65,2.68,2.68,2.62,1112974.0,294849192.0,2.27,1.52,0.04,1.14
2025-10-24,2.67,2.6,2.69,2.59,1524318.0,399904041.0,3.73,-2.99,-0.08,1.56
2025-10-27,2.61,2.62,2.66,2.6,1136316.0,298723618.0,2.31,0.77,0.02,1.17
2025-10-28,2.63,2.61,2.64,2.61,619719.0,162438268.0,1.15,-0.38,-0.01,0.64
2025-10-29,2.61,2.62,2.62,2.57,787714.0,204552608.0,1.92,0.38,0.01,0.81
2025-10-30,2.61,2.65,2.67,2.6,1504655.0,399079021.0,2.67,1.15,0.03,1.54
2025-10-31,2.66,2.62,2.68,2.61,1278413.0,337107791.0,2.64,-1.13,-0.03,1.31
2025-11-03,2.62,2.65,2.66,2.61,1048626.0,276906062.0,1.91,1.15,0.03,1.08
2025-11-04,2.65,2.65,2.69,2.63,1249013.0,332519565.0,2.26,0.0,0.0,1.28
2025-11-05,2.64,2.67,2.69,2.62,1255084.0,335034978.0,2.64,0.75,0.02,1.29
2025-11-06,2.68,2.69,2.69,2.66,931876.0,249278106.0,1.12,0.75,0.02,0.96
2025-11-07,2.68,2.71,2.75,2.68,1318077.0,357272962.0,2.6,0.74,0.02,1.35
2025-11-10,2.71,2.69,2.72,2.69,972347.0,262607085.0,1.11,-0.74,-0.02,1.0
2025-11-11,2.7,2.71,2.72,2.68,1070777.0,289256573.0,1.49,0.74,0.02,1.1
2025-11-12,2.71,2.68,2.72,2.67,934918.0,251538397.0,1.85,-1.11,-0.03,0.96
2025-11-13,2.69,2.72,2.72,2.68,935442.0,252546185.0,1.49,1.49,0.04,0.96
2025-11-14,2.71,2.78,2.8,2.7,1875989.0,516137413.0,3.68,2.21,0.06,1.92
2025-11-17,2.77,2.79,2.81,2.74,1686258.0,466672648.0,2.52,0.36,0.01,1.73
2025-11-18,2.78,2.67,2.79,2.66,1687132.0,455609972.0,4.66,-4.3,-0.12,1.73
2025-11-19,2.66,2.65,2.69,2.63,911607.0,241818265.0,2.25,-0.75,-0.02,0.93
2025-11-20,2.66,2.61,2.66,2.6,904099.0,237161412.0,2.26,-1.51,-0.04,0.93
2025-11-21,2.59,2.52,2.6,2.51,1285234.0,328696967.0,3.45,-3.45,-0.09,1.32
2025-11-24,2.52,2.51,2.54,2.5,806014.0,203112531.0,1.59,-0.4,-0.01,0.83
2025-11-25,2.52,2.53,2.54,2.51,845545.0,213456530.0,1.2,0.8,0.02,0.87
2025-11-26,2.53,2.55,2.6,2.52,1098977.0,281119576.0,3.16,0.79,0.02,1.13
2025-11-27,2.55,2.52,2.56,2.52,704936.0,178745840.0,1.57,-1.18,-0.03,0.72
2025-11-28,2.53,2.54,2.54,2.5,624907.0,157546483.0,1.59,0.79,0.02,0.64
2025-12-01,2.54,2.56,2.57,2.53,828267.0,211325669.0,1.57,0.79,0.02,0.85
2025-12-02,2.56,2.56,2.57,2.53,605241.0,154427594.0,1.56,0.0,0.0,0.62
2025-12-03,2.56,2.55,2.57,2.54,599491.0,153082973.0,1.17,-0.39,-0.01,0.61
2025-12-04,2.55,2.54,2.57,2.53,614029.0,156433021.0,1.57,-0.39,-0.01,0.63
2025-12-05,2.54,2.56,2.57,2.52,652317.0,166161246.0,1.97,0.79,0.02,0.67
2025-12-08,2.57,2.57,2.59,2.56,719575.0,185126456.0,1.17,0.39,0.01,0.74
2025-12-09,2.57,2.53,2.57,2.52,700411.0,177882573.0,1.95,-1.56,-0.04,0.72
2025-12-10,2.53,2.53,2.54,2.51,498407.0,125852318.0,1.19,0.0,0.0,0.51
2025-12-11,2.53,2.49,2.54,2.48,754645.0,189049705.0,2.37,-1.58,-0.04,0.77
2025-12-12,2.48,2.47,2.5,2.46,819952.0,203002304.0,1.61,-0.8,-0.02,0.84
2025-12-15,2.46,2.48,2.5,2.45,551516.0,136739933.0,2.02,0.4,0.01,0.57
