日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-09-26,4.49,4.54,4.57,4.45,131139.0,63156050.43,2.68,1.34,0.06,1.39
2025-09-29,4.52,4.54,4.54,4.46,90810.0,43568216.32,1.76,0.0,0.0,0.96
2025-09-30,4.53,4.58,4.6,4.5,143960.0,69772228.18,2.2,0.88,0.04,1.52
2025-10-09,4.59,4.75,4.84,4.58,440289.0,221200613.84,5.68,3.71,0.17,4.65
2025-10-10,4.75,4.88,5.06,4.74,729580.0,379776621.67,6.74,2.74,0.13,7.71
2025-10-13,4.73,4.71,4.78,4.58,478519.0,238303259.66,4.1,-3.48,-0.17,5.06
2025-10-14,4.78,4.82,5.0,4.74,546956.0,281846736.66,5.52,2.34,0.11,5.78
2025-10-15,4.92,4.93,5.06,4.87,463881.0,242625651.53,3.94,2.28,0.11,4.9
2025-10-16,4.92,4.8,4.95,4.79,319196.0,163836359.4,3.25,-2.64,-0.13,3.37
2025-10-17,4.82,5.31,5.31,4.78,932069.0,507703522.69,11.04,10.63,0.51,9.85
2025-10-20,5.87,5.87,5.87,5.85,480988.0,296284503.2,0.38,10.55,0.56,5.08
2025-10-21,5.91,6.1,6.49,5.76,2597568.0,1658382679.46,12.44,3.92,0.23,27.45
2025-10-22,6.14,5.87,6.56,5.79,2367264.0,1545026432.62,12.62,-3.77,-0.23,25.02
2025-10-23,5.59,5.86,6.07,5.41,1855194.0,1116693055.06,11.24,-0.17,-0.01,19.6
2025-10-24,5.62,5.26,5.64,5.25,1447113.0,820770705.16,6.66,-10.24,-0.6,15.29
2025-10-27,5.4,5.28,5.45,5.26,808631.0,452641903.6,3.61,0.38,0.02,8.54
2025-10-28,5.26,5.52,5.61,5.18,1216517.0,692411405.53,8.14,4.55,0.24,12.86
2025-10-29,5.51,5.4,5.51,5.34,656616.0,374110608.87,3.08,-2.17,-0.12,6.94
2025-10-30,5.37,5.47,5.69,5.32,965627.0,559797441.73,6.85,1.3,0.07,10.2
2025-10-31,5.64,5.7,5.88,5.56,1292882.0,778333876.83,5.85,4.2,0.23,13.66
2025-11-03,5.67,5.54,5.68,5.44,715974.0,416823538.05,4.21,-2.81,-0.16,7.57
2025-11-04,5.57,5.55,5.81,5.51,755339.0,448618190.7,5.42,0.18,0.01,7.98
2025-11-05,5.41,5.64,5.72,5.41,705376.0,414888093.08,5.59,1.62,0.09,7.45
2025-11-06,5.7,6.23,6.23,5.66,997390.0,620163967.08,10.11,10.46,0.59,10.54
2025-11-07,6.63,6.88,6.88,6.56,832784.0,589720456.63,5.14,10.43,0.65,8.8
2025-11-10,7.6,7.6,7.6,7.6,197731.0,156009972.03,0.0,10.47,0.72,2.09
2025-11-11,8.39,8.39,8.39,7.89,1275457.0,1099629543.95,6.58,10.39,0.79,13.48
2025-11-12,8.81,9.26,9.26,8.05,2787080.0,2494875599.1,14.42,10.37,0.87,29.45
2025-11-13,10.22,10.22,10.22,10.22,182025.0,191308338.06,0.0,10.37,0.96,1.92
2025-11-14,11.27,11.27,11.27,11.27,64312.0,74344487.04,0.0,10.27,1.05,0.68
2025-11-17,12.43,12.43,12.43,12.43,61196.0,77841490.08,0.0,10.29,1.16,0.65
2025-11-18,13.68,12.17,13.68,11.83,3584543.0,4761689772.14,14.88,-2.09,-0.26,37.88
2025-11-19,11.21,10.92,12.19,10.92,2562565.0,2963719545.5,10.44,-10.27,-1.25,27.08
2025-11-20,10.85,9.93,11.39,9.93,2214041.0,2412183303.17,13.37,-9.07,-0.99,23.4
2025-11-21,9.3,8.91,9.89,8.91,1981966.0,1888013855.69,9.87,-10.27,-1.02,20.94
2025-11-24,9.11,9.05,9.25,8.82,1362890.0,1277692579.3,4.83,1.57,0.14,14.4
2025-11-25,9.05,9.14,9.36,8.72,1397524.0,1303802597.48,7.07,0.99,0.09,14.77
2025-11-26,9.15,9.47,9.73,9.06,1613665.0,1563583954.81,7.33,3.61,0.33,17.05
2025-11-27,9.33,10.45,10.45,9.23,2329396.0,2383555538.75,12.88,10.35,0.98,24.62
2025-11-28,10.02,9.88,10.17,9.61,1710125.0,1742824209.42,5.36,-5.45,-0.57,18.07
2025-12-01,9.8,9.9,10.31,9.76,1326216.0,1363836207.06,5.57,0.2,0.02,14.01
2025-12-02,9.55,10.1,10.61,9.54,1705111.0,1775916591.38,10.81,2.02,0.2,18.02
2025-12-03,9.97,9.44,10.66,9.22,1667636.0,1699464337.36,14.26,-6.53,-0.66,17.62
2025-12-04,9.29,9.02,9.63,9.01,1288859.0,1226873378.92,6.57,-4.45,-0.42,13.62
2025-12-05,9.53,9.95,9.95,9.53,910564.0,926153694.65,4.66,10.31,0.93,9.62
2025-12-08,10.07,9.92,10.34,9.76,1562899.0,1603997487.37,5.83,-0.3,-0.03,16.52
2025-12-09,9.76,9.4,9.9,9.39,1005507.0,988370258.29,5.14,-5.24,-0.52,10.63
2025-12-10,9.4,10.37,10.37,9.33,1133100.0,1161154028.24,11.06,10.32,0.97,11.97
2025-12-11,10.91,10.69,11.2,10.53,2237688.0,2500044004.11,6.46,3.09,0.32,23.65
2025-12-12,10.9,9.98,11.02,9.92,1582117.0,1683035041.4,10.29,-6.64,-0.71,16.72
2025-12-15,10.3,11.01,11.01,10.29,533014.0,591105306.5,7.21,10.32,1.03,5.63
2025-12-16,11.01,10.42,11.01,10.38,1345544.0,1467643959.27,5.72,-5.36,-0.59,14.22
2025-12-17,10.71,11.05,11.49,10.51,1923333.0,2168912401.61,9.4,6.05,0.63,20.32
2025-12-18,10.92,10.57,11.34,10.53,1425578.0,1574120267.53,7.33,-4.34,-0.48,15.06
2025-12-19,10.57,10.49,10.66,10.18,1174073.0,1255255695.53,4.54,-0.76,-0.08,12.41
2025-12-22,10.42,10.4,10.57,10.19,871887.0,927934703.13,3.62,-0.86,-0.09,9.21
2025-12-23,10.37,10.74,11.19,9.96,1652711.0,1788146698.67,11.83,3.27,0.34,17.46
2025-12-24,10.55,11.12,11.35,10.55,1567884.0,1775157248.9,7.45,3.54,0.38,16.57
2025-12-25,10.74,11.35,11.59,10.62,1500432.0,1711495180.84,8.72,2.07,0.23,15.86
2025-12-26,11.7,11.77,12.23,11.17,1896137.0,2283177387.45,9.34,3.7,0.42,20.04
2025-12-29,12.07,11.03,12.19,10.89,1472029.0,1706695290.53,11.05,-6.29,-0.74,15.56
2025-12-30,10.82,11.75,12.16,10.22,2316726.0,2730848339.22,17.59,6.53,0.72,24.48
2025-12-31,11.97,11.61,12.37,11.54,1676494.0,2043413753.06,7.06,-1.19,-0.14,17.72
2026-01-05,12.11,12.8,12.8,12.11,1524204.0,1969514037.74,5.94,10.25,1.19,16.11
2026-01-06,13.62,13.77,14.11,13.08,1744199.0,2454853480.75,8.05,7.58,0.97,18.43
2026-01-07,13.52,13.75,14.46,13.13,2318807.0,3234509607.34,9.66,-0.15,-0.02,24.5
2026-01-08,13.51,13.19,14.21,13.1,1652762.0,2299824738.29,8.07,-4.07,-0.56,17.47
2026-01-09,12.94,12.82,13.46,12.71,1297849.0,1725054443.39,5.69,-2.81,-0.37,13.71
2026-01-12,13.22,13.07,13.69,13.0,1287404.0,1749228549.77,5.38,1.95,0.25,13.6
2026-01-13,12.84,12.45,13.21,12.39,1220691.0,1593051623.45,6.27,-4.74,-0.62,12.9
2026-01-14,12.24,12.37,12.71,12.16,902968.0,1150095520.8,4.42,-0.64,-0.08,9.54
2026-01-15,12.29,12.4,12.81,12.29,853539.0,1097457972.17,4.2,0.24,0.03,9.02
2026-01-16,12.53,12.53,12.99,12.49,857988.0,1113392111.52,4.03,1.05,0.13,9.07
2026-01-19,12.26,12.56,12.89,12.26,715776.0,925039072.62,5.03,0.24,0.03,7.56
2026-01-20,12.62,11.82,12.96,11.63,990885.0,1236387684.98,10.59,-5.89,-0.74,10.47
2026-01-21,11.72,11.93,12.11,11.46,613219.0,746300630.1,5.5,0.93,0.11,6.48
2026-01-22,11.93,11.97,12.1,11.82,454926.0,556819388.16,2.35,0.34,0.04,4.81
2026-01-23,11.95,12.15,12.19,11.86,504578.0,622723893.16,2.76,1.5,0.18,5.33
2026-01-26,12.04,11.55,12.16,11.54,609802.0,738413303.83,5.1,-4.94,-0.6,6.44
2026-01-27,11.5,11.55,11.76,10.8,760986.0,874652147.24,8.31,0.0,0.0,8.04
2026-01-28,11.52,11.47,11.69,11.21,386206.0,453240602.0,4.16,-0.69,-0.08,4.08
2026-01-29,11.36,11.28,11.63,11.13,414710.0,485220972.94,4.36,-1.66,-0.19,4.38
2026-01-30,11.37,11.08,11.4,10.89,403370.0,458034381.12,4.52,-1.77,-0.2,4.26
2026-02-02,10.84,10.99,11.46,10.84,374796.0,430926605.49,5.6,-0.81,-0.09,3.96
2026-02-03,11.2,11.58,11.62,11.02,423845.0,493202998.57,5.46,5.37,0.59,4.48
2026-02-04,11.54,11.64,11.76,11.46,324024.0,385235351.98,2.59,0.52,0.06,3.42
2026-02-05,11.21,11.19,11.39,11.06,389209.0,446825201.78,2.84,-3.87,-0.45,4.11
2026-02-06,11.34,11.73,12.09,11.21,703648.0,841340447.07,7.86,4.83,0.54,7.43
2026-02-09,11.91,11.78,12.0,11.68,437458.0,528276303.18,2.73,0.43,0.05,4.62
2026-02-10,11.8,11.4,11.86,11.37,344078.0,405424745.89,4.16,-3.23,-0.38,3.63
2026-02-11,11.43,11.53,11.75,11.35,326679.0,387553767.0,3.51,1.14,0.13,3.45
2026-02-12,11.32,11.33,11.39,11.08,326869.0,377602768.01,2.69,-1.73,-0.2,3.45
2026-02-13,11.32,11.43,11.73,11.21,307059.0,361601094.0,4.59,0.88,0.1,3.24
2026-02-24,11.62,11.44,11.69,11.39,357647.0,422788507.8,2.62,0.09,0.01,3.78
2026-02-25,11.33,11.68,11.81,11.26,446062.0,531320326.5,4.81,2.1,0.24,4.71
2026-02-26,12.0,11.12,12.0,11.11,682432.0,791538745.09,7.62,-4.79,-0.56,7.21
2026-02-27,11.05,11.37,11.79,11.01,421874.0,494736948.78,7.01,2.25,0.25,4.46
2026-03-02,11.21,11.11,11.46,11.08,329431.0,378645230.3,3.34,-2.29,-0.26,3.48
2026-03-03,11.06,10.6,11.24,10.56,396404.0,438618033.78,6.12,-4.59,-0.51,4.19
