日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-09-23,300323,8.84,8.76,8.91,8.52,290854,251590146.0,4.38,-1.68,-0.15,3.31
2025-09-24,300323,8.75,8.89,8.89,8.65,238585,210529226.0,2.74,1.48,0.13,2.71
2025-09-25,300323,8.82,8.65,8.86,8.64,223358,194909421.0,2.47,-2.7,-0.24,2.54
2025-09-26,300323,8.6,8.47,8.7,8.43,207871,177286109.0,3.12,-2.08,-0.18,2.36
2025-09-29,300323,8.45,8.49,8.54,8.3,177672,149734528.0,2.83,0.24,0.02,2.02
2025-09-30,300323,8.46,8.5,8.6,8.42,188920,160525489.0,2.12,0.12,0.01,2.15
2025-10-09,300323,8.68,8.9,9.25,8.68,548462,493774085.0,6.71,4.71,0.4,6.24
2025-10-10,300323,8.76,9.03,9.15,8.67,524514,468756448.0,5.39,1.46,0.13,5.97
2025-10-13,300323,8.65,9.02,9.05,8.42,463574,409657418.0,6.98,-0.11,-0.01,5.27
2025-10-14,300323,9.06,8.82,9.18,8.78,492228,441444725.0,4.43,-2.22,-0.2,5.6
2025-10-15,300323,8.82,8.67,8.92,8.55,319043,276634834.0,4.2,-1.7,-0.15,3.63
2025-10-16,300323,8.61,8.38,8.67,8.33,271183,230219065.0,3.92,-3.34,-0.29,3.08
2025-10-17,300323,8.37,7.89,8.48,7.87,305288,247475651.0,7.28,-5.85,-0.49,3.47
2025-10-20,300323,8.06,8.02,8.24,7.98,247780,201085391.0,3.3,1.65,0.13,2.82
2025-10-21,300323,8.07,8.15,8.26,8.04,198616,162318411.0,2.74,1.62,0.13,2.26
2025-10-22,300323,8.1,8.21,8.32,8.02,194549,159612663.0,3.68,0.74,0.06,2.21
2025-10-23,300323,8.21,8.18,8.24,7.99,161041,130169219.0,3.05,-0.37,-0.03,1.83
2025-10-24,300323,8.22,8.29,8.36,8.17,148461,123155393.0,2.32,1.34,0.11,1.69
2025-10-27,300323,8.38,8.25,8.41,8.2,176556,146281234.0,2.53,-0.48,-0.04,2.01
2025-10-28,300323,8.21,8.24,8.31,8.16,130467,107564243.0,1.82,-0.12,-0.01,1.48
2025-10-29,300323,8.19,8.2,8.24,8.06,179856,146579178.0,2.18,-0.49,-0.04,2.05
2025-10-30,300323,8.12,8.0,8.22,7.97,172671,139219697.0,3.05,-2.44,-0.2,1.96
2025-10-31,300323,7.96,7.97,8.09,7.94,158025,126391064.0,1.88,-0.38,-0.03,1.8
2025-11-03,300323,7.99,8.06,8.09,7.89,198463,159409071.0,2.51,1.13,0.09,2.26
2025-11-04,300323,7.98,7.88,8.05,7.81,180243,142562941.0,2.98,-2.23,-0.18,2.05
2025-11-05,300323,7.8,7.95,7.99,7.72,148940,117856520.0,3.43,0.89,0.07,1.69
2025-11-06,300323,7.94,8.0,8.06,7.92,108162,86309919.0,1.76,0.63,0.05,1.23
2025-11-07,300323,7.95,7.99,8.16,7.88,187422,149903558.0,3.5,-0.13,-0.01,2.13
2025-11-10,300323,7.98,8.04,8.09,7.97,175198,140907730.0,1.5,0.63,0.05,1.99
2025-11-11,300323,8.04,8.06,8.17,8.02,170196,137518357.0,1.87,0.25,0.02,1.94
2025-11-12,300323,8.05,7.9,8.07,7.84,156768,124283780.0,2.85,-1.99,-0.16,1.78
2025-11-13,300323,7.91,7.95,7.98,7.85,101209,80308300.0,1.65,0.63,0.05,1.15
2025-11-14,300323,7.91,7.87,8.02,7.87,113158,89769702.0,1.89,-1.01,-0.08,1.29
2025-11-17,300323,7.83,7.85,7.88,7.77,111016,86879117.0,1.4,-0.25,-0.02,1.26
2025-11-18,300323,7.89,7.8,7.89,7.74,123218,96138971.0,1.91,-0.64,-0.05,1.4
2025-11-19,300323,7.8,7.65,7.83,7.6,123884,95094267.0,2.95,-1.92,-0.15,1.41
2025-11-20,300323,7.68,7.63,7.73,7.61,97364,74645634.0,1.57,-0.26,-0.02,1.11
2025-11-21,300323,7.6,7.3,7.68,7.23,235324,173554671.0,5.9,-4.33,-0.33,2.68
2025-11-24,300323,7.3,7.44,7.49,7.3,123424,91376606.0,2.6,1.92,0.14,1.4
2025-11-25,300323,7.46,7.55,7.68,7.42,143571,108965147.0,3.49,1.48,0.11,1.63
