日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-09-25,002413,5.36,5.31,5.38,5.3,214129,114324875.6,1.49,-1.3,-0.07,1.66
2025-09-26,002413,5.29,5.26,5.37,5.24,263337,139610700.0,2.45,-0.94,-0.05,2.04
2025-09-29,002413,5.25,5.31,5.33,5.15,315671,165909694.0,3.42,0.95,0.05,2.44
2025-09-30,002413,5.32,5.41,5.42,5.32,330933,178234590.2,1.88,1.88,0.1,2.56
2025-10-09,002413,5.5,5.58,5.64,5.43,584851,323899807.16,3.88,3.14,0.17,4.52
2025-10-10,002413,5.55,5.51,5.58,5.48,361839,199775664.3,1.79,-1.25,-0.07,2.8
2025-10-13,002413,5.41,5.58,5.59,5.36,457498,252901673.76,4.17,1.27,0.07,3.54
2025-10-14,002413,5.58,5.51,5.62,5.49,376089,208841890.17,2.33,-1.25,-0.07,2.91
2025-10-15,002413,5.52,5.54,5.54,5.44,249824,137238119.71,1.81,0.54,0.03,1.93
2025-10-16,002413,5.52,5.45,5.54,5.44,241267,132136649.2,1.81,-1.62,-0.09,1.87
2025-10-17,002413,5.44,5.29,5.5,5.28,282399,151607907.96,4.04,-2.94,-0.16,2.18
2025-10-20,002413,5.34,5.39,5.44,5.34,217374,117145880.16,1.89,1.89,0.1,1.68
2025-10-21,002413,5.38,5.45,5.45,5.38,216969,117897059.0,1.3,1.11,0.06,1.68
2025-10-22,002413,5.42,5.47,5.5,5.4,201471,110098508.25,1.83,0.37,0.02,1.56
2025-10-23,002413,5.45,5.43,5.46,5.35,204843,110299734.02,2.01,-0.73,-0.04,1.58
2025-10-24,002413,5.47,5.58,5.69,5.47,500414,279472986.5,4.05,2.76,0.15,3.87
2025-10-27,002413,5.68,5.63,5.7,5.61,431702,243380090.31,1.61,0.9,0.05,3.34
2025-10-28,002413,5.59,5.7,5.73,5.56,481399,273535561.1,3.02,1.24,0.07,3.72
2025-10-29,002413,5.74,5.69,5.75,5.65,331002,188133077.21,1.75,-0.18,-0.01,2.56
2025-10-30,002413,5.63,5.51,5.63,5.48,468767,259076074.88,2.64,-3.16,-0.18,3.63
2025-10-31,002413,5.59,5.51,5.59,5.49,294328,162585526.8,1.81,0.0,0.0,2.28
2025-11-03,002413,5.46,5.59,5.6,5.46,337740,187130036.52,2.54,1.45,0.08,2.61
2025-11-04,002413,5.55,5.52,5.58,5.48,246420,136140973.24,1.79,-1.25,-0.07,1.91
2025-11-05,002413,5.51,5.56,5.59,5.48,267147,148401238.23,1.99,0.72,0.04,2.07
2025-11-06,002413,5.6,5.56,5.6,5.52,238294,132268042.11,1.44,0.0,0.0,1.84
2025-11-07,002413,5.55,5.6,5.62,5.49,385259,214594312.12,2.34,0.72,0.04,2.98
2025-11-10,002413,5.74,5.8,5.92,5.71,1064452,618095151.86,3.75,3.57,0.2,8.23
2025-11-11,002413,5.8,5.68,5.82,5.67,549075,313846162.78,2.59,-2.07,-0.12,4.25
2025-11-12,002413,5.67,5.75,5.77,5.55,505483,285233178.78,3.87,1.23,0.07,3.91
2025-11-13,002413,5.73,5.74,5.81,5.69,530677,306045740.31,2.09,-0.17,-0.01,4.1
2025-11-14,002413,5.7,5.78,5.85,5.67,531413,306928267.88,3.14,0.7,0.04,4.11
2025-11-17,002413,5.93,5.89,6.06,5.88,1080094,643501405.63,3.11,1.9,0.11,8.35
2025-11-18,002413,5.9,5.79,5.93,5.7,698181,403109847.66,3.9,-1.7,-0.1,5.4
2025-11-19,002413,5.74,5.99,6.06,5.72,1324974,788570689.79,5.87,3.45,0.2,10.25
2025-11-20,002413,5.99,5.89,5.99,5.85,712573,420138614.35,2.34,-1.67,-0.1,5.51
2025-11-21,002413,5.83,5.79,6.04,5.58,1043750,602467442.69,7.81,-1.7,-0.1,8.07
2025-11-24,002413,5.83,6.37,6.37,5.79,1221577,765345331.3,10.02,10.02,0.58,9.45
2025-11-25,002413,7.01,7.01,7.01,6.95,1610206,1128679029.99,0.94,10.05,0.64,12.45
2025-11-26,002413,7.71,7.71,7.71,7.44,3982740,3063367178.33,3.85,9.99,0.7,30.8
2025-11-27,002413,7.59,6.96,7.98,6.94,5710209,4243936642.28,13.49,-9.73,-0.75,44.16
2025-11-28,002413,7.0,7.66,7.66,6.86,2768835,2025789572.48,11.49,10.06,0.7,21.41
2025-12-01,002413,8.43,8.43,8.43,8.43,496025,418148973.84,0.0,10.05,0.77,3.84
2025-12-02,002413,8.69,9.27,9.27,8.4,6358097,5642425985.48,10.32,9.96,0.84,49.17
2025-12-03,002413,9.28,8.76,9.59,8.6,6087566,5549253173.06,10.68,-5.5,-0.51,47.08
2025-12-04,002413,8.48,8.3,8.92,8.23,4498312,3845605265.43,7.88,-5.25,-0.46,34.79
2025-12-05,002413,8.08,8.79,8.88,8.0,4692126,4057730423.61,10.6,5.9,0.49,36.29
2025-12-08,002413,8.98,8.89,9.28,8.79,5216799,4718853392.73,5.57,1.14,0.1,40.34
2025-12-09,002413,8.66,9.78,9.78,8.65,6321087,6052708908.57,12.71,10.01,0.89,48.88
2025-12-10,002413,9.25,9.08,9.45,9.0,4380152,4019109583.05,4.6,-7.16,-0.7,33.87
2025-12-11,002413,9.16,9.35,9.85,8.81,4394202,4082726648.13,11.45,2.97,0.27,33.98
2025-12-12,002413,9.26,9.07,9.6,9.0,3745520,3472671064.01,6.42,-2.99,-0.28,28.97
2025-12-15,002413,8.81,9.98,9.98,8.31,5760652,5475497900.58,18.41,10.03,0.91,44.55
2025-12-16,002413,10.6,9.68,10.7,9.42,5795637,5742962019.12,12.83,-3.01,-0.3,44.82
2025-12-17,002413,9.26,9.15,9.59,8.8,3519986,3198535809.53,8.16,-5.48,-0.53,27.22
2025-12-18,002413,9.14,9.17,9.58,9.05,3203109,2996220972.01,5.79,0.22,0.02,24.77
2025-12-19,002413,9.11,9.26,9.43,9.02,2971843,2740977148.81,4.47,0.98,0.09,22.98
2025-12-22,002413,9.3,9.14,9.55,9.08,2609869,2415805259.26,5.08,-1.3,-0.12,20.18
2025-12-23,002413,9.02,8.62,9.34,8.36,3243309,2864193695.87,10.72,-5.69,-0.52,25.08
2025-12-24,002413,8.35,8.95,9.09,8.25,2782950,2435589464.21,9.74,3.83,0.33,21.52
2025-12-25,002413,8.96,9.41,9.54,8.96,3615477,3379403071.5,6.48,5.14,0.46,27.96
2025-12-26,002413,9.45,9.43,9.71,9.31,3516809,3344568554.17,4.25,0.21,0.02,27.2
2025-12-29,002413,9.47,10.37,10.37,9.39,4464620,4490573051.94,10.39,9.97,0.94,34.53
2025-12-30,002413,11.41,11.41,11.41,11.23,2137970,2436971901.06,1.74,10.03,1.04,16.53
2025-12-31,002413,12.01,12.55,12.55,11.96,1732871,2143387378.68,5.17,9.99,1.14,13.4
2026-01-05,002413,13.81,13.81,13.81,13.81,279752,386337111.51,0.0,10.04,1.26,2.16
2026-01-06,002413,14.5,15.19,15.19,14.2,1459948,2148502628.4,7.17,9.99,1.38,11.29
2026-01-07,002413,15.8,16.71,16.71,14.56,8419990,13229646521.23,14.15,10.01,1.52,65.12
2026-01-08,002413,16.4,17.69,17.74,16.4,6614036,11308950747.42,8.02,5.86,0.98,51.15
2026-01-09,002413,17.32,18.3,18.31,16.84,6172931,10818002560.65,8.31,3.45,0.61,47.74
2026-01-12,002413,18.4,20.13,20.13,18.0,4944536,9516633913.18,11.64,10.0,1.83,38.24
2026-01-13,002413,20.21,18.12,20.29,18.12,4391544,8096469806.97,10.78,-9.99,-2.01,33.96
2026-01-14,002413,17.23,16.31,17.85,16.31,4276695,7127423074.64,8.5,-9.99,-1.81,33.07
2026-01-15,002413,14.96,14.68,15.33,14.68,1353955,2004872753.33,3.99,-9.99,-1.63,10.47
2026-01-16,002413,13.22,13.54,14.33,13.22,3346571,4555352766.66,7.56,-7.77,-1.14,25.88
2026-01-19,002413,13.16,13.69,14.0,12.74,2491086,3353715026.96,9.31,1.11,0.15,19.26
