date,股票代码,open,close,high,low,volume,成交额,振幅,pct,涨跌额,换手率
2025-12-01,601985,8.59,8.69,8.69,8.56,884181,764126931.0,1.51,0.93,0.08,0.47
2025-12-02,601985,8.68,8.68,8.71,8.65,488790,425238987.0,0.69,-0.12,-0.01,0.26
2025-12-03,601985,8.68,8.68,8.74,8.66,585379,510053615.0,0.92,0.0,0.0,0.31
2025-12-04,601985,8.67,8.65,8.7,8.64,424175,368419289.0,0.69,-0.35,-0.03,0.22
2025-12-05,601985,8.66,8.75,8.75,8.65,705891,616697039.0,1.16,1.16,0.1,0.37
2025-12-08,601985,8.78,8.72,8.82,8.7,785354,687985615.0,1.37,-0.34,-0.03,0.42
2025-12-09,601985,8.74,8.63,8.78,8.63,695469,605170522.0,1.72,-1.03,-0.09,0.37
2025-12-10,601985,8.64,8.65,8.68,8.63,449448,389790864.0,0.58,0.23,0.02,0.24
2025-12-11,601985,8.65,8.68,8.71,8.64,528528,459316535.0,0.81,0.35,0.03,0.28
2025-12-12,601985,8.67,8.76,8.8,8.63,1134201,991420400.0,1.96,0.92,0.08,0.6
2025-12-15,601985,8.73,8.7,8.78,8.68,777834,679361606.0,1.14,-0.68,-0.06,0.41
2025-12-16,601985,8.69,8.61,8.7,8.59,733115,633038242.0,1.26,-1.03,-0.09,0.39
2025-12-17,601985,8.61,8.66,8.67,8.58,580602,501612766.0,1.05,0.58,0.05,0.31
2025-12-18,601985,8.65,8.66,8.68,8.62,360154,312482030.0,0.69,0.0,0.0,0.19
2025-12-19,601985,8.68,8.73,8.74,8.67,596970,522016511.0,0.81,0.81,0.07,0.32
2025-12-22,601985,8.76,8.69,8.76,8.68,583766,509695149.0,0.92,-0.46,-0.04,0.31
2025-12-23,601985,8.69,8.66,8.73,8.65,509461,442804775.0,0.92,-0.35,-0.03,0.27
2025-12-24,601985,8.67,8.72,8.72,8.64,590440,513947611.0,0.92,0.69,0.06,0.31
2025-12-25,601985,8.71,8.76,8.79,8.69,762021,669291881.0,1.15,0.46,0.04,0.4
2025-12-26,601985,8.76,8.75,8.77,8.72,536492,470208614.0,0.57,-0.11,-0.01,0.28
2025-12-29,601985,8.75,8.69,8.76,8.68,539360,470636929.0,0.91,-0.69,-0.06,0.29
2025-12-30,601985,8.66,8.65,8.67,8.63,536484,465046640.0,0.46,-0.46,-0.04,0.28
2025-12-31,601985,8.65,8.63,8.66,8.61,414604,358375543.0,0.58,-0.23,-0.02,0.22
2026-01-05,601985,8.65,8.69,8.7,8.63,687294,596951890.0,0.81,0.7,0.06,0.36
2026-01-06,601985,8.69,8.75,8.75,8.69,820896,717674972.0,0.69,0.69,0.06,0.43
2026-01-07,601985,8.75,8.89,8.98,8.73,1687055,1502816919.0,2.86,1.6,0.14,0.89
2026-01-08,601985,8.9,9.07,9.15,8.83,2142078,1939618268.0,3.6,2.02,0.18,1.13
2026-01-09,601985,9.07,9.02,9.09,8.95,1571840,1418520720.0,1.54,-0.55,-0.05,0.83
