日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-09-18,002370,6.07,6.0,6.14,5.94,427791,259565069.27,3.29,-1.32,-0.08,5.74
2025-09-19,002370,5.95,5.85,6.02,5.81,385313,226642686.69,3.5,-2.5,-0.15,5.17
2025-09-22,002370,5.86,5.93,5.98,5.86,258217,152734514.19,2.05,1.37,0.08,3.46
2025-09-23,002370,5.93,5.72,5.93,5.6,375971,214667534.5,5.56,-3.54,-0.21,5.04
2025-09-24,002370,5.73,5.77,5.79,5.68,271049,156098020.04,1.92,0.87,0.05,3.63
2025-09-25,002370,5.76,5.69,5.83,5.69,264538,152012513.29,2.43,-1.39,-0.08,3.55
2025-09-26,002370,5.63,5.67,5.71,5.58,272925,154272849.1,2.28,-0.35,-0.02,3.66
2025-10-14,002370,6.24,6.24,6.24,6.24,138782,86600080.32,0.0,10.05,0.57,1.86
2025-10-15,002370,6.86,6.86,6.86,6.86,93063,63841231.72,0.0,9.94,0.62,1.25
2025-10-16,002370,7.55,7.55,7.55,7.55,185674,140183681.25,0.0,10.06,0.69,2.49
2025-10-17,002370,7.55,7.75,8.31,7.13,2828304,2195835784.17,15.63,2.65,0.2,37.93
2025-10-20,002370,7.7,7.35,7.79,7.17,1918412,1418811809.72,8.0,-5.16,-0.4,25.73
2025-10-21,002370,7.14,7.0,7.23,6.73,1532923,1060707476.57,6.8,-4.76,-0.35,20.56
2025-10-22,002370,7.08,7.7,7.7,7.07,1178135,884457263.93,9.0,10.0,0.7,15.8
2025-10-23,002370,7.72,7.27,7.93,7.19,1947652,1467454192.94,9.61,-5.58,-0.43,26.12
2025-10-24,002370,7.28,7.11,7.47,7.09,1128101,814217629.08,5.23,-2.2,-0.16,15.13
2025-10-27,002370,7.12,7.16,7.32,7.06,989467,710615740.15,3.66,0.7,0.05,13.27
2025-10-28,002370,7.06,7.12,7.22,6.88,833492,592690109.23,4.75,-0.56,-0.04,11.18
2025-10-29,002370,7.14,7.25,7.44,7.01,1045694,752339806.32,6.04,1.83,0.13,14.02
2025-10-30,002370,7.18,7.21,7.44,7.06,1095376,791403064.74,5.24,-0.55,-0.04,14.69
