date,股票代码,open,close,high,low,volume,成交额,振幅,pct,涨跌额,换手率
2025-12-01,688002,76.1,77.3,77.66,75.81,37235,286876166.0,2.43,1.58,1.2,0.81
2025-12-02,688002,77.5,77.57,79.48,76.7,41777,325977592.0,3.6,0.35,0.27,0.91
2025-12-03,688002,77.63,77.4,79.1,76.83,40309,314537828.0,2.93,-0.22,-0.17,0.88
2025-12-04,688002,77.43,79.7,79.87,75.93,54462,427966422.0,5.09,2.97,2.3,1.18
2025-12-05,688002,80.0,84.35,84.35,80.0,76857,633879675.0,5.46,5.83,4.65,1.67
2025-12-08,688002,86.66,84.53,87.97,84.17,104912,899045878.0,4.51,0.21,0.18,2.28
2025-12-09,688002,84.22,85.3,85.9,83.51,72182,610845760.0,2.83,0.91,0.77,1.57
2025-12-10,688002,85.13,86.05,86.24,84.05,45912,392137082.0,2.57,0.88,0.75,1.0
2025-12-11,688002,86.05,86.06,87.35,85.58,46905,405675835.0,2.06,0.01,0.01,1.02
2025-12-12,688002,85.66,87.97,88.88,84.61,72031,627526683.0,4.96,2.22,1.91,1.57
2025-12-15,688002,87.91,87.35,89.27,86.75,44314,388431856.0,2.86,-0.7,-0.62,0.96
2025-12-16,688002,87.13,86.61,87.44,85.01,54097,466484970.0,2.78,-0.85,-0.74,1.18
2025-12-17,688002,86.5,86.62,88.09,84.0,62434,535258685.0,4.72,0.01,0.01,1.36
2025-12-18,688002,86.99,87.96,89.28,86.62,57551,506976090.0,3.07,1.55,1.34,1.25
2025-12-19,688002,88.24,89.09,89.5,86.83,54198,479195837.0,3.04,1.28,1.13,1.18
2025-12-22,688002,89.9,88.31,89.9,87.44,49920,442108446.0,2.76,-0.88,-0.78,1.08
2025-12-23,688002,88.39,89.01,91.47,87.83,59990,536744465.0,4.12,0.79,0.7,1.3
2025-12-24,688002,88.23,90.19,90.79,87.66,48168,430838785.0,3.52,1.33,1.18,1.05
2025-12-25,688002,91.0,95.3,95.41,89.02,87615,814603870.0,7.09,5.67,5.11,1.9
2025-12-26,688002,95.2,95.3,95.97,93.43,69744,660942355.0,2.67,0.0,0.0,1.52
2025-12-29,688002,93.71,93.8,94.55,92.02,60128,562542376.0,2.65,-1.57,-1.5,1.31
2025-12-30,688002,95.0,97.65,99.19,95.0,101294,988383957.0,4.47,4.1,3.85,2.2
2025-12-31,688002,97.0,100.8,101.28,96.4,80359,800562179.0,5.0,3.23,3.15,1.75
2026-01-05,688002,101.88,98.88,102.0,97.6,101561,1005157713.0,4.37,-1.9,-1.92,2.21
