date,股票代码,open,close,high,low,volume,成交额,振幅,pct,涨跌额,换手率
2025-12-01,000630,5.25,5.37,5.49,5.24,4738350,2570061371.14,4.95,6.34,0.32,4.25
2025-12-02,000630,5.31,5.36,5.37,5.23,2274887,1220120640.69,2.61,-0.19,-0.01,2.04
2025-12-03,000630,5.35,5.49,5.55,5.33,3363165,1846219537.79,4.1,2.43,0.13,3.02
2025-12-04,000630,5.66,5.58,5.72,5.56,3766652,2140569906.75,2.91,1.64,0.09,3.38
2025-12-05,000630,5.56,5.79,5.79,5.55,4248742,2442292388.43,4.3,3.76,0.21,3.81
2025-12-08,000630,5.81,5.71,5.81,5.56,4099924,2336283985.46,4.32,-1.38,-0.08,3.68
2025-12-09,000630,5.65,5.42,5.65,5.36,4045650,2227636619.61,5.08,-5.08,-0.29,3.63
2025-12-10,000630,5.49,5.43,5.51,5.39,2014583,1104750176.31,2.21,0.18,0.01,1.81
2025-12-11,000630,5.49,5.3,5.54,5.3,2482361,1354194620.54,4.42,-2.39,-0.13,2.23
2025-12-12,000630,5.44,5.4,5.46,5.34,2604214,1420459802.75,2.26,1.89,0.1,2.34
2025-12-15,000630,5.3,5.34,5.42,5.25,2036066,1101299522.7,3.15,-1.11,-0.06,1.83
2025-12-16,000630,5.3,5.19,5.35,5.13,2336438,1230449884.65,4.12,-2.81,-0.15,2.1
2025-12-17,000630,5.21,5.38,5.42,5.19,2550389,1368278007.39,4.43,3.66,0.19,2.29
2025-12-18,000630,5.35,5.35,5.5,5.31,1570048,857026265.18,3.53,-0.56,-0.03,1.41
2025-12-19,000630,5.35,5.41,5.45,5.28,1727489,938731814.66,3.18,1.12,0.06,1.55
2025-12-22,000630,5.45,5.5,5.53,5.43,2354578,1305399814.4,1.85,1.66,0.09,2.11
2025-12-23,000630,5.5,5.47,5.59,5.45,2362707,1312937560.88,2.55,-0.55,-0.03,2.12
2025-12-24,000630,5.55,5.51,5.59,5.46,2498896,1386566319.88,2.38,0.73,0.04,2.24
2025-12-25,000630,5.45,5.47,5.51,5.38,2060005,1128391770.81,2.36,-0.73,-0.04,1.85
2025-12-26,000630,5.59,5.88,5.93,5.57,5897465,3425294689.22,6.58,7.5,0.41,5.29
2025-12-29,000630,6.06,5.68,6.09,5.67,5943655,3482368400.18,7.14,-3.4,-0.2,5.33
2025-12-30,000630,5.51,5.75,5.8,5.5,3523907,2015219594.43,5.28,1.23,0.07,3.16
2025-12-31,000630,5.74,5.96,6.15,5.71,5408144,3265062145.78,7.65,3.65,0.21,4.85
2026-01-05,000630,5.71,5.77,5.8,5.61,7449520,4290371056.47,3.19,-3.19,-0.19,6.69
2026-01-06,000630,5.93,5.87,6.0,5.8,5828521,3459823941.42,3.47,1.73,0.1,5.23
2026-01-07,000630,5.88,5.78,5.95,5.73,5365183,3161698605.42,3.75,-1.53,-0.09,4.81
2026-01-08,000630,5.71,5.65,5.84,5.61,5143454,2964653774.74,3.98,-2.25,-0.13,4.62
2026-01-09,000630,5.62,5.86,5.93,5.6,5204802,3055288865.13,5.84,3.72,0.21,4.67
2026-01-12,000630,5.96,5.88,6.0,5.81,4432249,2629685791.8,3.24,0.34,0.02,3.98
2026-01-13,000630,5.88,5.93,6.13,5.85,5001079,3024449244.63,4.76,0.85,0.05,4.49
2026-01-14,000630,5.98,6.07,6.2,5.98,5703354,3505044201.28,3.71,2.36,0.14,5.12
2026-01-15,000630,6.06,6.08,6.3,6.01,5853615,3628648525.08,4.78,0.16,0.01,5.25
2026-01-16,000630,6.09,6.07,6.34,6.03,6062892,3786346139.11,5.1,-0.16,-0.01,5.44
2026-01-19,000630,6.08,5.87,6.1,5.75,4853267,2871640555.08,5.77,-3.29,-0.2,4.36
2026-01-20,000630,5.94,5.99,6.05,5.75,4780536,2841430233.32,5.11,2.04,0.12,4.29
2026-01-21,000630,5.97,6.16,6.2,5.91,4843919,2969997587.91,4.84,2.84,0.17,4.35
2026-01-22,000630,6.1,6.19,6.19,6.03,4393715,2708040418.46,2.6,0.49,0.03,3.94
2026-01-23,000630,6.27,6.81,6.81,6.21,8675688,5756810877.9,9.69,10.02,0.62,7.79
2026-01-26,000630,7.25,7.5,7.5,7.05,11161824,8256639149.24,6.61,10.13,0.69,10.02
2026-01-27,000630,7.47,7.54,8.01,7.16,12883771,9887248276.61,11.33,0.53,0.04,11.56
2026-01-28,000630,7.68,8.3,8.3,7.41,11202717,8998920572.07,11.8,10.08,0.76,10.05
2026-01-29,000630,8.87,9.14,9.14,8.18,15963330,14140077799.89,11.57,10.12,0.84,14.33
2026-01-30,000630,8.75,8.22,9.03,8.22,9795025,8367812455.22,8.86,-10.07,-0.92,8.79
2026-02-02,000630,7.39,7.39,7.39,7.39,823634,612783696.0,0.0,-10.1,-0.83,0.74
2026-02-03,000630,7.04,7.79,7.9,6.83,14223886,10233640840.57,14.48,5.41,0.4,12.76
2026-02-04,000630,8.03,7.61,8.04,7.44,9658483,7501068855.47,7.7,-2.31,-0.18,8.67
2026-02-05,000630,7.38,7.14,7.49,7.04,7393745,5379284883.61,5.91,-6.18,-0.47,6.64
2026-02-06,000630,6.88,7.06,7.23,6.74,6412469,4547910535.68,6.86,-1.12,-0.08,5.75
2026-02-09,000630,7.24,7.16,7.26,7.11,4347643,3137017334.67,2.12,1.42,0.1,3.9
2026-02-10,000630,7.17,7.06,7.25,7.03,4050351,2905218339.85,3.07,-1.4,-0.1,3.63
2026-02-11,000630,7.01,7.13,7.24,6.99,4364159,3139994787.32,3.54,0.99,0.07,3.92
2026-02-12,000630,7.13,7.17,7.34,7.11,4964420,3617370491.61,3.23,0.56,0.04,4.46
2026-02-13,000630,7.06,7.0,7.15,6.98,3583311,2546070120.57,2.37,-2.37,-0.17,3.22
2026-02-24,000630,7.2,7.46,7.63,7.16,6588433,4923230912.86,6.71,6.57,0.46,5.91
2026-02-25,000630,7.47,7.68,7.8,7.37,6683686,5144863523.1,5.76,2.95,0.22,6.0
2026-02-26,000630,7.71,7.54,7.74,7.49,4624539,3531777214.83,3.26,-1.82,-0.14,4.15
2026-02-27,000630,7.48,7.88,7.89,7.46,6624655,5159622421.34,5.7,4.51,0.34,5.95
2026-03-02,000630,8.06,8.37,8.63,7.7,8434782,6788948837.31,11.8,6.22,0.49,7.57
2026-03-03,000630,8.09,7.71,8.16,7.67,6563090,5242868583.25,5.85,-7.89,-0.66,5.89
2026-03-04,000630,7.45,7.69,7.87,7.41,3869028,2989791056.92,5.97,-0.26,-0.02,3.47
2026-03-05,000630,7.78,7.61,7.81,7.51,3353124,2575565032.24,3.9,-1.04,-0.08,3.01
2026-03-06,000630,7.47,7.42,7.58,7.32,3218845,2409647147.93,3.42,-2.5,-0.19,2.89
2026-03-09,000630,7.2,7.23,7.28,7.05,3532261,2545317409.23,3.1,-2.56,-0.19,3.17
2026-03-10,000630,7.35,7.27,7.38,7.23,2446664,1797136628.06,2.07,0.55,0.04,2.2
2026-03-11,000630,7.32,7.17,7.34,7.12,2771084,2008015768.94,3.03,-1.38,-0.1,2.49
2026-03-12,000630,7.11,7.1,7.23,7.05,2571227,1846031900.93,2.51,-0.98,-0.07,2.31
2026-03-13,000630,7.05,6.9,7.15,6.88,3523447,2485256045.08,3.8,-2.82,-0.2,3.16
2026-03-16,000630,6.79,6.6,6.81,6.41,4869391,3230490312.47,5.8,-4.35,-0.3,4.37
2026-03-17,000630,6.63,6.54,6.73,6.53,2666086,1783733830.44,3.03,-0.91,-0.06,2.39
2026-03-18,000630,6.51,6.45,6.57,6.36,2870400,1862168469.89,3.21,-1.38,-0.09,2.58
2026-03-19,000630,6.2,6.03,6.29,5.98,4291927,2645550901.53,4.81,-6.51,-0.42,3.85
2026-03-20,000630,6.12,5.91,6.14,5.89,3152897,1915458838.86,4.15,-1.99,-0.12,2.83
2026-03-23,000630,5.76,5.54,5.84,5.49,4559001,2604271902.2,5.92,-6.26,-0.37,4.09
2026-03-24,000630,5.72,5.76,5.76,5.54,4103965,2348590606.55,3.97,3.97,0.22,3.68
2026-03-25,000630,5.9,5.86,5.98,5.83,3943393,2347297282.27,2.6,1.74,0.1,3.54
2026-03-26,000630,5.85,5.73,5.9,5.69,2534665,1480576533.94,3.58,-2.22,-0.13,2.27
2026-03-27,000630,5.64,5.81,5.85,5.62,2276542,1324770364.05,4.01,1.4,0.08,2.04
2026-03-30,000630,5.77,5.87,5.87,5.73,2287439,1342260754.26,2.41,1.03,0.06,2.05
