date,股票代码,open,close,high,low,volume,成交额,振幅,pct,涨跌额,换手率
2025-12-01,300207,29.69,29.54,29.88,29.18,473157,1398340792.0,2.38,0.48,0.14,2.76
2025-12-02,300207,29.39,29.1,29.46,28.9,358413,1046603473.0,1.9,-1.49,-0.44,2.09
2025-12-03,300207,29.16,28.84,29.66,28.74,412376,1205093329.0,3.16,-0.89,-0.26,2.41
2025-12-04,300207,28.91,29.02,29.14,28.38,313388,905682908.0,2.64,0.62,0.18,1.83
2025-12-05,300207,28.99,28.96,29.16,28.45,336718,975923795.0,2.45,-0.21,-0.06,1.96
2025-12-08,300207,29.12,29.31,29.63,28.82,457178,1344724396.0,2.8,1.21,0.35,2.67
2025-12-09,300207,29.21,29.03,29.72,28.77,474267,1385914670.0,3.24,-0.96,-0.28,2.77
2025-12-10,300207,28.91,28.92,29.08,28.35,391211,1125623914.0,2.51,-0.38,-0.11,2.28
2025-12-11,300207,28.99,28.71,29.66,28.71,510354,1498595848.0,3.28,-0.73,-0.21,2.98
2025-12-12,300207,28.76,29.51,29.69,28.36,614313,1791361589.0,4.63,2.79,0.8,3.58
2025-12-15,300207,29.22,28.49,29.36,28.36,471436,1360030294.0,3.39,-3.46,-1.02,2.75
2025-12-16,300207,28.31,27.8,28.54,27.42,414524,1158422373.0,3.93,-2.42,-0.69,2.42
2025-12-17,300207,27.85,28.98,29.16,27.85,485299,1395378940.0,4.71,4.24,1.18,2.83
2025-12-18,300207,28.68,28.39,28.98,28.36,282284,809873276.0,2.14,-2.04,-0.59,1.65
2025-12-19,300207,28.52,28.41,28.78,28.24,257922,737193959.0,1.9,0.07,0.02,1.5
2025-12-22,300207,28.68,29.18,29.36,28.51,417087,1218501425.0,2.99,2.71,0.77,2.43
2025-12-23,300207,29.27,29.75,30.17,29.17,553663,1648969035.0,3.43,1.95,0.57,3.23
2025-12-24,300207,29.54,29.66,29.83,29.29,483304,1432452963.0,1.82,-0.3,-0.09,2.82
2025-12-25,300207,29.52,29.44,29.57,29.15,358832,1057373505.0,1.42,-0.74,-0.22,2.09
2025-12-26,300207,29.83,29.66,30.29,29.44,598553,1790098666.0,2.89,0.75,0.22,3.49
2025-12-29,300207,24.91,26.27,27.12,24.91,1584174,4149861595.0,7.45,-11.43,-3.39,9.24
2025-12-30,300207,25.91,27.1,27.33,25.9,967443,2592980029.0,5.44,3.16,0.83,5.64
2025-12-31,300207,27.19,26.06,27.26,25.91,624051,1648392220.0,4.98,-3.84,-1.04,3.64
2026-01-05,300207,26.06,25.83,26.32,25.53,782496,2024950893.0,3.03,-0.88,-0.23,4.57
2026-01-06,300207,25.89,26.34,26.55,25.89,567145,1492127190.0,2.56,1.97,0.51,3.31
2026-01-07,300207,26.29,25.77,26.53,25.42,734439,1903978792.0,4.21,-2.16,-0.57,4.29
2026-01-08,300207,25.51,25.41,25.84,25.22,508905,1303931490.0,2.41,-1.4,-0.36,2.97
2026-01-09,300207,25.42,25.53,25.81,25.15,530039,1356120406.0,2.6,0.47,0.12,3.09
2026-01-12,300207,25.21,25.34,25.39,24.1,1086849,2702094661.0,5.05,-0.74,-0.19,6.34
2026-01-13,300207,25.3,24.41,25.57,24.32,821373,2046881313.0,4.93,-3.67,-0.93,4.79
2026-01-14,300207,24.31,24.54,25.15,24.22,772939,1914184432.0,3.81,0.53,0.13,4.51
2026-01-15,300207,24.51,24.85,25.36,24.41,660731,1652743196.0,3.87,1.26,0.31,3.86
2026-01-16,300207,25.15,24.95,25.29,24.72,589233,1474928350.0,2.29,0.4,0.1,3.44
2026-01-19,300207,24.97,24.82,25.09,24.57,510167,1271486627.0,2.08,-0.52,-0.13,2.98
2026-01-20,300207,24.86,24.06,24.9,23.72,736591,1784000323.0,4.75,-3.06,-0.76,4.3
2026-01-21,300207,23.9,24.37,24.47,23.81,386775,943743006.0,2.74,1.29,0.31,2.26
2026-01-22,300207,24.43,24.18,24.78,24.08,383834,933434538.0,2.87,-0.78,-0.19,2.24
2026-01-23,300207,24.21,25.27,25.35,24.15,790454,1971429502.0,4.96,4.51,1.09,4.61
2026-01-26,300207,25.41,24.62,25.53,24.42,660636,1644162643.0,4.39,-2.57,-0.65,3.85
2026-01-27,300207,24.75,24.36,24.75,23.43,587737,1415654230.0,5.36,-1.06,-0.26,3.43
2026-01-28,300207,24.15,24.11,24.4,23.87,373809,902334766.0,2.18,-1.03,-0.25,2.18
2026-01-29,300207,24.0,23.57,24.09,23.51,457235,1090285319.0,2.41,-2.24,-0.54,2.67
2026-01-30,300207,23.54,23.34,23.71,22.79,476603,1113632410.0,3.9,-0.98,-0.23,2.78
2026-02-02,300207,23.21,22.62,23.46,22.62,437764,1013319923.0,3.6,-3.08,-0.72,2.55
2026-02-03,300207,22.93,23.24,23.26,22.62,393220,906689725.0,2.83,2.74,0.62,2.29
2026-02-04,300207,23.1,23.67,23.73,22.94,416043,974580299.0,3.4,1.85,0.43,2.43
2026-02-05,300207,23.51,23.25,23.65,23.02,403499,942782178.0,2.66,-1.77,-0.42,2.35
2026-02-06,300207,23.09,24.01,24.39,22.92,680135,1631329429.0,6.32,3.27,0.76,3.97
2026-02-09,300207,24.71,25.1,25.91,24.48,996958,2528343353.0,5.96,4.54,1.09,5.82
2026-02-10,300207,25.1,25.26,25.67,24.92,619613,1575976649.0,2.99,0.64,0.16,3.62
2026-02-11,300207,25.18,25.45,25.75,25.07,545421,1396040220.0,2.69,0.75,0.19,3.18
2026-02-12,300207,25.32,25.69,25.87,25.17,498137,1280025210.0,2.75,0.94,0.24,2.91
2026-02-13,300207,25.61,25.49,25.87,25.42,441468,1136172236.0,1.75,-0.78,-0.2,2.58
2026-02-24,300207,25.9,25.45,25.94,25.31,419942,1076857688.0,2.47,-0.16,-0.04,2.45
2026-02-25,300207,25.51,26.0,26.26,25.19,622954,1623405812.0,4.2,2.16,0.55,3.63
2026-02-26,300207,26.2,25.31,26.31,25.17,655108,1673325482.0,4.38,-2.65,-0.69,3.82
2026-02-27,300207,25.26,26.06,26.6,25.13,820058,2133150662.0,5.81,2.96,0.75,4.78
2026-03-02,300207,25.58,25.8,26.01,25.11,668448,1714449579.0,3.45,-1.0,-0.26,3.9
2026-03-03,300207,25.81,25.21,26.36,25.16,738143,1906949657.0,4.65,-2.29,-0.59,4.31
2026-03-04,300207,24.91,24.96,25.47,24.71,459626,1156424351.0,3.01,-0.99,-0.25,2.68
2026-03-05,300207,25.4,25.01,25.47,24.81,406432,1023268136.0,2.64,0.2,0.05,2.37
2026-03-06,300207,24.91,24.91,25.06,24.57,358313,893072448.0,1.96,-0.4,-0.1,2.09
2026-03-09,300207,24.51,24.96,25.05,23.61,527841,1291235488.0,5.78,0.2,0.05,3.08
2026-03-10,300207,25.13,25.37,25.59,25.13,415581,1057058297.0,1.84,1.64,0.41,2.42
2026-03-11,300207,25.29,26.65,27.29,25.21,1254110,3344126379.0,8.2,5.05,1.28,7.32
2026-03-12,300207,26.67,27.32,27.41,26.36,1135629,3075012764.0,3.94,2.51,0.67,6.63
2026-03-13,300207,27.16,26.99,27.91,26.91,998526,2740084127.0,3.66,-1.21,-0.33,5.83
2026-03-16,300207,27.08,27.18,27.71,26.68,730399,1991749059.0,3.82,0.7,0.19,4.26
2026-03-17,300207,27.22,26.32,27.51,26.3,698499,1881889858.0,4.45,-3.16,-0.86,4.08
2026-03-18,300207,26.49,25.88,26.59,25.57,555016,1441235214.0,3.88,-1.67,-0.44,3.24
2026-03-19,300207,25.59,26.53,27.01,25.52,831115,2197311181.0,5.76,2.51,0.65,4.85
2026-03-20,300207,26.41,27.31,28.21,26.34,1249132,3448118741.0,7.05,2.94,0.78,7.29
2026-03-23,300207,27.18,27.91,28.41,27.09,1376937,3847435560.0,4.83,2.2,0.6,8.03
2026-03-24,300207,27.96,27.65,28.13,26.31,1091814,2988743819.0,6.52,-0.93,-0.26,6.37
2026-03-25,300207,27.6,27.62,27.98,27.08,984023,2716283615.0,3.25,-0.11,-0.03,5.74
2026-03-26,300207,27.35,27.68,28.37,26.69,1081392,3017905736.0,6.08,0.22,0.06,6.31
2026-03-27,300207,27.19,27.59,28.17,27.05,996290,2759431627.0,4.05,-0.33,-0.09,5.81
2026-03-30,300207,27.22,26.64,27.46,26.37,850678,2285607876.0,3.95,-3.44,-0.95,4.96
2026-03-31,300207,26.51,25.12,26.51,25.12,920370,2374889264.0,5.22,-5.71,-1.52,5.37
2026-04-01,300207,25.56,25.31,26.14,24.99,666522,1702036014.0,4.58,0.76,0.19,3.89
2026-04-02,300207,25.06,24.66,25.91,24.27,753134,1885994893.0,6.48,-2.57,-0.65,4.39
2026-04-03,300207,24.66,23.43,24.8,23.42,667917,1592668244.0,5.6,-4.99,-1.23,3.9
2026-04-07,300207,23.59,23.66,24.23,23.5,466791,1117053245.0,3.12,0.98,0.23,2.72
2026-04-08,300207,24.22,24.44,24.52,24.17,605548,1480736679.0,1.48,3.3,0.78,3.53
2026-04-09,300207,24.16,24.87,25.16,24.01,611549,1514794424.0,4.71,1.76,0.43,3.57
2026-04-10,300207,25.76,28.54,29.86,25.67,2890808,8313078839.0,16.85,14.76,3.67,16.87
2026-04-13,300207,28.63,28.85,29.39,28.09,2026129,5856759700.0,4.56,1.09,0.31,11.82
2026-04-14,300207,28.86,29.92,30.01,28.43,1706743,5016592879.0,5.48,3.71,1.07,9.96
2026-04-15,300207,29.87,29.01,29.96,28.87,1191874,3507233878.0,3.64,-3.04,-0.91,6.95
2026-04-16,300207,29.51,29.24,29.98,29.03,1389842,4105102352.0,3.27,0.79,0.23,8.11
2026-04-17,300207,29.08,29.3,29.44,28.88,941133,2752750812.0,1.92,0.21,0.06,5.49
2026-04-20,300207,29.19,28.95,29.4,28.72,734450,2132520204.0,2.32,-1.19,-0.35,4.29
2026-04-21,300207,28.95,29.56,29.75,28.42,1139405,3342200384.0,4.59,2.11,0.61,6.65
2026-04-22,300207,29.5,29.69,30.51,29.28,1153015,3441789937.0,4.16,0.44,0.13,6.73
2026-04-23,300207,29.6,29.04,29.8,28.51,818819,2385210070.0,4.34,-2.19,-0.65,4.78
2026-04-24,300207,26.51,27.66,28.3,25.81,1595398,4355478107.0,8.57,-4.75,-1.38,9.31
2026-04-27,300207,27.39,26.98,27.79,26.87,805198,2195433534.0,3.33,-2.46,-0.68,4.7
2026-04-28,300207,26.79,26.36,26.86,26.15,599431,1587498525.0,2.63,-2.3,-0.62,3.5
2026-04-29,300207,26.31,27.66,27.83,26.01,879314,2397587322.0,6.9,4.93,1.3,5.13
2026-04-30,300207,27.62,27.34,27.71,26.81,685718,1875933151.0,3.25,-1.16,-0.32,4.0
2026-05-06,300207,27.41,27.86,28.19,27.41,768752,2138485284.0,2.85,1.9,0.52,4.49
2026-05-07,300207,27.84,27.1,27.94,26.9,779351,2127525155.0,3.73,-2.73,-0.76,4.55
2026-05-08,300207,26.91,26.64,27.45,26.52,734899,1981242761.0,3.43,-1.7,-0.46,4.29
2026-05-11,300207,26.62,26.92,27.36,26.42,734350,1979157552.0,3.53,1.05,0.28,4.28
2026-05-12,300207,27.11,26.22,27.11,26.06,615230,1629461539.0,3.9,-2.6,-0.7,3.59
2026-05-13,300207,26.05,26.4,26.71,25.91,526745,1389496430.0,3.05,0.69,0.18,3.07
2026-05-14,300207,26.57,25.42,26.89,25.42,641284,1671829074.0,5.57,-3.71,-0.98,3.74
