date,股票代码,open,close,high,low,volume,成交额,振幅,pct,涨跌额,换手率
2025-12-01,600745,40.8,40.91,41.15,40.57,354578,1447957869.0,1.42,-0.02,-0.01,2.85
2025-12-02,600745,40.78,40.0,40.81,39.89,375868,1508897519.0,2.25,-2.22,-0.91,3.02
2025-12-03,600745,39.9,38.91,40.08,38.68,444012,1741253412.0,3.5,-2.73,-1.09,3.57
2025-12-04,600745,38.6,38.54,39.05,38.26,317246,1225326813.0,2.03,-0.95,-0.37,2.55
2025-12-05,600745,38.4,38.98,39.04,37.73,352454,1355801823.0,3.4,1.14,0.44,2.83
2025-12-08,600745,39.02,39.15,39.47,38.86,339679,1330804451.0,1.56,0.44,0.17,2.73
2025-12-09,600745,39.0,39.37,40.58,38.76,537773,2126586298.0,4.65,0.56,0.22,4.32
2025-12-10,600745,39.14,39.15,39.75,38.4,353920,1375637397.0,3.43,-0.56,-0.22,2.84
2025-12-11,600745,39.0,38.02,39.11,38.0,368872,1417414442.0,2.84,-2.89,-1.13,2.96
2025-12-12,600745,38.31,39.12,39.18,38.16,441628,1715747212.0,2.68,2.89,1.1,3.55
2025-12-15,600745,38.6,38.04,38.63,38.0,326045,1248457363.0,1.61,-2.76,-1.08,2.62
2025-12-16,600745,37.77,36.86,37.8,36.8,339793,1260319551.0,2.63,-3.1,-1.18,2.73
2025-12-17,600745,36.61,37.28,37.36,36.61,272007,1006209500.0,2.03,1.14,0.42,2.19
2025-12-18,600745,36.88,36.9,37.57,36.81,231811,861606851.0,2.04,-1.02,-0.38,1.86
2025-12-19,600745,37.05,37.21,37.49,36.96,219253,815944678.0,1.44,0.84,0.31,1.76
2025-12-22,600745,37.31,37.62,37.94,37.3,291918,1100333171.0,1.72,1.1,0.41,2.35
2025-12-23,600745,37.78,38.47,39.44,37.25,601457,2300202524.0,5.82,2.26,0.85,4.83
2025-12-24,600745,38.18,38.22,38.34,37.88,359913,1372277844.0,1.2,-0.65,-0.25,2.89
2025-12-25,600745,38.15,38.03,38.16,37.8,306407,1163707841.0,0.94,-0.5,-0.19,2.46
2025-12-26,600745,37.95,37.89,38.29,37.74,271650,1031009485.0,1.45,-0.37,-0.14,2.18
2025-12-29,600745,37.84,37.35,38.48,37.22,381335,1441807803.0,3.33,-1.43,-0.54,3.06
2025-12-30,600745,37.22,37.49,37.93,37.11,267424,1003857120.0,2.2,0.37,0.14,2.15
2025-12-31,600745,37.58,37.28,38.1,36.89,342579,1280367331.0,3.23,-0.56,-0.21,2.75
2026-01-05,600745,37.0,37.9,38.33,37.0,481344,1818602883.0,3.57,1.66,0.62,3.87
2026-01-06,600745,37.85,38.98,39.0,37.79,578683,2234174765.0,3.19,2.85,1.08,4.65
2026-01-07,600745,39.36,38.5,39.37,38.28,432968,1675415459.0,2.8,-1.23,-0.48,3.48
2026-01-08,600745,38.39,38.74,39.1,38.29,393916,1529364475.0,2.1,0.62,0.24,3.16
2026-01-09,600745,38.75,39.11,39.3,38.57,408880,1595324820.0,1.88,0.96,0.37,3.29
2026-01-12,600745,39.12,39.96,40.0,39.04,577735,2286502335.0,2.45,2.17,0.85,4.64
2026-01-13,600745,39.53,38.58,39.69,38.5,525227,2048292853.0,2.98,-3.45,-1.38,4.22
2026-01-14,600745,38.3,38.8,39.32,38.18,526396,2045061991.0,2.95,0.57,0.22,4.23
2026-01-15,600745,38.5,38.82,39.07,38.02,423327,1627816332.0,2.71,0.05,0.02,3.4
2026-01-16,600745,38.89,39.41,39.8,38.64,614917,2415049911.0,2.99,1.52,0.59,4.94
2026-01-19,600745,39.48,39.39,39.77,39.07,444667,1753634835.0,1.78,-0.05,-0.02,3.57
2026-01-20,600745,39.2,39.25,39.9,39.02,472258,1861989862.0,2.23,-0.36,-0.14,3.79
2026-01-21,600745,39.03,40.63,40.87,39.0,856911,3464477707.0,4.76,3.52,1.38,6.88
2026-01-22,600745,40.0,39.14,40.08,39.01,821687,3231697145.0,2.63,-3.67,-1.49,6.6
2026-01-23,600745,39.1,40.35,40.94,38.7,781080,3109757646.0,5.72,3.09,1.21,6.28
2026-01-26,600745,40.55,39.52,41.2,39.35,548399,2195123014.0,4.58,-2.06,-0.83,4.41
2026-01-27,600745,39.89,39.3,39.89,37.96,485583,1885019421.0,4.88,-0.56,-0.22,3.9
