date,股票代码,open,close,high,low,volume,成交额,振幅,pct,涨跌额,换手率
2025-12-01,600438,23.18,23.32,23.65,22.75,700644,1625564452.0,3.93,1.92,0.44,1.56
2025-12-02,600438,22.91,22.35,22.94,22.29,672671,1516488634.0,2.79,-4.16,-0.97,1.49
2025-12-03,600438,22.4,22.02,22.45,21.73,473929,1042268695.0,3.22,-1.48,-0.33,1.05
2025-12-04,600438,21.88,21.72,21.99,21.6,366484,796543748.0,1.77,-1.36,-0.3,0.81
2025-12-05,600438,21.72,21.84,21.94,21.56,391936,854518155.0,1.75,0.55,0.12,0.87
2025-12-08,600438,21.6,21.89,21.94,21.54,490173,1067908847.0,1.83,0.23,0.05,1.09
2025-12-09,600438,21.83,22.68,22.7,21.41,1201250,2649985233.0,5.89,3.61,0.79,2.67
2025-12-10,600438,22.18,22.0,22.21,21.56,990703,2165289479.0,2.87,-3.0,-0.68,2.2
2025-12-11,600438,21.87,21.26,22.04,21.23,637444,1379965455.0,3.68,-3.36,-0.74,1.42
2025-12-12,600438,21.24,21.62,21.75,21.05,543527,1164296603.0,3.29,1.69,0.36,1.21
2025-12-15,600438,21.4,21.74,22.04,21.36,571807,1243793555.0,3.15,0.56,0.12,1.27
2025-12-16,600438,21.73,20.8,21.88,20.8,628448,1328835824.0,4.97,-4.32,-0.94,1.4
2025-12-17,600438,20.8,21.18,21.25,20.8,655525,1381040044.0,2.16,1.83,0.38,1.46
2025-12-18,600438,20.94,20.76,21.2,20.75,441044,923220847.0,2.12,-1.98,-0.42,0.98
2025-12-19,600438,20.72,20.8,21.21,20.68,582175,1219971577.0,2.55,0.19,0.04,1.29
2025-12-22,600438,20.81,20.84,21.08,20.75,504576,1053559213.0,1.59,0.19,0.04,1.12
2025-12-23,600438,20.81,20.86,21.13,20.42,639044,1329040883.0,3.41,0.1,0.02,1.42
2025-12-24,600438,20.7,21.04,21.09,20.49,512481,1069848129.0,2.88,0.86,0.18,1.14
2025-12-25,600438,20.92,21.38,21.42,20.78,594063,1257249904.0,3.04,1.62,0.34,1.32
2025-12-26,600438,21.98,21.8,22.3,21.71,1035539,2273115883.0,2.76,1.96,0.42,2.3
2025-12-29,600438,21.7,21.51,22.12,21.47,622589,1350657404.0,2.98,-1.33,-0.29,1.38
2025-12-30,600438,21.29,21.01,21.44,20.95,642758,1353871264.0,2.28,-2.32,-0.5,1.43
2025-12-31,600438,20.92,20.52,21.04,20.5,541505,1119216240.0,2.57,-2.33,-0.49,1.2
2026-01-05,600438,20.72,21.11,21.12,20.59,648672,1358080816.0,2.58,2.88,0.59,1.44
2026-01-06,600438,21.11,21.59,21.63,21.0,713517,1529812440.0,2.98,2.27,0.48,1.58
2026-01-07,600438,21.56,21.65,22.0,21.38,650221,1404587205.0,2.87,0.28,0.06,1.44
2026-01-08,600438,21.4,21.66,21.9,21.26,769390,1665540339.0,2.96,0.05,0.01,1.71
2026-01-09,600438,21.0,20.83,21.26,20.7,1573425,3290765405.0,2.59,-3.83,-0.83,3.49
2026-01-12,600438,20.53,21.27,21.59,20.52,1219433,2583880466.0,5.14,2.11,0.44,2.71
2026-01-13,600438,21.22,20.45,21.26,20.38,1209937,2499282150.0,4.14,-3.86,-0.82,2.69
2026-01-14,600438,20.65,20.57,21.05,20.33,1108647,2299402012.0,3.52,0.59,0.12,2.46
2026-01-15,600438,20.45,20.02,20.65,19.88,973059,1962152979.0,3.74,-2.67,-0.55,2.16
2026-01-16,600438,20.15,20.02,20.32,19.9,703790,1409732847.0,2.1,0.0,0.0,1.56
2026-01-19,600438,19.0,19.27,19.49,18.88,993966,1910048972.0,3.05,-3.75,-0.75,2.21
2026-01-20,600438,19.26,18.59,19.44,18.5,915040,1722217722.0,4.88,-3.53,-0.68,2.03
2026-01-21,600438,18.51,18.49,18.69,18.3,527804,977829765.0,2.1,-0.54,-0.1,1.17
2026-01-22,600438,18.47,18.82,19.16,18.46,769048,1448974200.0,3.79,1.78,0.33,1.71
2026-01-23,600438,19.0,20.28,20.5,18.95,1876351,3758030271.0,8.24,7.76,1.46,4.17
2026-01-26,600438,20.36,19.6,20.5,19.55,1010834,2006558621.0,4.68,-3.35,-0.68,2.25
2026-01-27,600438,19.48,19.5,19.78,18.75,929947,1790032050.0,5.26,-0.51,-0.1,2.07
2026-01-28,600438,19.4,19.02,19.59,18.88,885275,1693629821.0,3.64,-2.46,-0.48,1.97
2026-01-29,600438,19.0,19.06,19.44,18.81,733836,1401468622.0,3.31,0.21,0.04,1.63
2026-01-30,600438,18.8,18.2,19.0,18.01,937866,1722820701.0,5.19,-4.51,-0.86,2.08
2026-02-02,600438,18.5,17.84,18.58,17.79,564523,1027163457.0,4.34,-1.98,-0.36,1.25
