日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-09-23,301526,6.76,6.54,7.05,6.35,1249328,829802587.0,10.42,-2.68,-0.18,8.9
2025-09-24,301526,6.45,6.54,6.57,6.38,727483,471339964.0,2.91,0.0,0.0,5.18
2025-09-25,301526,6.56,6.45,6.59,6.43,545017,353592846.0,2.45,-1.38,-0.09,3.88
2025-09-26,301526,6.39,6.21,6.45,6.21,682643,430581101.0,3.72,-3.72,-0.24,4.86
2025-09-29,301526,6.21,6.3,6.34,6.18,519714,326604377.0,2.58,1.45,0.09,3.7
2025-09-30,301526,6.3,6.26,6.38,6.24,402634,253180436.0,2.22,-0.63,-0.04,2.87
2025-10-09,301526,6.3,6.26,6.37,6.24,492944,309900229.0,2.08,0.0,0.0,3.51
2025-10-10,301526,6.25,6.18,6.31,6.13,448088,278139387.0,2.88,-1.28,-0.08,3.19
2025-10-13,301526,5.94,6.11,6.14,5.82,507989,305688132.0,5.18,-1.13,-0.07,3.62
2025-10-14,301526,6.15,6.03,6.25,6.0,519024,317410023.0,4.09,-1.31,-0.08,3.7
2025-10-15,301526,6.01,6.11,6.14,5.95,389927,236628430.0,3.15,1.33,0.08,2.78
2025-10-16,301526,6.1,5.94,6.1,5.91,407244,244190772.0,3.11,-2.78,-0.17,2.9
2025-10-17,301526,5.95,5.78,6.0,5.77,391835,229738746.0,3.87,-2.69,-0.16,2.79
2025-10-20,301526,5.83,5.84,5.92,5.81,365839,214537311.0,1.9,1.04,0.06,2.6
2025-10-21,301526,5.83,6.04,6.13,5.81,554057,331369455.0,5.48,3.42,0.2,3.95
2025-10-22,301526,6.0,6.1,6.32,5.94,1025279,632495331.0,6.29,0.99,0.06,7.3
2025-10-23,301526,6.08,5.98,6.08,5.86,613704,364052384.0,3.61,-1.97,-0.12,4.37
2025-10-24,301526,5.98,6.14,6.15,5.98,681022,414884343.0,2.84,2.68,0.16,4.85
2025-10-27,301526,6.26,6.31,6.4,6.24,991470,626366389.0,2.61,2.77,0.17,7.06
2025-10-28,301526,6.23,6.64,6.74,6.18,1683674,1102091579.0,8.87,5.23,0.33,11.99
2025-10-29,301526,6.66,6.78,6.91,6.58,1582797,1063314319.0,4.97,2.11,0.14,11.27
2025-10-30,301526,6.6,6.25,6.6,6.25,1290368,820040614.0,5.16,-7.82,-0.53,9.19
2025-10-31,301526,6.34,6.32,6.65,6.31,919804,591354561.0,5.44,1.12,0.07,6.55
2025-11-03,301526,6.26,6.08,6.32,5.96,857863,519021186.0,5.7,-3.8,-0.24,6.11
2025-11-04,301526,6.06,6.0,6.08,5.93,489886,293491834.0,2.47,-1.32,-0.08,3.49
2025-11-05,301526,5.9,5.97,6.01,5.87,345772,206270395.0,2.33,-0.5,-0.03,2.46
2025-11-06,301526,5.96,6.07,6.11,5.94,497409,299961038.0,2.85,1.68,0.1,3.54
2025-11-07,301526,6.01,6.04,6.12,5.97,426484,256700704.0,2.47,-0.49,-0.03,3.04
2025-11-10,301526,6.04,6.07,6.11,6.01,487085,295235460.0,1.66,0.5,0.03,3.47
2025-11-11,301526,6.06,5.96,6.08,5.95,462754,277996798.0,2.14,-1.81,-0.11,3.3
2025-11-12,301526,5.95,5.9,5.97,5.82,385175,226193571.0,2.52,-1.01,-0.06,2.74
2025-11-13,301526,5.88,6.1,6.16,5.87,641151,388848377.0,4.92,3.39,0.2,4.57
2025-11-14,301526,6.01,5.92,6.03,5.92,433687,259249305.0,1.8,-2.95,-0.18,3.09
2025-11-17,301526,5.89,5.85,5.91,5.81,327036,191403740.0,1.69,-1.18,-0.07,2.33
2025-11-18,301526,5.85,5.78,5.88,5.75,318607,184554970.0,2.22,-1.2,-0.07,2.27
2025-11-19,301526,5.75,5.67,5.79,5.63,347037,197005850.0,2.77,-1.9,-0.11,2.47
2025-11-20,301526,5.74,5.68,5.82,5.68,291870,167482921.0,2.47,0.18,0.01,2.08
2025-11-21,301526,5.61,5.42,5.66,5.42,405221,223866755.0,4.23,-4.58,-0.26,2.89
2025-11-24,301526,5.45,5.54,5.57,5.44,287425,158227636.0,2.4,2.21,0.12,2.05
2025-11-25,301526,5.57,5.72,5.82,5.56,443774,254098541.0,4.69,3.25,0.18,3.16
2025-11-26,301526,5.68,5.72,5.84,5.61,354938,202994294.0,4.02,0.0,0.0,2.53
