日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-09-25,601778,3.74,3.77,3.81,3.71,1048881,396366772.0,2.67,0.8,0.03,2.94
2025-09-26,601778,3.78,3.7,3.81,3.7,652720,244803333.0,2.92,-1.86,-0.07,1.83
2025-09-29,601778,3.7,3.72,3.75,3.63,688211,254802658.0,3.24,0.54,0.02,1.93
2025-09-30,601778,3.72,3.74,3.77,3.69,699796,261123013.0,2.15,0.54,0.02,1.96
2025-10-09,601778,3.76,3.87,3.9,3.75,1038944,400659599.0,4.01,3.48,0.13,2.91
2025-10-10,601778,3.85,3.82,3.89,3.81,797943,306674284.0,2.07,-1.29,-0.05,2.23
2025-10-13,601778,3.69,3.75,3.77,3.65,814034,303342550.0,3.14,-1.83,-0.07,2.28
2025-10-14,601778,3.78,3.71,3.89,3.7,1119369,425072855.0,5.07,-1.07,-0.04,3.13
2025-10-15,601778,3.74,3.75,3.76,3.67,625652,232753912.0,2.43,1.08,0.04,1.75
2025-10-16,601778,3.75,3.66,3.75,3.64,782074,287327379.0,2.93,-2.4,-0.09,2.19
2025-10-17,601778,3.65,3.53,3.67,3.52,755084,270262358.0,4.1,-3.55,-0.13,2.11
2025-10-20,601778,3.56,3.53,3.59,3.51,630215,222493690.0,2.27,0.0,0.0,1.76
2025-10-21,601778,3.55,3.55,3.57,3.52,599119,212746938.0,1.42,0.57,0.02,1.68
2025-10-22,601778,3.55,3.55,3.58,3.52,416444,147821512.0,1.69,0.0,0.0,1.17
2025-10-23,601778,3.54,3.53,3.54,3.47,682025,239023755.0,1.97,-0.56,-0.02,1.91
2025-10-24,601778,3.54,3.51,3.55,3.5,450540,158555282.0,1.42,-0.57,-0.02,1.26
2025-10-27,601778,3.52,3.46,3.55,3.45,1131229,394642332.0,2.85,-1.42,-0.05,3.17
2025-10-28,601778,3.47,3.39,3.47,3.35,1345308,456942470.0,3.47,-2.02,-0.07,3.77
2025-10-29,601778,3.4,3.49,3.49,3.36,962652,331236210.0,3.83,2.95,0.1,2.7
2025-10-30,601778,3.48,3.43,3.48,3.4,909215,312494175.0,2.29,-1.72,-0.06,2.55
2025-10-31,601778,3.47,3.5,3.59,3.47,1545273,544770287.0,3.5,2.04,0.07,4.33
2025-11-03,601778,3.52,3.66,3.66,3.51,1641073,589717019.0,4.29,4.57,0.16,4.6
2025-11-04,601778,3.66,3.6,3.68,3.58,1164706,422059890.0,2.73,-1.64,-0.06,3.26
2025-11-05,601778,3.58,3.71,3.76,3.55,1354351,497718818.0,5.83,3.06,0.11,3.79
2025-11-06,601778,3.72,3.73,3.78,3.7,1225983,458371861.0,2.16,0.54,0.02,3.43
2025-11-07,601778,3.75,3.74,3.81,3.73,1377820,518792155.0,2.14,0.27,0.01,3.86
2025-11-10,601778,3.74,3.72,3.77,3.69,1025877,381107868.0,2.14,-0.53,-0.02,2.87
2025-11-11,601778,3.73,3.74,3.8,3.72,1063006,400360702.0,2.15,0.54,0.02,2.98
2025-11-12,601778,3.75,3.65,3.77,3.61,1106046,404701865.0,4.28,-2.41,-0.09,3.1
2025-11-13,601778,3.66,3.68,3.7,3.64,701629,257918642.0,1.64,0.82,0.03,1.96
2025-11-14,601778,3.66,3.71,3.8,3.64,1144422,426270926.0,4.35,0.82,0.03,3.2
2025-11-17,601778,3.72,3.68,3.73,3.63,755004,276740815.0,2.7,-0.81,-0.03,2.11
2025-11-18,601778,3.67,3.58,3.7,3.55,901548,324628909.0,4.08,-2.72,-0.1,2.52
2025-11-19,601778,3.56,3.51,3.6,3.48,604655,212939557.0,3.35,-1.96,-0.07,1.69
2025-11-20,601778,3.52,3.47,3.54,3.46,506431,177091352.0,2.28,-1.14,-0.04,1.42
2025-11-21,601778,3.45,3.35,3.46,3.35,761545,258434926.0,3.17,-3.46,-0.12,2.13
2025-11-24,601778,3.36,3.35,3.38,3.32,574775,192720031.0,1.79,0.0,0.0,1.61
2025-11-25,601778,3.36,3.37,3.41,3.34,522299,176576940.0,2.09,0.6,0.02,1.46
2025-11-26,601778,3.38,3.34,3.4,3.33,547066,184166332.0,2.08,-0.89,-0.03,1.53
2025-11-27,601778,3.34,3.32,3.37,3.31,649973,217252876.0,1.8,-0.6,-0.02,1.82
2025-11-28,601778,3.33,3.35,3.36,3.28,505420,168559292.0,2.41,0.9,0.03,1.42
2025-12-01,601778,3.34,3.37,3.38,3.34,466246,156794409.0,1.19,0.6,0.02,1.31
2025-12-02,601778,3.37,3.35,3.37,3.31,483012,161074962.0,1.78,-0.59,-0.02,1.35
2025-12-03,601778,3.34,3.32,3.36,3.31,405077,134928314.0,1.49,-0.9,-0.03,1.13
2025-12-04,601778,3.32,3.29,3.32,3.26,449100,147604349.0,1.81,-0.9,-0.03,1.26
2025-12-05,601778,3.29,3.33,3.34,3.24,619628,203986098.0,3.04,1.22,0.04,1.74
2025-12-08,601778,3.33,3.34,3.36,3.32,526742,176196278.0,1.2,0.3,0.01,1.48
2025-12-09,601778,3.33,3.3,3.35,3.3,432613,143397609.0,1.5,-1.2,-0.04,1.21
2025-12-10,601778,3.3,3.31,3.32,3.26,435896,143629343.0,1.82,0.3,0.01,1.22
2025-12-11,601778,3.31,3.26,3.33,3.26,481063,158232491.0,2.11,-1.51,-0.05,1.35
2025-12-12,601778,3.26,3.37,3.42,3.25,1204651,403878312.0,5.21,3.37,0.11,3.37
2025-12-15,601778,3.42,3.71,3.71,3.4,2508415,911114858.0,9.2,10.09,0.34,7.02
2025-12-16,601778,3.73,3.88,3.97,3.66,4978083,1912849950.0,8.36,4.58,0.17,13.94
2025-12-17,601778,3.8,3.87,3.96,3.76,2904551,1122424115.0,5.15,-0.26,-0.01,8.13
2025-12-18,601778,3.88,3.81,3.93,3.8,2300565,888898423.0,3.36,-1.55,-0.06,6.44
2025-12-19,601778,3.79,3.89,3.92,3.74,2315409,888013560.0,4.72,2.1,0.08,6.48
2025-12-22,601778,3.89,3.85,3.91,3.8,1383301,531054192.0,2.83,-1.03,-0.04,3.87
2025-12-23,601778,3.86,3.73,3.86,3.71,1362213,513218142.0,3.9,-3.12,-0.12,3.81
2025-12-24,601778,3.71,3.74,3.76,3.64,1218051,450536453.0,3.22,0.27,0.01,3.41
2025-12-25,601778,3.74,3.79,3.82,3.66,1182080,443654748.0,4.28,1.34,0.05,3.31
2025-12-26,601778,3.8,3.83,3.92,3.77,1599611,615154293.0,3.96,1.06,0.04,4.48
2025-12-29,601778,3.85,3.78,3.88,3.76,1107709,422293161.0,3.13,-1.31,-0.05,3.1
2025-12-30,601778,3.73,3.68,3.74,3.66,1122650,414155443.0,2.12,-2.65,-0.1,3.14
2025-12-31,601778,3.7,3.72,3.78,3.64,1248885,464375028.0,3.8,1.09,0.04,3.5
2026-01-05,601778,3.78,3.88,3.9,3.77,1773702,683201753.0,3.49,4.3,0.16,4.97
2026-01-06,601778,3.91,4.13,4.17,3.91,3008476,1228739428.0,6.7,6.44,0.25,8.42
2026-01-07,601778,4.09,4.12,4.17,4.02,1689341,692510499.0,3.63,-0.24,-0.01,4.73
2026-01-08,601778,4.11,4.11,4.18,4.05,1375998,565839805.0,3.16,-0.24,-0.01,3.85
2026-01-09,601778,4.09,4.05,4.13,4.02,1525655,620348534.0,2.68,-1.46,-0.06,4.27
2026-01-12,601778,4.05,4.08,4.14,4.02,1978515,808717666.0,2.96,0.74,0.03,5.54
2026-01-13,601778,4.1,4.11,4.19,4.03,1868904,765978672.0,3.92,0.74,0.03,5.23
2026-01-14,601778,4.1,4.12,4.24,4.07,1736083,720509427.0,4.14,0.24,0.01,4.86
2026-01-15,601778,4.1,4.2,4.23,4.08,1871644,779397314.0,3.64,1.94,0.08,5.24
2026-01-16,601778,4.25,4.28,4.34,4.12,2460630,1039499569.0,5.24,1.9,0.08,6.89
2026-01-19,601778,4.34,4.26,4.35,4.22,1637657,701106638.0,3.04,-0.47,-0.02,4.59
2026-01-20,601778,4.27,4.18,4.34,4.12,1516759,636200306.0,5.16,-1.88,-0.08,4.25
2026-01-21,601778,4.17,4.4,4.49,4.14,2567383,1114019588.0,8.37,5.26,0.22,7.19
2026-01-22,601778,4.43,4.29,4.48,4.26,1667158,721713603.0,5.0,-2.5,-0.11,4.67
