date,股票代码,open,close,high,low,volume,成交额,振幅,pct,涨跌额,换手率
2025-12-01,600763,42.08,42.32,42.35,41.94,33517,141400315.0,0.98,0.64,0.27,0.75
2025-12-02,600763,42.21,41.93,42.26,41.82,26754,112232769.0,1.04,-0.92,-0.39,0.6
2025-12-03,600763,41.96,41.38,42.0,41.28,37385,155492568.0,1.72,-1.31,-0.55,0.84
2025-12-04,600763,41.37,41.58,41.6,41.04,32420,134110256.0,1.35,0.48,0.2,0.72
2025-12-05,600763,41.58,41.78,41.84,41.1,37250,154338279.0,1.78,0.48,0.2,0.83
2025-12-08,600763,41.91,41.74,41.98,41.7,31472,131594267.0,0.67,-0.1,-0.04,0.7
2025-12-09,600763,41.81,41.5,41.96,41.47,29782,124330660.0,1.17,-0.57,-0.24,0.67
2025-12-10,600763,41.35,41.18,41.36,40.81,45342,186055737.0,1.33,-0.77,-0.32,1.01
2025-12-11,600763,41.17,40.42,41.24,40.38,43113,175525271.0,2.09,-1.85,-0.76,0.96
2025-12-12,600763,40.32,40.48,40.62,40.09,36552,147630894.0,1.31,0.15,0.06,0.82
2025-12-15,600763,40.38,40.25,40.7,40.19,34511,139542375.0,1.26,-0.57,-0.23,0.77
2025-12-16,600763,40.17,40.35,40.52,40.1,31989,129061662.0,1.04,0.25,0.1,0.72
2025-12-17,600763,40.3,40.81,40.93,40.21,40558,164661509.0,1.78,1.14,0.46,0.91
2025-12-18,600763,40.65,41.06,41.28,40.56,38862,159407932.0,1.76,0.61,0.25,0.87
2025-12-19,600763,41.1,41.31,41.46,40.92,39813,164291927.0,1.32,0.61,0.25,0.89
2025-12-22,600763,41.15,41.02,41.3,40.96,34780,142975180.0,0.82,-0.7,-0.29,0.78
2025-12-23,600763,40.92,40.68,41.0,40.61,30533,124447511.0,0.95,-0.83,-0.34,0.68
2025-12-24,600763,40.62,41.02,41.07,40.58,31032,126728358.0,1.2,0.84,0.34,0.69
2025-12-25,600763,40.99,40.86,41.1,40.7,34113,139304771.0,0.98,-0.39,-0.16,0.76
2025-12-26,600763,40.86,40.93,41.15,40.74,38732,158664054.0,1.0,0.17,0.07,0.87
2025-12-29,600763,40.92,40.55,40.92,40.45,42708,173460641.0,1.15,-0.93,-0.38,0.95
2025-12-30,600763,40.5,40.33,40.52,40.3,36054,145576212.0,0.54,-0.54,-0.22,0.81
2025-12-31,600763,40.28,40.21,40.48,40.1,40625,163393375.0,0.94,-0.3,-0.12,0.91
2026-01-05,600763,40.25,41.14,41.15,40.25,78129,319079250.0,2.24,2.31,0.93,1.75
2026-01-06,600763,41.01,41.29,41.4,40.93,79942,329172671.0,1.14,0.36,0.15,1.79
2026-01-07,600763,41.22,41.02,41.37,40.93,59886,246342641.0,1.07,-0.65,-0.27,1.34
2026-01-08,600763,41.0,41.25,41.37,40.95,63993,263515253.0,1.02,0.56,0.23,1.43
2026-01-09,600763,41.29,41.67,41.77,41.11,80385,333551054.0,1.6,1.02,0.42,1.8
2026-01-12,600763,41.75,42.34,42.4,41.74,106334,448001246.0,1.58,1.61,0.67,2.38
2026-01-13,600763,42.43,42.48,43.59,42.11,152097,653102106.0,3.5,0.33,0.14,3.4
2026-01-14,600763,42.42,43.4,44.16,42.41,200593,874841042.0,4.12,2.17,0.92,4.48
2026-01-15,600763,43.55,46.7,47.74,43.4,435371,2046001791.0,10.0,7.6,3.3,9.73
2026-01-16,600763,46.01,44.83,46.79,44.78,211740,962300412.0,4.3,-4.0,-1.87,4.73
2026-01-19,600763,44.85,45.1,46.28,44.41,153100,693916038.0,4.17,0.6,0.27,3.42
2026-01-20,600763,44.88,44.3,45.33,44.1,100964,449343153.0,2.73,-1.77,-0.8,2.26
2026-01-21,600763,44.17,46.51,46.98,43.9,198588,911228439.0,6.95,4.99,2.21,4.44
2026-01-22,600763,46.39,46.58,46.98,45.95,105953,492802942.0,2.21,0.15,0.07,2.37
2026-01-23,600763,46.74,46.8,47.3,46.48,112846,528930732.0,1.76,0.47,0.22,2.52
2026-01-26,600763,46.8,46.47,46.96,46.04,82941,384848550.0,1.97,-0.71,-0.33,1.85
2026-01-27,600763,46.47,46.13,46.47,45.23,92749,424372962.0,2.67,-0.73,-0.34,2.07
2026-01-28,600763,45.85,45.17,46.24,45.0,87681,398261971.0,2.69,-2.08,-0.96,1.96
