日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-09-25,000969,13.2,13.33,13.55,13.15,413875,561526579.18,3.09,2.93,0.38,4.01
2025-09-26,000969,13.25,13.06,13.52,13.06,233042,313655493.57,3.45,-2.03,-0.27,2.26
2025-09-29,000969,13.11,13.11,13.18,12.94,167437,222167064.66,1.84,0.38,0.05,1.62
2025-09-30,000969,13.16,13.36,13.39,13.1,243990,330094537.74,2.21,1.91,0.25,2.36
2025-10-09,000969,14.05,14.72,14.72,14.0,428761,632198211.14,5.39,10.18,1.36,4.15
2025-10-10,000969,16.21,16.21,16.21,15.48,1115210,1818533935.0,4.96,10.12,1.49,10.79
2025-10-13,000969,17.85,17.85,17.85,17.85,259542,468472479.7,0.0,10.12,1.64,2.51
2025-10-14,000969,19.66,19.66,19.66,19.13,660406,1310323499.99,2.97,10.14,1.81,6.39
2025-10-15,000969,19.8,19.77,20.53,18.51,2924051,5748867932.63,10.27,0.56,0.11,28.3
2025-10-16,000969,19.97,20.11,21.08,19.19,2622534,5366440617.51,9.56,1.72,0.34,25.38
2025-10-17,000969,19.76,19.36,21.5,19.26,2517433,5138780341.41,11.14,-3.73,-0.75,24.37
2025-10-20,000969,19.0,19.22,20.54,17.93,2128741,4222387144.44,13.48,-0.72,-0.14,20.6
2025-10-21,000969,19.57,20.43,21.16,18.83,2989982,6141346490.67,12.12,6.3,1.21,28.94
2025-10-22,000969,20.34,21.13,22.49,19.8,3180711,6782969257.86,13.17,3.43,0.7,30.79
2025-10-23,000969,20.7,19.98,21.05,19.5,2151719,4402746943.03,7.34,-5.44,-1.15,20.83
2025-10-24,000969,19.92,18.79,20.22,18.17,2069403,3936197532.94,10.26,-5.96,-1.19,20.03
2025-10-27,000969,18.84,20.69,20.69,18.55,1728646,3490386328.38,11.39,10.11,1.9,16.73
2025-10-28,000969,22.38,22.78,22.78,22.1,1004041,2291533904.72,3.29,10.1,2.09,9.72
2025-10-29,000969,23.52,23.32,24.1,22.6,2673508,6294062334.69,6.58,2.37,0.54,25.88
2025-10-30,000969,23.54,23.05,24.6,23.0,2383266,5715995532.21,6.86,-1.16,-0.27,23.07
2025-10-31,000969,22.94,21.04,23.25,20.73,2030289,4402583315.19,10.93,-8.72,-2.01,19.65
2025-11-03,000969,21.2,21.04,22.4,20.6,1716126,3715283127.91,8.56,0.0,0.0,16.61
2025-11-04,000969,20.53,21.3,21.66,20.3,1469469,3100134919.68,6.46,1.24,0.26,14.22
2025-11-05,000969,20.43,21.38,22.13,20.1,1505184,3220182516.04,9.53,0.38,0.08,14.57
2025-11-06,000969,21.35,20.97,21.89,20.91,1170578,2510750934.61,4.58,-1.92,-0.41,11.33
2025-11-07,000969,20.99,20.06,21.09,19.97,1006372,2057026813.79,5.34,-4.34,-0.91,9.74
2025-11-10,000969,20.02,19.53,20.13,19.38,844500,1675127451.47,3.74,-2.64,-0.53,8.17
2025-11-11,000969,19.6,19.9,20.3,19.36,871725,1748886301.86,4.81,1.89,0.37,8.43
2025-11-12,000969,19.82,19.05,19.83,18.77,720456,1392315000.94,5.33,-4.27,-0.85,6.97
2025-11-13,000969,19.35,20.28,20.98,19.1,1380391,2799919131.11,9.87,6.46,1.23,13.35
2025-11-14,000969,19.94,18.98,20.23,18.98,1027162,2021896268.58,6.16,-6.41,-1.3,9.94
2025-11-17,000969,19.25,18.9,19.45,18.68,822046,1575493716.74,4.06,-0.42,-0.08,7.95
2025-11-18,000969,18.83,18.39,18.99,18.28,614270,1148150200.58,3.76,-2.7,-0.51,5.94
2025-11-19,000969,18.24,18.17,18.45,17.89,463620,850222840.96,3.05,-1.2,-0.22,4.48
2025-11-20,000969,18.17,17.8,18.27,17.74,378745,686983759.12,2.92,-2.04,-0.37,3.66
2025-11-21,000969,17.53,16.84,17.7,16.82,553484,959579876.86,4.94,-5.39,-0.96,5.35
2025-11-24,000969,17.09,17.37,17.44,16.98,437067,761002308.03,2.73,3.15,0.53,4.23
2025-11-25,000969,18.1,18.31,18.49,17.73,850093,1560821940.98,4.38,5.41,0.94,8.22
2025-11-26,000969,18.16,17.96,18.2,17.83,476767,867401101.73,2.02,-1.91,-0.35,4.61
2025-11-27,000969,17.96,17.81,18.24,17.77,388807,706459158.92,2.62,-0.84,-0.15,3.76
2025-11-28,000969,17.81,17.99,18.03,17.66,329135,594583101.84,2.08,1.01,0.18,3.18
2025-12-01,000969,18.0,17.93,18.13,17.85,312687,567485394.44,1.56,-0.33,-0.06,3.02
2025-12-02,000969,17.81,17.7,17.85,17.65,276104,495334695.79,1.12,-1.28,-0.23,2.67
2025-12-03,000969,17.79,17.58,17.87,17.53,257011,459436750.34,1.92,-0.68,-0.12,2.49
2025-12-04,000969,17.51,17.71,17.87,17.41,326894,584194046.64,2.62,0.74,0.13,3.16
2025-12-05,000969,17.77,18.45,18.54,17.66,738488,1360537190.57,4.97,4.18,0.74,7.14
2025-12-08,000969,18.54,18.7,18.98,18.45,730962,1385246011.42,2.87,1.36,0.25,7.07
2025-12-09,000969,18.48,18.4,18.68,18.24,401948,749268877.37,2.35,-1.6,-0.3,3.89
2025-12-10,000969,18.35,18.25,18.38,17.98,289546,531030347.35,2.17,-0.82,-0.15,2.8
2025-12-11,000969,18.4,18.74,19.08,18.23,857998,1621805602.35,4.66,2.68,0.49,8.3
2025-12-12,000969,18.8,20.63,20.63,18.44,1622334,3277736627.28,11.69,10.09,1.89,15.69
2025-12-15,000969,21.49,20.74,22.08,20.68,1906539,4094177094.42,6.79,0.53,0.11,18.44
2025-12-16,000969,20.74,19.16,20.78,19.09,1114009,2202357696.27,8.15,-7.62,-1.58,10.78
2025-12-17,000969,19.24,19.54,19.85,18.78,910061,1777250797.83,5.58,1.98,0.38,8.8
2025-12-18,000969,19.17,19.06,19.55,19.0,634977,1233996088.86,2.81,-2.46,-0.48,6.14
2025-12-19,000969,19.72,20.0,20.55,19.64,1012581,2048911392.32,4.77,4.93,0.94,9.8
2025-12-22,000969,20.41,20.0,20.53,19.9,716918,1457191873.76,3.15,0.0,0.0,6.94
2025-12-23,000969,19.83,19.84,20.22,19.72,511317,1028235497.81,2.5,-0.8,-0.16,4.95
2025-12-24,000969,19.74,20.02,20.23,19.39,569611,1145706720.68,4.23,0.91,0.18,5.51
2025-12-25,000969,19.92,20.17,20.45,19.84,667132,1364157666.59,3.05,0.75,0.15,6.45
2025-12-26,000969,20.1,20.44,20.75,19.91,928865,1911324352.89,4.16,1.34,0.27,8.99
2025-12-29,000969,20.55,20.12,20.67,20.0,600300,1229022465.19,3.28,-1.57,-0.32,5.81
2025-12-30,000969,20.41,20.49,21.18,20.41,939772,1965125232.81,3.83,1.84,0.37,9.09
2025-12-31,000969,20.41,20.81,21.05,20.11,873970,1816602648.29,4.59,1.56,0.32,8.45
2026-01-05,000969,21.41,21.24,22.08,21.2,1020433,2215082316.06,4.23,2.07,0.43,9.87
2026-01-06,000969,21.38,21.15,21.39,20.91,729619,1553434809.68,2.26,-0.42,-0.09,7.06
2026-01-07,000969,21.11,22.29,22.66,21.02,1219461,2724222661.52,7.75,5.39,1.14,11.8
2026-01-08,000969,22.32,22.7,23.76,22.04,1297395,3011410840.69,7.72,1.84,0.41,12.55
2026-01-09,000969,23.4,24.99,24.99,23.4,1111086,2746456564.12,7.0,10.09,2.29,10.75
2026-01-12,000969,26.8,27.51,27.51,26.57,735011,2013381287.07,3.76,10.08,2.52,7.11
2026-01-13,000969,30.28,28.09,30.28,27.51,2143575,6107601833.92,10.07,2.11,0.58,20.74
2026-01-14,000969,28.39,29.07,30.92,28.32,2106514,6363213895.26,9.26,3.49,0.98,20.38
2026-01-15,000969,27.82,27.36,28.8,26.14,1793808,4871748577.64,9.15,-5.88,-1.71,17.35
2026-01-16,000969,27.36,26.2,27.8,26.16,1168513,3154309428.93,5.99,-4.24,-1.16,11.3
2026-01-19,000969,26.24,26.1,26.89,25.85,720368,1908721102.18,3.97,-0.38,-0.1,6.97
2026-01-20,000969,26.1,25.2,26.34,24.75,787212,2004125197.42,6.09,-3.45,-0.9,7.62
2026-01-21,000969,24.81,25.1,25.5,24.7,487717,1236631019.89,3.17,-0.4,-0.1,4.72
2026-01-22,000969,25.34,25.8,26.23,25.23,768094,1998198136.08,3.98,2.79,0.7,7.43
2026-01-23,000969,25.93,26.02,26.1,25.5,675881,1760277360.95,2.33,0.85,0.22,6.54
2026-01-26,000969,25.86,24.98,25.95,24.75,671806,1709069896.27,4.61,-4.0,-1.04,6.5
2026-01-27,000969,24.83,24.89,24.92,24.02,435605,1078639260.17,3.6,-0.36,-0.09,4.21
2026-01-28,000969,24.87,24.98,25.09,24.36,482319,1202561925.78,2.93,0.36,0.09,4.67
2026-01-29,000969,24.8,24.36,25.24,24.3,533356,1328542733.84,3.76,-2.48,-0.62,5.16
2026-01-30,000969,24.01,23.75,24.2,22.92,575712,1365806575.67,5.25,-2.5,-0.61,5.57
2026-02-02,000969,23.41,23.17,23.95,23.13,333692,794046313.68,3.45,-2.44,-0.58,3.23
2026-02-03,000969,23.34,24.02,24.04,23.19,392422,936224283.62,3.67,3.67,0.85,3.8
2026-02-04,000969,24.0,23.99,24.27,23.65,277482,670478301.64,2.58,-0.12,-0.03,2.68
2026-02-05,000969,23.66,23.46,23.9,23.22,255703,605736527.06,2.83,-2.21,-0.53,2.47
2026-02-06,000969,23.13,23.17,23.69,23.11,253218,596605309.8,2.47,-1.24,-0.29,2.45
2026-02-09,000969,23.53,23.75,23.89,23.46,278836,667059098.53,1.86,2.5,0.58,2.7
2026-02-10,000969,23.75,23.62,24.04,23.4,198521,473609627.78,2.69,-0.55,-0.13,1.92
2026-02-11,000969,23.65,23.45,23.98,23.4,233119,556070099.69,2.46,-0.72,-0.17,2.26
2026-02-12,000969,23.45,23.72,23.98,23.35,261608,626502749.07,2.69,1.15,0.27,2.53
2026-02-13,000969,23.55,23.4,23.82,23.37,218712,520066779.81,1.9,-1.35,-0.32,2.12
2026-02-24,000969,23.67,23.86,24.08,23.6,299484,721001641.29,2.05,1.97,0.46,2.9
2026-02-25,000969,24.02,24.66,24.8,23.82,578664,1428833655.03,4.11,3.35,0.8,5.6
2026-02-26,000969,24.68,24.8,25.02,24.41,576259,1440844160.3,2.47,0.57,0.14,5.57
2026-02-27,000969,24.56,25.31,25.43,24.54,629418,1592123340.9,3.59,2.06,0.51,6.09
2026-03-02,000969,25.27,26.4,26.4,25.1,901657,2335730572.96,5.14,4.31,1.09,8.72
2026-03-03,000969,26.45,23.82,26.49,23.81,910639,2284164498.13,10.15,-9.77,-2.58,8.81
2026-03-04,000969,23.12,23.63,24.4,23.03,433652,1042540841.46,5.75,-0.8,-0.19,4.19
2026-03-05,000969,24.2,24.4,25.02,23.87,527872,1301888522.81,4.87,3.26,0.77,5.11
2026-03-06,000969,24.09,23.94,24.5,23.75,325028,789446868.97,3.07,-1.89,-0.46,3.14
2026-03-09,000969,23.6,23.55,23.74,22.75,402177,942619478.88,4.14,-1.63,-0.39,3.89
2026-03-10,000969,24.01,23.83,24.12,23.5,269201,646342759.03,2.63,1.19,0.28,2.6
2026-03-11,000969,23.88,23.32,24.14,23.3,315263,749825533.99,3.52,-2.14,-0.51,3.05
2026-03-12,000969,23.18,22.38,23.25,22.05,490112,1112934546.99,5.15,-4.03,-0.94,4.74
2026-03-13,000969,22.2,22.45,22.95,22.03,323618,736642227.32,4.11,0.31,0.07,3.13
2026-03-16,000969,22.3,21.78,22.38,21.23,392800,858692332.7,5.12,-2.98,-0.67,3.8
2026-03-17,000969,21.79,21.22,21.98,21.17,231395,504253293.58,3.72,-2.57,-0.56,2.24
2026-03-18,000969,21.23,21.42,21.47,20.93,185442,397296244.25,2.54,0.94,0.2,1.79
2026-03-19,000969,21.0,20.46,21.14,20.36,238976,498579430.12,3.64,-4.48,-0.96,2.31
2026-03-20,000969,20.63,19.96,20.77,19.88,240811,494904939.43,4.35,-2.44,-0.5,2.33
