日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-09-25,002068,11.59,11.11,11.68,11.1,430214,485656360.28,4.97,-4.72,-0.55,5.85
2025-09-26,002068,11.07,10.75,11.21,10.75,326670,358225946.3,4.14,-3.24,-0.36,4.44
2025-09-29,002068,10.74,10.81,10.99,10.71,211010,228687321.6,2.6,0.56,0.06,2.87
2025-09-30,002068,10.79,11.3,11.46,10.78,499519,560068734.96,6.29,4.53,0.49,6.8
2025-10-09,002068,11.31,11.15,11.48,11.11,281230,315314265.0,3.27,-1.33,-0.15,3.83
2025-10-10,002068,11.12,10.87,11.12,10.83,272436,297699421.78,2.6,-2.51,-0.28,3.71
2025-10-13,002068,10.45,10.42,10.47,10.02,295937,305161581.91,4.14,-4.14,-0.45,4.03
2025-10-14,002068,10.53,10.04,10.72,9.98,370843,378466981.85,7.1,-3.65,-0.38,5.05
2025-10-15,002068,10.06,10.08,10.14,9.9,187610,188054012.95,2.39,0.4,0.04,2.55
2025-10-16,002068,10.08,9.93,10.08,9.9,149547,148846070.2,1.79,-1.49,-0.15,2.03
2025-10-17,002068,9.88,9.81,9.98,9.78,118336,116449740.04,2.01,-1.21,-0.12,1.61
2025-10-20,002068,9.83,9.91,9.93,9.82,96974,95784176.9,1.12,1.02,0.1,1.32
2025-10-21,002068,9.94,9.95,10.1,9.9,172281,171621258.47,2.02,0.4,0.04,2.34
2025-10-22,002068,9.94,9.83,9.94,9.81,93158,91663775.39,1.31,-1.21,-0.12,1.27
2025-10-23,002068,9.84,9.88,9.89,9.64,103416,100863647.8,2.54,0.51,0.05,1.41
2025-10-24,002068,9.88,9.89,9.94,9.83,111046,109749892.0,1.11,0.1,0.01,1.51
2025-10-27,002068,9.9,9.9,9.98,9.88,100611,99709948.1,1.01,0.1,0.01,1.37
2025-10-28,002068,9.8,10.08,10.15,9.76,236590,236812860.37,3.94,1.82,0.18,3.22
2025-10-29,002068,10.02,9.94,10.08,9.91,134785,134195809.0,1.69,-1.39,-0.14,1.83
2025-10-30,002068,9.93,9.78,9.94,9.76,114014,111940760.48,1.81,-1.61,-0.16,1.55
2025-10-31,002068,9.78,9.96,10.1,9.77,174085,173573892.09,3.37,1.84,0.18,2.37
2025-11-03,002068,9.97,9.92,10.03,9.84,99553,98468116.01,1.91,-0.4,-0.04,1.35
2025-11-04,002068,9.92,9.84,9.95,9.78,98555,97039928.78,1.71,-0.81,-0.08,1.34
2025-11-05,002068,9.73,9.81,9.85,9.72,78776,77154236.0,1.32,-0.3,-0.03,1.07
2025-11-06,002068,9.81,9.81,9.88,9.79,77904,76478149.02,0.92,0.0,0.0,1.06
2025-11-07,002068,9.81,9.89,10.0,9.71,134019,132486569.9,2.96,0.82,0.08,1.82
2025-11-10,002068,9.92,10.26,10.4,9.91,320315,327387675.45,4.95,3.74,0.37,4.36
2025-11-11,002068,10.26,10.07,10.3,10.02,167388,169073607.05,2.73,-1.85,-0.19,2.28
2025-11-12,002068,10.09,9.97,10.11,9.94,95378,95297841.0,1.69,-0.99,-0.1,1.3
2025-11-13,002068,9.99,10.45,10.53,9.96,376836,389954541.91,5.72,4.81,0.48,5.13
2025-11-14,002068,10.99,10.62,11.28,10.56,456619,491769842.61,6.89,1.63,0.17,6.21
2025-11-17,002068,10.57,11.12,11.5,10.54,608651,681591199.97,9.04,4.71,0.5,8.28
2025-11-18,002068,11.0,10.55,11.06,10.47,352810,377978569.67,5.31,-5.13,-0.57,4.8
2025-11-19,002068,10.59,10.26,10.68,10.18,192369,198776300.0,4.74,-2.75,-0.29,2.62
2025-11-20,002068,10.3,10.18,10.47,10.14,151439,155578226.88,3.22,-0.78,-0.08,2.06
2025-11-21,002068,10.14,9.3,10.21,9.3,337947,327417997.0,8.94,-8.64,-0.88,4.6
2025-11-24,002068,9.42,9.5,9.56,9.17,181832,170408922.56,4.19,2.15,0.2,2.47
2025-11-25,002068,9.5,9.55,9.61,9.45,126731,120886485.0,1.68,0.53,0.05,1.72
2025-11-26,002068,9.52,9.47,9.74,9.43,116145,110872893.0,3.25,-0.84,-0.08,1.58
2025-11-27,002068,9.42,9.42,9.58,9.35,88078,83364105.0,2.43,-0.53,-0.05,1.2
2025-11-28,002068,9.43,9.5,9.5,9.36,78964,74559864.5,1.49,0.85,0.08,1.07
2025-12-01,002068,9.53,9.56,9.62,9.46,94241,89819923.64,1.68,0.63,0.06,1.28
2025-12-02,002068,9.53,9.55,9.68,9.46,87948,84012379.67,2.3,-0.1,-0.01,1.2
2025-12-03,002068,9.54,9.43,9.56,9.37,77239,72869681.55,1.99,-1.26,-0.12,1.05
2025-12-04,002068,9.39,9.46,9.51,9.37,63977,60446704.88,1.48,0.32,0.03,0.87
2025-12-05,002068,9.46,9.45,9.48,9.32,74986,70451693.0,1.69,-0.11,-0.01,1.02
2025-12-08,002068,9.47,9.49,9.56,9.46,83528,79330512.0,1.06,0.42,0.04,1.14
2025-12-09,002068,9.49,9.32,9.51,9.29,101793,95339095.95,2.32,-1.79,-0.17,1.38
2025-12-10,002068,9.36,9.18,9.38,9.12,125999,115555010.56,2.79,-1.5,-0.14,1.71
2025-12-11,002068,9.18,8.88,9.19,8.82,170184,151895032.84,4.03,-3.27,-0.3,2.32
2025-12-12,002068,8.91,9.0,9.1,8.8,93608,83647292.57,3.38,1.35,0.12,1.27
2025-12-15,002068,9.06,8.9,9.06,8.88,69935,62525832.53,2.0,-1.11,-0.1,0.95
2025-12-16,002068,8.9,8.71,8.9,8.67,82365,71920396.0,2.58,-2.13,-0.19,1.12
2025-12-17,002068,8.71,8.85,8.91,8.67,66940,58750510.67,2.76,1.61,0.14,0.91
2025-12-18,002068,8.79,8.99,9.09,8.79,85834,77218046.63,3.39,1.58,0.14,1.17
2025-12-19,002068,9.0,9.01,9.05,8.93,54333,48953910.89,1.33,0.22,0.02,0.74
2025-12-22,002068,9.02,9.02,9.09,9.01,64108,58023476.55,0.89,0.11,0.01,0.87
2025-12-23,002068,8.98,9.04,9.09,8.98,71154,64396522.55,1.22,0.22,0.02,0.97
2025-12-24,002068,9.03,9.03,9.06,8.95,63451,57172771.73,1.22,-0.11,-0.01,0.86
2025-12-25,002068,9.0,8.99,9.04,8.96,65889,59288596.5,0.89,-0.44,-0.04,0.9
2025-12-26,002068,9.0,9.02,9.14,9.0,98115,88854039.19,1.56,0.33,0.03,1.33
