日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-09-11,000959,4.12,4.22,4.22,4.09,364475,151551488.23,3.16,2.43,0.1,0.56
2025-09-12,000959,4.25,4.5,4.6,4.2,1187644,525883877.95,9.48,6.64,0.28,1.83
2025-09-15,000959,4.48,4.43,4.57,4.33,808066,357558829.32,5.33,-1.56,-0.07,1.24
2025-09-16,000959,4.43,4.56,4.74,4.32,1214494,550982787.7,9.48,2.93,0.13,1.87
2025-09-17,000959,4.46,4.65,4.7,4.31,1365480,613212011.58,8.55,1.97,0.09,2.1
2025-09-18,000959,4.56,4.62,4.8,4.48,1630658,755822970.98,6.88,-0.65,-0.03,2.51
2025-09-19,000959,4.71,4.58,5.08,4.51,2825643,1366351789.34,12.34,-0.87,-0.04,4.34
2025-09-22,000959,4.14,4.18,4.27,4.12,1992725,833949535.57,3.28,-8.73,-0.4,3.06
2025-09-23,000959,4.14,3.98,4.18,3.91,1189477,477457024.29,6.46,-4.78,-0.2,1.83
2025-09-24,000959,3.98,4.1,4.15,3.93,882958,358082821.12,5.53,3.02,0.12,1.36
2025-09-25,000959,4.1,4.03,4.12,4.02,610786,248396360.41,2.44,-1.71,-0.07,0.94
2025-09-26,000959,4.01,4.02,4.07,3.99,530572,214027603.48,1.99,-0.25,-0.01,0.82
2025-09-29,000959,4.0,4.08,4.08,3.92,514878,206944027.18,3.98,1.49,0.06,0.79
2025-09-30,000959,4.15,4.26,4.41,4.15,1005873,431277090.04,6.37,4.41,0.18,1.55
2025-10-09,000959,4.32,4.28,4.34,4.23,744068,318312073.81,2.58,0.47,0.02,1.14
2025-10-10,000959,4.25,4.39,4.41,4.19,767063,333242057.8,5.14,2.57,0.11,1.18
2025-10-13,000959,4.25,4.35,4.37,4.22,619383,266803125.01,3.42,-0.91,-0.04,0.95
2025-10-14,000959,4.37,4.27,4.42,4.25,603267,261607370.73,3.91,-1.84,-0.08,0.93
2025-10-15,000959,4.28,4.31,4.34,4.26,380486,163650607.1,1.87,0.94,0.04,0.58
2025-10-16,000959,4.28,4.17,4.31,4.15,488406,205791379.45,3.71,-3.25,-0.14,0.75
2025-10-17,000959,4.16,4.09,4.25,4.07,519609,215239959.77,4.32,-1.92,-0.08,0.8
2025-10-20,000959,4.11,4.12,4.14,4.08,331660,136339890.14,1.47,0.73,0.03,0.44
2025-10-21,000959,4.12,4.15,4.16,4.09,283559,117440181.0,1.7,0.73,0.03,0.38
2025-10-22,000959,4.12,4.17,4.2,4.11,257819,107353320.8,2.17,0.48,0.02,0.34
2025-10-23,000959,4.18,4.2,4.21,4.1,319620,132730723.19,2.64,0.72,0.03,0.42
2025-10-24,000959,4.19,4.11,4.22,4.09,390121,161552445.6,3.1,-2.14,-0.09,0.52
2025-10-27,000959,4.14,4.19,4.26,4.13,613097,258235939.42,3.16,1.95,0.08,0.81
2025-10-28,000959,4.23,4.11,4.23,4.1,451432,187420915.4,3.1,-1.91,-0.08,0.6
