date,股票代码,open,close,high,low,volume,成交额,振幅,pct,涨跌额,换手率
2025-12-01,600893,37.28,37.29,37.42,36.93,156280,582798366.0,1.32,0.49,0.18,0.59
2025-12-02,600893,37.18,36.89,37.22,36.88,103912,385435056.0,0.91,-1.07,-0.4,0.39
2025-12-03,600893,36.87,36.6,37.08,36.33,115350,423441689.0,2.03,-0.79,-0.29,0.43
2025-12-04,600893,36.51,36.6,37.06,36.43,96159,354048780.0,1.72,0.0,0.0,0.36
2025-12-05,600893,36.6,36.92,36.98,36.34,121683,447480050.0,1.75,0.87,0.32,0.46
2025-12-08,600893,37.03,36.92,37.52,36.9,211199,787750396.0,1.68,0.0,0.0,0.79
2025-12-09,600893,36.79,36.4,37.05,36.34,157131,576806185.0,1.92,-1.41,-0.52,0.59
2025-12-10,600893,36.4,36.9,37.21,36.13,157153,578025691.0,2.97,1.37,0.5,0.59
2025-12-11,600893,37.0,36.35,37.13,36.34,135415,498143536.0,2.14,-1.49,-0.55,0.51
2025-12-12,600893,36.43,36.81,37.18,36.21,203179,747566990.0,2.67,1.27,0.46,0.76
2025-12-15,600893,36.81,37.38,37.82,36.73,316291,1185286391.0,2.96,1.55,0.57,1.19
2025-12-16,600893,37.24,36.89,37.37,36.13,264763,971029410.0,3.32,-1.31,-0.49,0.99
2025-12-17,600893,36.73,36.69,37.41,36.2,198610,728366644.0,3.28,-0.54,-0.2,0.75
2025-12-18,600893,36.53,37.63,37.64,36.45,328606,1227439364.0,3.24,2.56,0.94,1.23
2025-12-19,600893,37.63,39.11,39.23,37.48,620309,2409626807.0,4.65,3.93,1.48,2.33
2025-12-22,600893,39.11,38.54,39.23,38.5,277384,1077856131.0,1.87,-1.46,-0.57,1.04
2025-12-23,600893,38.55,38.21,38.96,37.92,248250,953266111.0,2.7,-0.86,-0.33,0.93
2025-12-24,600893,37.93,38.76,38.81,37.7,233855,902371693.0,2.9,1.44,0.55,0.88
2025-12-25,600893,38.84,41.27,41.88,38.65,716430,2916758493.0,8.33,6.48,2.51,2.69
2025-12-26,600893,41.11,40.18,41.27,40.11,428396,1738026260.0,2.81,-2.64,-1.09,1.61
2025-12-29,600893,40.19,40.23,40.68,39.63,323096,1297058420.0,2.61,0.12,0.05,1.21
2025-12-30,600893,40.26,39.88,41.08,39.72,383974,1549935194.0,3.38,-0.87,-0.35,1.44
2025-12-31,600893,39.73,39.96,40.34,39.39,302261,1208868221.0,2.38,0.2,0.08,1.13
2026-01-05,600893,40.6,40.09,40.77,39.73,343640,1385880006.0,2.6,0.33,0.13,1.29
