日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-09-23,600160,35.48,35.29,36.22,34.64,350542,1257870828.0,4.35,-2.76,-1.0,1.3
2025-09-24,600160,35.31,35.93,36.28,35.14,313537,1139733694.0,3.23,1.81,0.64,1.16
2025-09-25,600160,35.64,36.08,36.56,35.6,256170,941441269.0,2.67,0.42,0.15,0.95
2025-09-26,600160,35.94,36.11,36.82,35.62,355129,1308596741.0,3.33,0.08,0.03,1.32
2025-09-29,600160,36.23,39.04,39.15,36.16,717114,2741803162.0,8.28,8.11,2.93,2.66
2025-09-30,600160,38.85,39.45,39.65,38.28,494836,1963582370.0,3.51,1.05,0.41,1.83
2025-10-09,600160,40.44,40.98,41.39,39.57,477285,1962492378.0,4.61,3.88,1.53,1.77
2025-10-10,600160,40.44,40.03,41.1,39.69,430073,1756105653.0,3.44,-2.32,-0.95,1.59
2025-10-13,600160,38.44,38.14,39.2,37.47,541832,2105027570.0,4.32,-4.72,-1.89,2.01
2025-10-14,600160,38.94,35.83,39.04,35.62,581773,2193050414.0,8.97,-6.06,-2.31,2.15
2025-10-15,600160,35.84,36.74,36.86,35.32,296648,1087749421.0,4.3,2.54,0.91,1.1
2025-10-16,600160,36.35,36.09,36.54,35.85,232472,852686584.0,1.88,-1.77,-0.65,0.86
2025-10-17,600160,36.02,34.74,36.16,34.69,324379,1157334887.0,4.07,-3.74,-1.35,1.2
2025-10-20,600160,34.93,35.46,35.6,34.93,245730,881834194.0,1.93,2.07,0.72,0.91
2025-10-21,600160,35.34,35.6,36.03,35.24,233821,843383874.0,2.23,0.39,0.14,0.87
2025-10-22,600160,35.47,35.24,35.74,34.89,166574,597852086.0,2.39,-1.01,-0.36,0.62
2025-10-23,600160,34.95,35.07,35.2,34.16,241216,849260558.0,2.95,-0.48,-0.17,0.89
2025-10-24,600160,34.46,34.9,34.98,34.24,380931,1338653550.0,2.11,-0.48,-0.17,1.41
2025-10-27,600160,35.14,35.21,35.96,34.75,359840,1291613835.0,3.47,0.89,0.31,1.33
2025-10-28,600160,35.23,35.17,35.84,34.94,298816,1072428812.0,2.56,-0.11,-0.04,1.11
2025-10-29,600160,35.27,36.82,36.89,35.24,406174,1487545208.0,4.69,4.69,1.65,1.5
2025-10-30,600160,36.88,35.52,36.89,35.44,332184,1211934849.0,3.94,-3.53,-1.3,1.23
2025-10-31,600160,35.43,34.76,35.87,34.66,303184,1082648353.0,3.41,-2.14,-0.76,1.12
2025-11-03,600160,34.76,33.25,34.84,32.62,462944,1564058849.0,6.39,-4.34,-1.51,1.71
2025-11-04,600160,33.44,32.59,33.49,32.39,284658,946739888.0,3.31,-1.98,-0.66,1.05
2025-11-05,600160,32.24,32.85,33.07,32.01,189552,630107702.0,3.25,0.8,0.26,0.7
2025-11-06,600160,32.99,34.28,34.39,32.89,360144,1243902686.0,4.57,4.35,1.43,1.33
2025-11-07,600160,34.24,34.44,34.94,33.75,285919,1003530891.0,3.47,0.47,0.16,1.06
2025-11-10,600160,34.49,35.29,35.54,34.49,319394,1142939900.0,3.05,2.47,0.85,1.18
2025-11-11,600160,35.12,34.14,35.17,34.07,237665,831090908.0,3.12,-3.26,-1.15,0.88
2025-11-12,600160,34.04,34.52,35.0,33.51,235257,820619807.0,4.36,1.11,0.38,0.87
2025-11-13,600160,34.66,35.71,35.82,34.48,368216,1322506497.0,3.88,3.45,1.19,1.36
2025-11-14,600160,35.44,35.04,35.6,35.04,215017,770294577.0,1.57,-1.88,-0.67,0.8
2025-11-17,600160,35.04,34.64,35.62,34.46,188028,665550246.0,3.31,-1.14,-0.4,0.7
2025-11-18,600160,34.64,34.1,35.34,33.8,203119,710777370.0,4.45,-1.56,-0.54,0.75
2025-11-19,600160,33.84,34.19,34.62,33.81,142911,497036951.0,2.38,0.26,0.09,0.53
2025-11-20,600160,34.19,33.87,34.75,33.84,143798,501331732.0,2.66,-0.94,-0.32,0.53
2025-11-21,600160,33.59,32.64,33.64,32.64,183863,618637097.0,2.95,-3.63,-1.23,0.68
2025-11-24,600160,32.92,32.58,33.34,32.43,167366,559260686.0,2.79,-0.18,-0.06,0.62
2025-11-25,600160,33.02,32.88,33.19,32.74,130458,437146693.0,1.38,0.92,0.3,0.48
2025-11-26,600160,32.89,32.94,33.28,32.59,106287,356428049.0,2.1,0.18,0.06,0.39
2025-11-27,600160,32.94,32.99,33.57,32.9,116026,391834392.0,2.03,0.15,0.05,0.43
2025-11-28,600160,32.94,32.96,33.22,32.75,89939,301678660.0,1.42,-0.09,-0.03,0.33
2025-12-01,600160,33.07,33.1,33.39,32.9,134678,453163012.0,1.49,0.42,0.14,0.5
2025-12-02,600160,33.02,32.85,33.18,32.69,94821,317344569.0,1.48,-0.76,-0.25,0.35
2025-12-03,600160,32.94,33.25,33.54,32.94,165430,559361431.0,1.83,1.22,0.4,0.61
2025-12-04,600160,33.28,33.53,33.72,33.02,145337,494445687.0,2.11,0.84,0.28,0.54
2025-12-05,600160,33.7,33.43,33.7,33.14,140754,478079285.0,1.67,-0.3,-0.1,0.52
2025-12-08,600160,33.62,34.78,34.93,33.58,298901,1049624189.0,4.04,4.04,1.35,1.11
2025-12-09,600160,34.88,35.72,36.39,34.73,394520,1437507819.0,4.77,2.7,0.94,1.46
2025-12-10,600160,35.59,36.23,36.32,34.97,250268,908724296.0,3.78,1.43,0.51,0.93
2025-12-11,600160,36.24,35.42,36.51,35.4,207634,757803676.0,3.06,-2.24,-0.81,0.77
2025-12-12,600160,35.34,35.59,35.74,34.95,174565,626437271.0,2.23,0.48,0.17,0.65
2025-12-15,600160,35.39,35.23,35.44,34.79,149645,535044398.0,1.83,-1.01,-0.36,0.55
2025-12-16,600160,35.16,34.54,35.42,34.39,137715,485769739.0,2.92,-1.96,-0.69,0.51
2025-12-17,600160,34.74,35.69,35.92,34.71,188456,677335914.0,3.5,3.33,1.15,0.7
2025-12-18,600160,35.95,35.24,36.04,35.24,177742,640845042.0,2.24,-1.26,-0.45,0.66
2025-12-19,600160,35.5,35.94,35.95,35.11,179207,649053383.0,2.38,1.99,0.7,0.66
2025-12-22,600160,36.13,37.01,37.14,35.81,321439,1197715389.0,3.7,2.98,1.07,1.19
2025-12-23,600160,37.12,36.93,37.32,36.69,188144,706224590.0,1.7,-0.22,-0.08,0.7
2025-12-24,600160,37.15,36.84,37.24,36.65,156616,586310254.0,1.6,-0.24,-0.09,0.58
2025-12-25,600160,36.57,37.66,38.23,36.57,251486,959817579.0,4.51,2.23,0.82,0.93
2025-12-26,600160,37.56,37.31,37.97,36.94,182727,693390403.0,2.73,-0.93,-0.35,0.68
2025-12-29,600160,37.3,36.93,37.43,36.77,197402,742375379.0,1.77,-1.02,-0.38,0.73
2025-12-30,600160,36.64,37.88,38.19,36.54,230253,878200524.0,4.47,2.57,0.95,0.85
2025-12-31,600160,37.84,37.86,38.1,37.5,151368,581251157.0,1.58,-0.05,-0.02,0.56
2026-01-05,600160,37.95,37.17,38.09,36.8,315021,1190052258.0,3.41,-1.82,-0.69,1.17
2026-01-06,600160,37.12,38.14,38.37,36.84,415719,1588357312.0,4.12,2.61,0.97,1.54
2026-01-07,600160,38.09,38.27,38.61,37.81,234959,909909833.0,2.1,0.34,0.13,0.87
2026-01-08,600160,37.99,37.38,38.42,37.13,214390,821790765.0,3.37,-2.33,-0.89,0.79
2026-01-09,600160,37.31,37.25,37.51,36.77,232464,877355808.0,1.98,-0.35,-0.13,0.86
2026-01-12,600160,36.44,36.13,36.74,35.52,445059,1627174894.0,3.28,-3.01,-1.12,1.65
2026-01-13,600160,35.95,35.72,36.43,35.6,253686,926861127.0,2.3,-1.13,-0.41,0.94
2026-01-14,600160,35.55,35.95,36.24,35.44,269153,980265650.0,2.24,0.64,0.23,1.0
2026-01-15,600160,35.72,36.64,37.17,35.61,256734,954927558.0,4.34,1.92,0.69,0.95
2026-01-16,600160,37.03,36.93,37.32,36.34,236008,881618796.0,2.67,0.79,0.29,0.87
2026-01-19,600160,36.84,38.63,38.91,36.72,365121,1416886665.0,5.93,4.6,1.7,1.35
2026-01-20,600160,38.87,38.73,39.06,37.74,302140,1178588936.0,3.42,0.26,0.1,1.12
2026-01-21,600160,38.65,39.44,39.54,38.36,318352,1264992825.0,3.05,1.83,0.71,1.18
2026-01-22,600160,37.44,38.42,38.58,37.27,731283,2809414091.0,3.32,-2.59,-1.02,2.71
2026-01-23,600160,38.16,38.58,39.1,37.85,396495,1547114471.0,3.25,0.42,0.16,1.47
2026-01-26,600160,38.6,38.92,39.54,38.16,426020,1682230158.0,3.58,0.88,0.34,1.58
2026-01-27,600160,38.98,39.26,40.52,38.94,380875,1533393340.0,4.06,0.87,0.34,1.41
2026-01-28,600160,39.42,40.42,40.99,38.87,417349,1700043392.0,5.4,2.95,1.16,1.55
2026-01-29,600160,40.82,39.72,41.62,39.48,319715,1295860587.0,5.29,-1.73,-0.7,1.18
2026-01-30,600160,39.32,38.96,39.99,38.04,316159,1244180043.0,4.91,-1.91,-0.76,1.17
2026-02-02,600160,38.72,37.21,39.72,37.17,357364,1376765136.0,6.55,-4.49,-1.75,1.32
2026-02-03,600160,37.91,37.62,38.0,36.8,215175,812468766.0,3.22,1.1,0.41,0.8
2026-02-04,600160,37.77,37.4,37.84,36.95,212380,800251740.0,2.37,-0.58,-0.22,0.79
2026-02-05,600160,37.62,37.33,38.0,37.06,184791,700537511.0,2.51,-0.19,-0.07,0.68
2026-02-06,600160,37.02,38.92,39.47,36.71,328886,1282526139.0,7.39,4.26,1.59,1.22
2026-02-09,600160,39.22,39.15,39.34,38.48,220328,865364694.0,2.21,0.59,0.23,0.82
2026-02-10,600160,39.18,39.49,39.59,38.52,221652,873892646.0,2.73,0.87,0.34,0.82
2026-02-11,600160,39.4,39.54,40.07,39.21,179635,719474978.0,2.18,0.13,0.05,0.67
2026-02-12,600160,39.54,39.43,40.2,39.3,182519,730842633.0,2.28,-0.28,-0.11,0.68
2026-02-13,600160,39.42,38.43,39.42,38.43,163197,639178083.0,2.51,-2.54,-1.0,0.6
2026-02-24,600160,38.9,40.28,40.4,38.53,289764,1164089306.0,4.87,4.81,1.85,1.07
2026-02-25,600160,40.31,40.63,41.24,39.5,303182,1237779941.0,4.32,0.87,0.35,1.12
2026-02-26,600160,40.67,40.93,41.33,40.23,212460,873495736.0,2.71,0.74,0.3,0.79
2026-02-27,600160,40.67,41.22,41.82,40.61,231556,962341200.0,2.96,0.71,0.29,0.86
2026-03-02,600160,41.21,42.92,43.54,40.98,426246,1832660558.0,6.21,4.12,1.7,1.58
2026-03-03,600160,42.92,41.77,43.46,41.59,332784,1417902121.0,4.36,-2.68,-1.15,1.23
2026-03-04,600160,41.13,40.49,42.3,40.37,309689,1286876244.0,4.62,-3.06,-1.28,1.15
2026-03-05,600160,41.11,41.17,41.6,40.7,188510,782947513.0,2.22,1.68,0.68,0.7
2026-03-06,600160,41.1,42.39,42.82,40.5,283836,1202054159.0,5.64,2.96,1.22,1.05
2026-03-09,600160,41.44,40.59,41.75,39.89,309329,1269791538.0,4.39,-4.25,-1.8,1.15
2026-03-10,600160,40.82,41.01,41.65,40.72,195782,812524077.0,2.29,1.03,0.42,0.73
