日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-09-23,300264,6.0,5.87,6.08,5.7,187384,109100088.0,6.28,-2.98,-0.18,5.06
2025-09-24,300264,5.84,6.12,6.13,5.76,167193,100508451.0,6.3,4.26,0.25,4.51
2025-09-25,300264,6.09,6.09,6.24,6.05,128654,78766114.0,3.1,-0.49,-0.03,3.47
2025-09-26,300264,6.04,6.04,6.13,5.92,136457,82332484.0,3.45,-0.82,-0.05,3.68
2025-09-29,300264,6.04,6.09,6.14,5.87,165638,99702710.0,4.47,0.83,0.05,4.47
2025-09-30,300264,6.13,5.94,6.15,5.92,164976,99169791.0,3.78,-2.46,-0.15,4.45
2025-10-09,300264,6.01,5.83,6.14,5.8,196129,115268097.0,5.72,-1.85,-0.11,5.29
2025-10-10,300264,5.51,5.36,5.57,5.19,371009,198828460.0,6.52,-8.06,-0.47,10.02
2025-10-13,300264,5.19,5.39,5.44,5.08,219643,117085152.0,6.72,0.56,0.03,5.93
2025-10-14,300264,5.41,5.37,5.5,5.32,166145,89824434.0,3.34,-0.37,-0.02,4.49
2025-10-15,300264,5.37,5.46,5.49,5.32,153747,83511560.0,3.17,1.68,0.09,4.15
2025-10-16,300264,5.48,5.39,5.48,5.35,113273,61156213.0,2.38,-1.28,-0.07,3.06
2025-10-17,300264,5.39,5.29,5.45,5.29,114464,61274504.0,2.97,-1.86,-0.1,3.09
2025-10-20,300264,5.35,5.44,5.47,5.33,136722,74161666.0,2.65,2.84,0.15,3.69
2025-10-21,300264,5.44,5.67,5.69,5.39,171061,95044945.0,5.51,4.23,0.23,4.62
2025-10-22,300264,5.6,5.67,5.7,5.59,95429,53998257.0,1.94,0.0,0.0,2.58
2025-10-23,300264,5.69,5.69,5.72,5.57,122740,69127881.0,2.65,0.35,0.02,3.31
2025-10-24,300264,5.68,5.76,5.84,5.61,129566,74575771.0,4.04,1.23,0.07,3.5
2025-10-27,300264,5.78,5.85,5.92,5.74,125535,73246776.0,3.13,1.56,0.09,3.39
2025-10-28,300264,5.83,5.87,5.89,5.78,94007,55074500.0,1.88,0.34,0.02,2.54
2025-10-29,300264,5.9,5.77,5.9,5.73,96096,55751377.0,2.9,-1.7,-0.1,2.59
2025-10-30,300264,5.77,5.66,5.78,5.65,117511,66860143.0,2.25,-1.91,-0.11,3.17
2025-10-31,300264,5.67,5.79,5.87,5.64,144378,83407210.0,4.06,2.3,0.13,3.9
2025-11-03,300264,5.86,5.93,5.94,5.76,126123,74103372.0,3.11,2.42,0.14,3.4
2025-11-04,300264,5.94,5.94,5.97,5.84,134471,79397438.0,2.19,0.17,0.01,3.63
2025-11-05,300264,5.9,5.99,6.03,5.87,127613,76255078.0,2.69,0.84,0.05,3.45
2025-11-06,300264,6.0,5.95,6.0,5.89,108833,64618559.0,1.84,-0.67,-0.04,2.94
2025-11-07,300264,5.94,6.27,6.35,5.89,394400,245511533.0,7.73,5.38,0.32,10.65
2025-11-10,300264,6.21,6.44,6.67,6.21,453222,294859581.0,7.34,2.71,0.17,12.24
2025-11-11,300264,6.43,6.34,6.49,6.27,227777,144852110.0,3.42,-1.55,-0.1,6.15
2025-11-12,300264,6.36,6.26,6.36,6.19,165461,103523018.0,2.68,-1.26,-0.08,4.47
2025-11-13,300264,6.28,6.25,6.28,6.18,125468,78207654.0,1.6,-0.16,-0.01,3.39
2025-11-14,300264,6.2,6.21,6.29,6.2,120400,75187366.0,1.44,-0.64,-0.04,3.25
2025-11-17,300264,6.21,6.47,6.48,6.19,220202,140240549.0,4.67,4.19,0.26,5.94
2025-11-18,300264,6.46,6.51,6.7,6.36,240880,157504510.0,5.26,0.62,0.04,6.5
2025-11-19,300264,6.49,6.39,6.52,6.31,196045,125455791.0,3.23,-1.84,-0.12,5.29
2025-11-20,300264,6.51,6.37,6.52,6.3,141468,90416353.0,3.44,-0.31,-0.02,3.82
2025-11-21,300264,6.36,6.18,6.51,6.13,224200,140883953.0,5.97,-2.98,-0.19,6.05
2025-11-24,300264,6.29,6.36,6.42,6.17,176863,111349503.0,4.05,2.91,0.18,4.77
2025-11-25,300264,6.45,6.39,6.49,6.36,155833,100021382.0,2.04,0.47,0.03,4.21
2025-11-26,300264,6.44,6.75,6.88,6.39,628708,423095505.0,7.67,5.63,0.36,16.97
2025-11-27,300264,6.65,6.78,6.9,6.59,438896,297015557.0,4.59,0.44,0.03,11.85
2025-11-28,300264,6.76,7.07,7.09,6.68,493602,341160636.0,6.05,4.28,0.29,13.33
2025-12-01,300264,7.0,7.01,7.23,6.9,451026,316003433.0,4.67,-0.85,-0.06,12.18
2025-12-02,300264,6.97,6.9,7.01,6.86,244690,169131387.0,2.14,-1.57,-0.11,6.61
2025-12-03,300264,6.93,7.33,7.44,6.72,630605,447656552.0,10.43,6.23,0.43,17.02
2025-12-04,300264,7.18,7.08,7.22,6.82,502766,354159816.0,5.46,-3.41,-0.25,13.57
2025-12-05,300264,7.04,7.0,7.11,6.87,297363,207841625.0,3.39,-1.13,-0.08,8.03
2025-12-08,300264,6.9,6.85,6.98,6.75,324436,222094662.0,3.29,-2.14,-0.15,8.76
2025-12-09,300264,6.79,6.72,6.9,6.69,202924,137753155.0,3.07,-1.9,-0.13,5.48
2025-12-10,300264,6.66,6.83,6.89,6.56,308745,207064348.0,4.91,1.64,0.11,8.33
2025-12-11,300264,6.8,6.51,6.8,6.49,239847,158370837.0,4.54,-4.69,-0.32,6.47
2025-12-12,300264,6.48,6.64,6.75,6.48,288102,191047459.0,4.15,2.0,0.13,7.78
2025-12-15,300264,6.63,6.88,7.05,6.2,520909,348621534.0,12.8,3.61,0.24,14.06
2025-12-16,300264,6.8,6.57,6.89,6.52,293227,194644457.0,5.38,-4.51,-0.31,7.92
2025-12-17,300264,6.7,6.7,6.77,6.44,222306,147039834.0,5.02,1.98,0.13,6.0
2025-12-18,300264,6.7,6.71,6.92,6.6,282310,191060249.0,4.78,0.15,0.01,7.62
2025-12-19,300264,6.75,6.96,7.03,6.74,350561,242109195.0,4.32,3.73,0.25,9.46
2025-12-22,300264,6.96,6.85,7.08,6.79,288973,199842850.0,4.17,-1.58,-0.11,7.8
2025-12-23,300264,6.88,6.57,6.89,6.42,282106,185574175.0,6.86,-4.09,-0.28,7.62
2025-12-24,300264,6.58,6.73,6.87,6.51,254444,171305137.0,5.48,2.44,0.16,6.87
2025-12-25,300264,6.75,6.73,6.83,6.69,142119,95947022.0,2.08,0.0,0.0,3.84
2025-12-26,300264,6.75,6.52,6.87,6.49,226700,150232729.0,5.65,-3.12,-0.21,6.12
2025-12-29,300264,6.5,6.59,6.63,6.34,213962,139199503.0,4.45,1.07,0.07,5.78
2025-12-30,300264,6.55,6.18,6.58,6.16,255058,161550710.0,6.37,-6.22,-0.41,6.89
2025-12-31,300264,6.18,6.71,6.74,6.02,396733,254337750.0,11.65,8.58,0.53,10.71
2026-01-05,300264,6.72,7.52,7.77,6.68,863448,629983759.0,16.24,12.07,0.81,23.31
2026-01-06,300264,7.45,7.01,7.65,6.92,929263,672975689.0,9.71,-6.78,-0.51,25.09
2026-01-07,300264,7.15,6.93,7.18,6.88,430722,299844164.0,4.28,-1.14,-0.08,11.63
2026-01-08,300264,6.88,7.17,7.28,6.82,444841,315794881.0,6.64,3.46,0.24,12.01
2026-01-09,300264,7.15,7.58,7.64,7.11,525227,386863916.0,7.39,5.72,0.41,14.18
2026-01-12,300264,7.59,7.4,7.6,7.32,475072,352448937.0,3.69,-2.37,-0.18,12.83
2026-01-13,300264,7.42,7.63,7.83,7.14,657027,496139359.0,9.32,3.11,0.23,17.74
2026-01-14,300264,7.56,7.35,7.88,7.26,795149,596950798.0,8.13,-3.67,-0.28,21.47
2026-01-15,300264,7.15,7.2,7.6,7.09,552962,403791668.0,6.94,-2.04,-0.15,14.93
2026-01-16,300264,7.1,7.13,7.44,6.75,607811,428442904.0,9.58,-0.97,-0.07,16.41
2026-01-19,300264,7.13,7.19,7.26,7.03,360716,258193759.0,3.23,0.84,0.06,9.74
2026-01-20,300264,7.2,6.91,7.23,6.85,272786,190206915.0,5.29,-3.89,-0.28,7.36
2026-01-21,300264,6.82,6.85,6.97,6.77,189543,129870895.0,2.89,-0.87,-0.06,5.12
2026-01-22,300264,6.84,6.76,6.88,6.68,208597,140736732.0,2.92,-1.31,-0.09,5.63
2026-01-23,300264,6.75,6.75,6.8,6.69,243815,164427992.0,1.63,-0.15,-0.01,6.58
2026-01-26,300264,6.79,6.54,6.79,6.43,239112,157215122.0,5.33,-3.11,-0.21,6.46
2026-01-27,300264,6.56,6.58,6.64,6.36,185558,120471242.0,4.28,0.61,0.04,5.01
2026-01-28,300264,6.58,6.36,6.64,6.35,176130,113065941.0,4.41,-3.34,-0.22,4.76
2026-01-29,300264,6.36,6.44,6.61,6.2,199959,129664359.0,6.45,1.26,0.08,5.4
2026-01-30,300264,6.42,6.25,6.48,6.25,148029,93715524.0,3.57,-2.95,-0.19,4.0
2026-02-02,300264,6.26,6.52,6.65,6.25,289241,189573875.0,6.4,4.32,0.27,7.81
2026-02-03,300264,6.52,6.59,6.61,6.47,166935,109252767.0,2.15,1.07,0.07,4.51
2026-02-04,300264,6.55,6.73,6.96,6.52,237550,160952453.0,6.68,2.12,0.14,6.41
2026-02-05,300264,6.7,6.89,6.98,6.62,283037,194313821.0,5.35,2.38,0.16,7.64
2026-02-06,300264,6.92,8.08,8.26,6.88,1045942,795830514.0,20.03,17.27,1.19,28.24
2026-02-09,300264,8.21,8.54,8.57,8.12,966614,807958271.0,5.57,5.69,0.46,26.1
2026-02-10,300264,8.41,8.79,9.06,8.4,776781,682315317.0,7.73,2.93,0.25,20.97
2026-02-11,300264,8.75,9.03,9.15,8.52,588608,520430166.0,7.17,2.73,0.24,15.89
2026-02-12,300264,9.14,8.98,9.29,8.84,416055,374281193.0,4.98,-0.55,-0.05,11.23
2026-02-13,300264,9.03,9.3,9.43,8.9,495196,456188964.0,5.9,3.56,0.32,13.37
2026-02-24,300264,9.3,10.42,10.64,9.17,720679,734449928.0,15.81,12.04,1.12,19.46
2026-02-25,300264,10.86,10.82,11.42,10.52,996844,1090827138.0,8.64,3.84,0.4,26.91
2026-02-26,300264,10.94,11.09,11.13,10.19,814620,873113689.0,8.69,2.5,0.27,21.99
2026-02-27,300264,10.6,10.48,10.79,10.01,623850,654367489.0,7.03,-5.5,-0.61,16.84
2026-03-02,300264,9.97,10.48,10.9,9.97,519096,543746955.0,8.87,0.0,0.0,14.01
2026-03-03,300264,10.57,10.13,10.79,10.13,373157,388293249.0,6.3,-3.34,-0.35,10.07
2026-03-04,300264,10.04,9.97,10.22,9.75,363124,361603767.0,4.64,-1.58,-0.16,9.8
2026-03-05,300264,10.2,9.94,10.22,9.77,279240,278311274.0,4.51,-0.3,-0.03,7.54
2026-03-06,300264,9.85,10.36,10.58,9.84,319246,330299264.0,7.44,4.23,0.42,8.62
2026-03-09,300264,10.2,10.21,10.26,9.91,266025,268397253.0,3.38,-1.45,-0.15,7.18
2026-03-10,300264,10.22,10.21,10.38,9.95,264236,268123684.0,4.21,0.0,0.0,7.13
2026-03-11,300264,10.34,10.47,10.66,10.06,336664,348512274.0,5.88,2.55,0.26,9.09
2026-03-12,300264,10.45,10.14,10.66,10.08,237565,242462392.0,5.54,-3.15,-0.33,6.41
2026-03-13,300264,10.2,10.21,10.57,10.0,262269,271180522.0,5.62,0.69,0.07,7.08
2026-03-16,300264,10.22,10.7,10.81,10.2,348516,370622198.0,5.97,4.8,0.49,9.41
2026-03-17,300264,10.7,10.19,10.88,10.12,309857,321752686.0,7.1,-4.77,-0.51,8.37
2026-03-18,300264,10.29,10.49,10.58,10.08,253447,263645734.0,4.91,2.94,0.3,6.84
2026-03-19,300264,10.39,10.37,10.98,10.12,417383,436760154.0,8.2,-1.14,-0.12,11.27
2026-03-20,300264,10.5,10.02,10.76,9.97,407047,420577996.0,7.62,-3.38,-0.35,10.99
2026-03-23,300264,9.65,9.3,9.97,9.15,391817,372043391.0,8.18,-7.19,-0.72,10.58
2026-03-24,300264,9.52,9.81,9.82,9.36,266539,256126952.0,4.95,5.48,0.51,7.2
2026-03-25,300264,9.78,10.31,10.35,9.78,225841,229792416.0,5.81,5.1,0.5,6.1
2026-03-26,300264,10.35,10.1,10.42,10.01,161560,164760924.0,3.98,-2.04,-0.21,4.36
2026-03-27,300264,9.93,10.19,10.45,9.91,166313,170532281.0,5.35,0.89,0.09,4.49
2026-03-30,300264,10.06,9.64,10.1,9.55,231576,225122893.0,5.4,-5.4,-0.55,6.25
2026-03-31,300264,9.61,9.22,9.91,9.14,273450,259128226.0,7.99,-4.36,-0.42,7.38
2026-04-01,300264,9.4,9.21,9.6,9.04,249071,229973028.0,6.07,-0.11,-0.01,6.72
2026-04-02,300264,9.12,9.11,9.35,8.9,210643,192179364.0,4.89,-1.09,-0.1,5.69
2026-04-03,300264,9.2,8.83,9.22,8.71,161491,142644573.0,5.6,-3.07,-0.28,4.36
