日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-09-23,688126,21.46,23.78,24.5,20.93,1356246,3111448789.0,16.74,11.54,2.46,4.96
2025-09-24,688126,23.78,25.17,25.69,23.78,1563179,3895434152.0,8.03,5.85,1.39,5.72
2025-09-25,688126,24.7,25.92,26.5,24.68,1302313,3330236459.0,7.23,2.98,0.75,4.77
2025-09-26,688126,25.49,25.22,26.35,25.06,894357,2288622612.0,4.98,-2.7,-0.7,3.27
2025-09-29,688126,25.13,25.37,25.72,24.6,726896,1820915972.0,4.44,0.59,0.15,2.66
2025-09-30,688126,25.49,25.8,26.39,25.1,770461,1983131543.0,5.08,1.69,0.43,2.82
2025-10-09,688126,26.0,27.92,29.97,25.88,1214166,3381916533.0,15.85,8.22,2.12,4.44
2025-10-10,688126,27.1,25.95,27.77,25.9,880417,2342788485.0,6.7,-7.06,-1.97,3.22
2025-10-13,688126,24.8,28.76,28.8,24.8,1062457,2888873725.0,15.41,10.83,2.81,3.89
2025-10-14,688126,29.0,27.81,29.0,27.2,950736,2664031298.0,6.26,-3.3,-0.95,3.48
2025-10-15,688126,27.7,27.08,28.08,26.53,606831,1641976653.0,5.57,-2.62,-0.73,2.22
2025-10-16,688126,27.0,25.99,27.0,25.9,542661,1430570965.0,4.06,-4.03,-1.09,1.99
2025-10-17,688126,26.1,24.65,26.11,24.63,560138,1410675128.0,5.69,-5.16,-1.34,2.05
2025-10-20,688126,25.1,24.3,25.43,24.16,464481,1152067329.0,5.15,-1.42,-0.35,1.7
2025-10-21,688126,24.5,24.62,24.84,24.31,389091,956776705.0,2.18,1.32,0.32,1.42
2025-10-22,688126,24.28,24.56,24.9,23.77,415785,1012207354.0,4.59,-0.24,-0.06,1.52
2025-10-23,688126,24.46,24.11,24.49,23.62,327985,783820400.0,3.54,-1.83,-0.45,1.2
2025-10-24,688126,23.73,24.29,24.56,23.22,664262,1594352646.0,5.56,0.75,0.18,2.43
2025-10-27,688126,24.7,24.78,25.49,24.61,573060,1432704243.0,3.62,2.02,0.49,2.1
2025-10-28,688126,24.68,24.6,25.46,24.4,457424,1139273166.0,4.28,-0.73,-0.18,1.67
2025-10-29,688126,24.45,25.19,25.39,24.45,458115,1137912621.0,3.82,2.4,0.59,1.68
2025-10-30,688126,25.12,24.63,25.22,24.49,426704,1057628226.0,2.9,-2.22,-0.56,1.56
2025-10-31,688126,24.0,22.86,24.09,22.86,693115,1618309755.0,4.99,-7.19,-1.77,2.54
2025-11-03,688126,22.7,22.76,23.17,22.28,438079,990353560.0,3.89,-0.44,-0.1,1.6
2025-11-04,688126,22.84,23.02,23.67,22.83,449509,1042777115.0,3.69,1.14,0.26,1.65
2025-11-05,688126,22.51,22.81,22.99,22.49,277379,631309999.0,2.17,-0.91,-0.21,1.02
2025-11-06,688126,22.99,23.13,23.45,22.9,359584,831785804.0,2.41,1.4,0.32,1.32
2025-11-07,688126,22.9,23.28,23.83,22.7,399697,934147372.0,4.89,0.65,0.15,1.46
