日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-10-31,25.12,25.59,25.77,25.0,12566470.0,0.0,0.0,0.0,0.0,0.0
2025-11-03,25.64,25.73,25.94,25.4,9047307.0,0.0,0.0,0.0,0.0,0.0
2025-11-04,25.6,25.7,25.84,25.54,7599489.0,0.0,0.0,0.0,0.0,0.0
2025-11-05,25.52,26.01,26.1,25.31,10913449.0,0.0,0.0,0.0,0.0,0.0
2025-11-06,25.97,25.82,26.03,25.8,6725417.0,0.0,0.0,0.0,0.0,0.0
2025-11-07,25.8,26.0,26.18,25.72,8881516.0,0.0,0.0,0.0,0.0,0.0
2025-11-10,25.95,26.84,26.97,25.91,13725898.0,0.0,0.0,0.0,0.0,0.0
2025-11-11,26.84,26.95,27.2,26.71,10508517.0,0.0,0.0,0.0,0.0,0.0
2025-11-12,26.95,27.71,28.09,26.89,22848351.0,0.0,0.0,0.0,0.0,0.0
2025-11-13,27.44,27.22,27.68,26.9,15733250.0,0.0,0.0,0.0,0.0,0.0
2025-11-14,27.05,26.74,27.36,26.73,8178030.0,0.0,0.0,0.0,0.0,0.0
2025-11-17,26.66,26.27,26.8,26.02,9578948.0,0.0,0.0,0.0,0.0,0.0
2025-11-18,26.34,25.8,26.35,25.77,6085716.0,0.0,0.0,0.0,0.0,0.0
2025-11-19,25.93,25.9,26.17,25.72,5921646.0,0.0,0.0,0.0,0.0,0.0
2025-11-20,25.94,26.25,26.4,25.89,7318470.0,0.0,0.0,0.0,0.0,0.0
2025-11-21,26.0,26.04,26.5,25.99,9963249.0,0.0,0.0,0.0,0.0,0.0
2025-11-24,26.16,26.4,26.62,26.1,10102971.0,0.0,0.0,0.0,0.0,0.0
2025-11-25,26.4,26.3,26.46,26.02,6053435.0,0.0,0.0,0.0,0.0,0.0
2025-11-26,26.27,26.53,26.57,26.1,6648243.0,0.0,0.0,0.0,0.0,0.0
2025-11-27,26.56,26.59,26.8,26.27,4994731.0,0.0,0.0,0.0,0.0,0.0
2025-11-28,26.53,26.52,26.64,26.31,5099078.0,0.0,0.0,0.0,0.0,0.0
2025-12-01,26.52,26.55,26.72,26.32,5621608.0,0.0,0.0,0.0,0.0,0.0
2025-12-02,26.49,26.84,27.09,26.42,6441972.0,0.0,0.0,0.0,0.0,0.0
2025-12-03,26.87,26.95,27.24,26.75,7406378.0,0.0,0.0,0.0,0.0,0.0
2025-12-04,26.9,27.03,27.15,26.73,4445535.0,0.0,0.0,0.0,0.0,0.0
2025-12-05,27.0,26.53,27.0,26.28,8055173.0,0.0,0.0,0.0,0.0,0.0
2025-12-08,26.53,26.34,26.59,26.03,8090011.0,0.0,0.0,0.0,0.0,0.0
