日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-09-26,62.6,60.62,63.16,60.6,114540.0,704022978.0,4.06,-3.92,-2.47,2.53
2025-09-29,60.25,60.45,61.45,60.1,88479.0,536154456.0,2.23,-0.28,-0.17,1.95
2025-09-30,60.51,61.61,62.48,60.25,93778.0,577147798.0,3.69,1.92,1.16,2.07
2025-10-09,64.3,65.69,66.22,63.95,245011.0,1603219277.0,3.68,6.62,4.08,5.4
2025-10-10,66.6,63.08,66.95,62.82,169051.0,1087431534.0,6.29,-3.97,-2.61,3.73
2025-10-13,60.6,69.39,69.39,60.3,356293.0,2352517590.0,14.41,10.0,6.31,7.86
2025-10-14,70.5,66.88,72.0,66.5,292347.0,2017785944.0,7.93,-3.62,-2.51,6.45
2025-10-15,66.33,64.61,67.77,63.23,213283.0,1375163262.0,6.79,-3.39,-2.27,4.7
2025-10-16,64.11,62.15,64.44,62.07,150954.0,949960740.0,3.67,-3.81,-2.46,3.33
2025-10-17,62.62,61.63,62.88,60.45,150742.0,929523138.0,3.91,-0.84,-0.52,3.32
2025-10-20,61.57,61.91,63.1,61.33,110266.0,684015431.0,2.87,0.45,0.28,2.43
2025-10-21,61.91,61.49,62.61,61.32,101566.0,627691181.0,2.08,-0.68,-0.42,2.24
2025-10-22,61.3,61.93,62.66,60.7,93525.0,577822733.0,3.19,0.72,0.44,2.06
2025-10-23,61.7,61.2,61.7,60.0,72985.0,443619202.0,2.75,-1.18,-0.73,1.61
2025-10-24,61.33,62.2,62.77,61.32,98485.0,611321626.0,2.37,1.63,1.0,2.17
2025-10-27,62.2,63.19,63.9,61.7,140372.0,882199350.0,3.54,1.59,0.99,3.1
2025-10-28,63.02,63.46,65.49,62.88,177227.0,1140503864.0,4.13,0.43,0.27,3.91
2025-10-29,63.51,65.88,66.28,63.51,190714.0,1249287354.0,4.36,3.81,2.42,4.21
2025-10-30,65.5,64.31,65.77,63.68,134461.0,867937181.0,3.17,-2.38,-1.57,2.96
2025-10-31,64.3,62.9,64.57,62.64,116217.0,736658662.0,3.0,-2.19,-1.41,2.56
2025-11-03,62.98,61.58,63.6,60.96,114293.0,706660590.0,4.2,-2.1,-1.32,2.52
2025-11-04,61.59,59.51,61.72,59.0,131457.0,792054520.0,4.42,-3.36,-2.07,2.9
2025-11-05,58.99,59.45,59.85,58.8,73560.0,436819311.0,1.76,-0.1,-0.06,1.62
2025-11-06,59.46,59.71,60.26,59.27,74149.0,442883227.0,1.67,0.44,0.26,1.63
2025-11-07,59.51,58.53,59.51,58.48,72449.0,425925238.0,1.73,-1.98,-1.18,1.6
2025-11-10,58.93,59.35,59.6,57.8,81916.0,478064460.0,3.08,1.4,0.82,1.81
2025-11-11,59.7,59.87,60.26,58.45,83143.0,494942292.0,3.05,0.88,0.52,1.83
2025-11-12,60.01,59.12,60.01,58.68,43775.0,259543455.0,2.22,-1.25,-0.75,0.97
2025-11-13,59.02,60.19,60.5,58.6,75139.0,449480269.0,3.21,1.81,1.07,1.67
2025-11-14,59.72,59.19,60.34,59.09,47014.0,281023048.0,2.08,-1.66,-1.0,1.04
2025-11-17,59.2,59.36,60.25,59.12,44916.0,267714542.0,1.91,0.29,0.17,1.0
2025-11-18,59.2,58.15,59.2,57.81,57084.0,332549733.0,2.34,-2.04,-1.21,1.27
2025-11-19,58.14,56.83,58.28,56.68,58841.0,336844101.0,2.75,-2.27,-1.32,1.31
2025-11-20,56.9,55.11,57.3,54.88,78386.0,436747116.0,4.26,-3.03,-1.72,1.74
2025-11-21,54.5,53.92,54.7,52.67,92515.0,496092800.0,3.68,-2.16,-1.19,2.05
2025-11-24,54.11,53.79,54.48,52.18,68754.0,367793537.0,4.27,-0.24,-0.13,1.52
2025-11-25,54.3,54.45,55.37,54.0,61058.0,334107930.0,2.55,1.23,0.66,1.35
2025-11-26,54.45,54.06,54.85,53.97,43472.0,236008159.0,1.62,-0.72,-0.39,0.96
2025-11-27,54.08,53.98,54.93,53.97,51074.0,278033148.0,1.78,-0.15,-0.08,1.13
2025-11-28,54.13,53.78,54.15,53.0,44649.0,239243023.0,2.13,-0.37,-0.2,0.99
2025-12-01,53.9,54.0,54.28,53.41,45814.0,246711703.0,1.62,0.41,0.22,1.02
2025-12-02,54.23,53.23,54.23,53.01,43054.0,229223259.0,2.26,-1.43,-0.77,0.95
2025-12-03,53.43,52.96,53.62,52.91,35332.0,187975051.0,1.33,-0.51,-0.27,0.78
2025-12-04,52.91,53.18,53.36,52.24,39002.0,206482763.0,2.11,0.42,0.22,0.87
2025-12-05,53.17,55.3,55.5,53.1,93947.0,512176101.0,4.51,3.99,2.12,2.08
2025-12-08,55.4,56.05,56.84,55.31,78131.0,438417463.0,2.77,1.36,0.75,1.73
2025-12-09,56.06,57.3,58.79,55.8,115520.0,667056422.0,5.33,2.23,1.25,2.56
2025-12-10,57.0,55.93,57.0,55.2,76408.0,426580087.0,3.14,-2.39,-1.37,1.69
2025-12-11,56.3,56.1,57.99,56.09,91289.0,520568825.0,3.4,0.3,0.17,2.02
2025-12-12,56.13,60.06,60.47,55.81,228047.0,1343709681.0,8.31,7.06,3.96,5.06
2025-12-15,60.06,58.95,62.25,58.91,140832.0,848481822.0,5.56,-1.85,-1.11,3.12
2025-12-16,58.3,56.3,58.72,55.89,96958.0,549148771.0,4.8,-4.5,-2.65,2.15
2025-12-17,56.03,56.84,57.13,55.26,78466.0,441630079.0,3.32,0.96,0.54,1.74
2025-12-18,56.05,56.11,57.64,56.05,66446.0,377165653.0,2.8,-1.28,-0.73,1.47
2025-12-19,57.79,58.9,59.6,57.79,131361.0,770699662.0,3.23,4.97,2.79,2.91
2025-12-22,58.97,58.19,59.49,58.01,89195.0,521900442.0,2.51,-1.21,-0.71,1.98
2025-12-23,58.04,56.42,58.04,56.33,85045.0,483921662.0,2.94,-3.04,-1.77,1.89
2025-12-24,56.3,57.52,57.72,56.02,58938.0,336665391.0,3.01,1.95,1.1,1.31
2025-12-25,57.5,58.09,59.08,57.21,96051.0,558831945.0,3.25,0.99,0.57,2.13
2025-12-26,58.8,57.78,59.18,57.36,93581.0,544642427.0,3.13,-0.53,-0.31,2.08
2025-12-29,57.98,57.17,58.33,57.01,77013.0,443371406.0,2.28,-1.06,-0.61,1.71
2025-12-30,56.96,57.33,58.38,56.86,75289.0,434316224.0,2.66,0.28,0.16,1.67
2025-12-31,57.32,63.06,63.06,55.85,178741.0,1079874449.0,12.58,9.99,5.73,3.96
2026-01-05,69.37,66.28,69.37,64.46,580324.0,3913231097.0,7.79,5.11,3.22,12.87
2026-01-06,65.68,68.96,69.9,65.4,442060.0,3005107169.0,6.79,4.04,2.68,9.8
2026-01-07,67.9,70.15,73.55,67.69,418660.0,2958243583.0,8.5,1.73,1.19,9.29
2026-01-08,70.0,71.57,74.3,70.0,334481.0,2431707098.0,6.13,2.02,1.42,7.42
2026-01-09,71.58,73.33,74.88,70.64,318094.0,2316668022.0,5.92,2.46,1.76,7.05
2026-01-12,74.99,76.81,78.76,72.0,452171.0,3383665281.0,9.22,4.75,3.48,10.03
2026-01-13,74.54,70.27,74.95,69.93,337809.0,2416151408.0,6.54,-8.51,-6.54,7.49
2026-01-14,70.88,70.7,74.21,68.89,353988.0,2537170258.0,7.57,0.61,0.43,7.85
2026-01-15,70.0,70.73,71.59,68.72,184078.0,1285706901.0,4.06,0.04,0.03,4.08
2026-01-16,70.99,68.99,71.72,68.88,154447.0,1077412336.0,4.02,-2.46,-1.74,3.43
2026-01-19,67.04,68.66,69.36,66.31,154889.0,1052145610.0,4.42,-0.48,-0.33,3.44
2026-01-20,69.51,67.38,69.96,66.3,143059.0,969161588.0,5.33,-1.86,-1.28,3.17
2026-01-21,66.75,66.62,67.9,66.56,97056.0,651371745.0,1.99,-1.13,-0.76,2.15
2026-01-22,66.9,67.28,67.6,66.56,123699.0,830110553.0,1.56,0.99,0.66,2.74
2026-01-23,67.23,70.92,72.08,66.64,264434.0,1842232644.0,8.09,5.41,3.64,5.86
2026-01-26,71.0,68.0,71.63,67.4,186623.0,1287067211.0,5.96,-4.12,-2.92,4.14
2026-01-27,67.57,67.8,68.29,65.87,105492.0,707360668.0,3.56,-0.29,-0.2,2.34
2026-01-28,67.95,66.04,67.95,65.5,102832.0,682454153.0,3.61,-2.6,-1.76,2.28
2026-01-29,66.08,64.48,66.96,64.03,106304.0,695965582.0,4.44,-2.36,-1.56,2.36
2026-01-30,64.31,63.17,64.9,62.06,110231.0,696136358.0,4.4,-2.03,-1.31,2.44
2026-02-02,63.16,61.87,64.02,61.86,99941.0,629812721.0,3.42,-2.06,-1.3,2.22
2026-02-03,62.55,63.3,63.86,62.01,87635.0,551881644.0,2.99,2.31,1.43,1.94
2026-02-04,63.0,63.48,64.83,62.76,113154.0,720596098.0,3.27,0.28,0.18,2.51
2026-02-05,63.53,63.81,64.1,62.57,79059.0,500409268.0,2.41,0.52,0.33,1.75
2026-02-06,63.14,63.48,64.69,62.8,85755.0,547861530.0,2.96,-0.52,-0.33,1.9
2026-02-09,64.96,66.62,67.58,63.81,149094.0,987108725.0,5.94,4.95,3.14,3.31
2026-02-10,66.9,65.16,66.94,64.89,98884.0,647232403.0,3.08,-2.19,-1.46,2.19
2026-02-11,65.16,63.92,66.0,63.83,73648.0,475496264.0,3.33,-1.9,-1.24,1.63
2026-02-12,64.5,66.49,66.88,63.85,122959.0,808940938.0,4.74,4.02,2.57,2.73
2026-02-13,65.79,65.7,67.51,65.68,85452.0,567875687.0,2.75,-1.19,-0.79,1.9
2026-02-24,66.1,64.52,66.78,64.12,80985.0,524231383.0,4.05,-1.8,-1.18,1.8
2026-02-25,67.09,65.53,67.09,64.2,145515.0,946659676.0,4.48,1.57,1.01,3.23
2026-02-26,65.0,64.99,65.6,64.39,100324.0,651556953.0,1.85,-0.82,-0.54,2.23
2026-02-27,64.58,64.46,64.93,64.19,84710.0,546285566.0,1.14,-0.82,-0.53,1.88
2026-03-02,64.4,64.78,65.75,63.56,143681.0,930920033.0,3.4,0.5,0.32,3.19
2026-03-03,64.53,59.05,64.84,58.3,191655.0,1171961244.0,10.1,-8.85,-5.73,4.25
2026-03-04,57.99,58.83,60.2,57.99,100995.0,599038288.0,3.74,-0.37,-0.22,2.24
2026-03-05,60.0,60.56,61.77,59.57,105548.0,641320382.0,3.74,2.94,1.73,2.34
2026-03-06,60.04,59.47,60.62,59.11,88681.0,530138375.0,2.49,-1.8,-1.09,1.97
