日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-09-23,002745,9.67,9.6,9.84,9.33,545064,517720996.51,5.33,0.42,0.04,5.12
2025-09-24,002745,9.5,9.56,9.66,9.36,416266,394470147.88,3.13,-0.42,-0.04,3.91
2025-09-25,002745,9.51,9.64,9.76,9.42,467162,448716301.44,3.56,0.84,0.08,4.39
2025-09-26,002745,9.78,9.36,9.79,9.35,403415,384264533.76,4.56,-2.9,-0.28,3.79
2025-09-29,002745,9.4,9.29,9.54,9.19,323506,301381805.28,3.74,-0.75,-0.07,3.04
2025-09-30,002745,9.32,9.13,9.48,9.11,328829,302220121.08,3.98,-1.72,-0.16,3.09
2025-10-09,002745,9.15,9.24,9.43,9.15,388539,361267537.9,3.07,1.2,0.11,3.65
2025-10-10,002745,9.31,9.19,9.32,8.98,360435,329374828.09,3.68,-0.54,-0.05,3.39
2025-10-13,002745,8.83,9.18,9.23,8.67,376237,336645334.54,6.09,-0.11,-0.01,3.53
2025-10-14,002745,9.29,9.15,9.6,9.1,433438,401538865.32,5.45,-0.33,-0.03,4.07
2025-10-15,002745,9.1,9.12,9.21,9.0,232066,211349622.21,2.3,-0.33,-0.03,2.18
2025-10-16,002745,9.11,8.92,9.12,8.9,243565,218976371.1,2.41,-2.19,-0.2,2.29
2025-10-17,002745,8.92,8.46,8.97,8.44,378807,328135790.36,5.94,-5.16,-0.46,3.56
2025-10-20,002745,8.58,8.62,8.72,8.54,196126,168986854.14,2.13,1.89,0.16,1.84
2025-10-21,002745,8.63,8.76,8.88,8.61,243495,213107300.35,3.13,1.62,0.14,2.29
2025-10-22,002745,8.74,8.77,8.8,8.61,184270,160725512.04,2.17,0.11,0.01,1.73
2025-10-23,002745,8.71,8.83,8.84,8.62,165813,144597006.46,2.51,0.68,0.06,1.56
2025-10-24,002745,8.83,9.01,9.08,8.83,245795,220803881.1,2.83,2.04,0.18,2.31
2025-10-27,002745,9.05,9.1,9.17,9.0,217993,198276822.0,1.89,1.0,0.09,2.05
2025-10-28,002745,9.03,9.11,9.15,9.02,207305,188778605.12,1.43,0.11,0.01,1.95
2025-10-29,002745,9.0,8.99,9.11,8.86,218473,195725839.55,2.74,-1.32,-0.12,2.05
2025-10-30,002745,8.99,8.71,8.99,8.7,253169,222896150.0,3.23,-3.11,-0.28,2.38
2025-10-31,002745,8.71,8.72,8.81,8.7,174903,152826094.94,1.26,0.11,0.01,1.64
2025-11-03,002745,8.72,8.71,8.76,8.6,185767,160879070.13,1.83,-0.11,-0.01,1.74
2025-11-04,002745,8.71,8.65,8.77,8.61,143086,124388392.64,1.84,-0.69,-0.06,1.34
2025-11-05,002745,8.57,9.01,9.12,8.54,442067,395029768.23,6.71,4.16,0.36,4.15
2025-11-06,002745,8.99,9.16,9.25,8.96,355921,324759379.74,3.22,1.66,0.15,3.34
2025-11-07,002745,9.13,9.14,9.2,9.06,188238,171919710.64,1.53,-0.22,-0.02,1.77
2025-11-10,002745,9.16,9.08,9.25,9.08,216006,197056268.09,1.86,-0.66,-0.06,2.03
2025-11-11,002745,9.12,9.02,9.14,8.99,178176,161226070.92,1.65,-0.66,-0.06,1.67
2025-11-12,002745,9.0,8.91,9.01,8.85,196297,175076724.2,1.77,-1.22,-0.11,1.84
2025-11-13,002745,8.9,9.33,9.44,8.9,450818,416879914.94,6.06,4.71,0.42,4.23
2025-11-14,002745,9.29,9.19,9.37,9.18,272528,252925736.56,2.04,-1.5,-0.14,2.56
2025-11-17,002745,9.2,9.18,9.34,9.13,198322,182892304.91,2.29,-0.11,-0.01,1.86
2025-11-18,002745,9.18,9.19,9.25,9.02,263400,240565848.86,2.51,0.11,0.01,2.47
2025-11-19,002745,9.15,8.88,9.21,8.81,296620,265002278.2,4.35,-3.37,-0.31,2.79
2025-11-20,002745,8.89,8.82,8.98,8.75,187300,165703264.48,2.59,-0.68,-0.06,1.76
2025-11-21,002745,8.75,9.19,9.24,8.35,815883,727388704.17,10.09,4.2,0.37,7.66
2025-11-24,002745,9.32,9.68,9.96,9.32,1223095,1172082080.52,6.96,5.33,0.49,11.49
2025-11-25,002745,9.63,9.51,9.68,9.5,590400,564844608.27,1.86,-1.76,-0.17,5.55
2025-11-26,002745,9.48,9.55,9.69,9.4,506062,484411949.1,3.05,0.42,0.04,4.75
2025-11-27,002745,9.51,9.47,9.64,9.37,423698,403259166.99,2.83,-0.84,-0.08,3.98
2025-11-28,002745,9.47,9.69,9.85,9.47,857362,829097806.58,4.01,2.32,0.22,8.05
2025-12-01,002745,9.7,9.81,9.86,9.61,593665,579636841.35,2.58,1.24,0.12,5.58
2025-12-02,002745,9.81,9.67,9.84,9.61,386441,375524645.8,2.34,-1.43,-0.14,3.63
2025-12-03,002745,9.63,9.46,9.65,9.39,345633,328091063.73,2.69,-2.17,-0.21,3.25
2025-12-04,002745,9.4,9.27,9.48,9.26,248432,232146740.9,2.33,-2.01,-0.19,2.33
2025-12-05,002745,9.29,9.47,9.52,9.26,273117,257517997.08,2.8,2.16,0.2,2.57
2025-12-08,002745,9.43,9.33,9.51,9.32,274828,257252919.29,2.01,-1.48,-0.14,2.58
2025-12-09,002745,9.36,9.44,9.53,9.29,305111,286963631.87,2.57,1.18,0.11,2.87
2025-12-10,002745,9.4,9.25,9.43,9.16,262511,243250380.05,2.86,-2.01,-0.19,2.47
2025-12-11,002745,9.25,9.04,9.26,9.03,258169,235306011.08,2.49,-2.27,-0.21,2.42
2025-12-12,002745,9.03,9.12,9.17,8.99,194481,176496311.61,1.99,0.88,0.08,1.83
2025-12-15,002745,9.09,8.92,9.09,8.88,220336,197763547.0,2.3,-2.19,-0.2,2.07
2025-12-16,002745,8.89,9.12,9.24,8.8,355678,321892399.02,4.93,2.24,0.2,3.34
2025-12-17,002745,9.09,9.11,9.21,8.93,220782,200020085.0,3.07,-0.11,-0.01,2.07
2025-12-18,002745,9.01,9.16,9.29,8.98,243847,222556413.8,3.4,0.55,0.05,2.29
2025-12-19,002745,9.14,9.25,9.45,9.12,311104,289502491.88,3.6,0.98,0.09,2.92
2025-12-22,002745,9.25,9.51,10.01,9.25,798125,770461889.57,8.22,2.81,0.26,7.5
2025-12-23,002745,9.47,9.29,9.51,9.25,349930,326869352.0,2.73,-2.31,-0.22,3.29
2025-12-24,002745,9.24,9.84,9.94,9.2,759791,737509079.24,7.97,5.92,0.55,7.14
2025-12-25,002745,9.82,9.87,9.92,9.72,378227,371563835.0,2.03,0.3,0.03,3.55
2025-12-26,002745,9.87,9.73,9.91,9.69,351739,344482005.77,2.23,-1.42,-0.14,3.3
2025-12-29,002745,9.7,9.52,9.73,9.51,258915,247804119.28,2.26,-2.16,-0.21,2.43
2025-12-30,002745,9.51,9.59,9.78,9.49,287684,277003677.4,3.05,0.74,0.07,2.7
2025-12-31,002745,9.62,9.57,9.66,9.46,212948,203756527.58,2.09,-0.21,-0.02,2.0
2026-01-05,002745,9.52,9.43,9.56,9.4,359946,340344549.75,1.67,-1.46,-0.14,3.38
2026-01-06,002745,9.47,9.55,9.64,9.46,320129,305636099.68,1.91,1.27,0.12,3.01
2026-01-07,002745,9.58,9.37,9.59,9.35,309824,292549300.9,2.51,-1.88,-0.18,2.91
2026-01-08,002745,9.34,9.48,9.62,9.26,312117,295796083.68,3.84,1.17,0.11,2.93
2026-01-09,002745,9.48,9.4,9.58,9.24,470146,442229251.29,3.59,-0.84,-0.08,4.42
2026-01-12,002745,9.43,9.66,9.68,9.43,517050,496540820.74,2.66,2.77,0.26,4.86
2026-01-13,002745,9.65,9.28,9.66,9.26,524665,492511561.26,4.14,-3.93,-0.38,4.93
2026-01-14,002745,9.3,9.6,9.91,9.29,799729,771516477.3,6.68,3.45,0.32,7.52
2026-01-15,002745,9.59,9.65,9.74,9.53,388784,374210486.4,2.19,0.52,0.05,3.65
2026-01-16,002745,9.72,9.82,9.82,9.59,446945,434672522.58,2.38,1.76,0.17,4.2
2026-01-19,002745,9.73,9.93,10.18,9.7,531845,531123534.85,4.89,1.12,0.11,5.0
2026-01-20,002745,9.98,9.9,10.03,9.76,369671,364221683.75,2.72,-0.3,-0.03,3.47
2026-01-21,002745,9.83,10.5,10.89,9.81,1294427,1358785759.84,10.91,6.06,0.6,12.16
2026-01-22,002745,10.74,10.61,10.8,10.44,736774,778447678.56,3.43,1.05,0.11,6.92
2026-01-23,002745,10.51,10.9,11.05,10.49,792356,852044536.91,5.28,2.73,0.29,7.45
2026-01-26,002745,10.8,10.3,10.85,10.22,740420,769679264.15,5.78,-5.5,-0.6,6.96
2026-01-27,002745,10.38,10.68,10.87,10.08,663085,695211555.91,7.67,3.69,0.38,6.23
2026-01-28,002745,10.2,9.87,10.32,9.64,1151796,1134207749.67,6.37,-7.58,-0.81,10.82
2026-01-29,002745,9.75,10.09,10.37,9.68,696061,698749828.47,6.99,2.23,0.22,6.54
2026-01-30,002745,9.98,9.89,10.23,9.83,374951,373636113.05,3.96,-1.98,-0.2,3.52
2026-02-02,002745,9.84,9.65,10.16,9.63,362825,355514137.11,5.36,-2.43,-0.24,3.41
2026-02-03,002745,9.71,9.75,9.79,9.58,233369,226263008.73,2.18,1.04,0.1,2.19
2026-02-04,002745,9.69,9.7,9.75,9.56,247215,238421569.53,1.95,-0.51,-0.05,2.32
2026-02-05,002745,9.69,9.39,9.7,9.35,302032,286670831.02,3.61,-3.2,-0.31,2.84
2026-02-06,002745,9.31,9.22,9.45,9.22,354630,329848207.81,2.45,-1.81,-0.17,3.33
2026-02-09,002745,9.29,9.25,9.39,9.22,315079,293189322.42,1.84,0.33,0.03,2.96
2026-02-10,002745,9.26,9.16,9.3,9.14,211117,194428298.01,1.73,-0.97,-0.09,1.98
2026-02-11,002745,9.17,9.12,9.26,9.07,188960,172895716.63,2.07,-0.44,-0.04,1.78
