date,股票代码,open,close,high,low,volume,成交额,振幅,pct,涨跌额,换手率
2025-12-01,002402,50.1,49.88,51.19,49.13,658360,3323248274.89,4.15,0.56,0.28,8.17
2025-12-02,002402,49.52,48.25,49.67,47.97,481370,2344724732.49,3.41,-3.27,-1.63,5.97
2025-12-03,002402,47.99,48.36,48.75,47.84,333634,1617170232.62,1.89,0.23,0.11,4.14
2025-12-04,002402,49.93,53.22,53.22,49.42,1170436,6087503926.92,7.86,10.05,4.86,14.52
2025-12-05,002402,53.2,47.88,53.2,47.88,1641181,8052956714.75,10.0,-10.03,-5.34,20.37
2025-12-08,002402,45.59,45.99,46.73,43.68,1502106,6758361650.07,6.37,-3.95,-1.89,18.64
2025-12-09,002402,44.8,44.11,45.32,44.1,854071,3822379223.99,2.65,-4.09,-1.88,10.6
2025-12-10,002402,43.8,43.97,45.2,42.57,865887,3824028351.67,5.96,-0.32,-0.14,10.75
2025-12-11,002402,43.5,43.86,44.3,43.19,598817,2635824059.79,2.52,-0.25,-0.11,7.43
2025-12-12,002402,43.45,41.81,43.58,41.7,1066559,4532892299.51,4.29,-4.67,-2.05,13.24
2025-12-15,002402,41.3,40.15,42.69,40.08,814177,3350272560.41,6.24,-3.97,-1.66,10.1
2025-12-16,002402,39.91,37.9,40.23,37.73,802512,3104818935.9,6.23,-5.6,-2.25,9.96
2025-12-17,002402,37.82,38.47,38.64,37.61,498837,1912936142.6,2.72,1.5,0.57,6.19
2025-12-18,002402,38.11,38.65,39.97,37.96,605808,2385398576.44,5.22,0.47,0.18,7.52
2025-12-19,002402,38.65,38.75,38.99,38.3,349091,1358265544.79,1.79,0.26,0.1,4.33
2025-12-22,002402,38.86,39.13,39.53,38.86,372822,1469124521.97,1.73,0.98,0.38,4.63
2025-12-23,002402,39.04,38.62,39.08,38.5,358955,1395677202.22,1.48,-1.3,-0.51,4.45
2025-12-24,002402,38.36,38.88,39.05,38.25,380653,1479398746.55,2.07,0.67,0.26,4.72
2025-12-25,002402,38.79,39.04,39.2,38.7,316890,1242859877.74,1.29,0.41,0.16,3.93
2025-12-26,002402,39.14,40.18,40.62,38.96,747112,3012096599.19,4.25,2.92,1.14,9.27
2025-12-29,002402,40.24,39.52,40.57,39.38,479799,1922347799.41,2.96,-1.64,-0.66,5.95
2025-12-30,002402,39.19,39.99,40.46,39.11,444710,1781114885.69,3.42,1.19,0.47,5.52
2025-12-31,002402,39.99,38.92,39.99,38.82,423750,1664794746.95,2.93,-2.68,-1.07,5.26
2026-01-05,002402,39.03,39.85,39.99,39.03,473231,1889751741.36,2.47,2.39,0.93,5.87
2026-01-06,002402,39.71,40.51,40.97,39.65,525024,2133606126.23,3.31,1.66,0.66,6.52
2026-01-07,002402,39.3,38.6,39.7,38.2,997652,3904803937.4,3.7,-4.71,-1.91,12.38
2026-01-08,002402,38.52,39.0,39.59,38.35,551745,2170481400.73,3.21,1.04,0.4,6.85
2026-01-09,002402,38.96,39.87,39.97,38.89,629252,2506867161.14,2.77,2.23,0.87,7.81
2026-01-12,002402,40.3,42.48,42.67,40.3,1044669,4418588990.94,5.94,6.55,2.61,12.96
2026-01-13,002402,42.99,39.78,42.99,39.61,978031,3994084113.68,7.96,-6.36,-2.7,12.02
2026-01-14,002402,40.02,39.92,40.89,39.55,642435,2596762814.42,3.37,0.35,0.14,7.9
2026-01-15,002402,39.46,39.29,39.87,38.9,424349,1676009309.13,2.43,-1.58,-0.63,5.22
2026-01-16,002402,39.7,40.45,40.74,39.6,553259,2232423199.61,2.9,2.95,1.16,6.8
2026-01-19,002402,40.45,40.1,40.49,39.72,354954,1430918116.89,1.9,-0.87,-0.35,4.36
2026-01-20,002402,40.1,38.98,40.37,38.74,454760,1789790039.55,4.06,-2.79,-1.12,5.59
2026-01-21,002402,38.4,39.71,39.87,38.38,371477,1474504984.97,3.82,1.87,0.73,4.57
2026-01-22,002402,39.86,39.24,40.2,39.01,322745,1276051955.22,3.0,-1.18,-0.47,3.97
2026-01-23,002402,39.3,40.09,40.13,39.1,466681,1860863767.5,2.62,2.17,0.85,5.74
