日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-09-26,7.48,7.61,7.76,7.47,993396.0,776385173.0,3.89,2.01,0.15,1.55
2025-09-29,7.58,7.85,8.0,7.58,1444087.0,1147621309.0,5.52,3.15,0.24,2.26
2025-09-30,7.8,7.74,7.84,7.68,883373.0,697421815.0,2.04,-1.4,-0.11,1.38
2025-10-09,7.7,7.73,7.77,7.6,732049.0,574280908.0,2.2,-0.13,-0.01,1.14
2025-10-10,7.68,7.81,7.9,7.67,795131.0,633203966.0,2.98,1.03,0.08,1.24
2025-10-13,7.65,7.72,7.78,7.62,694849.0,543898788.0,2.05,-1.15,-0.09,1.09
2025-10-14,7.74,7.71,7.86,7.68,656752.0,519956484.0,2.33,-0.13,-0.01,1.03
2025-10-15,7.72,7.79,7.81,7.63,701882.0,552288005.0,2.33,1.04,0.08,1.1
2025-10-16,7.76,7.72,7.79,7.67,497794.0,392221222.0,1.54,-0.9,-0.07,0.78
2025-10-17,7.72,7.49,7.76,7.49,751524.0,584400983.0,3.5,-2.98,-0.23,1.18
2025-10-20,7.56,7.53,7.62,7.5,471236.0,362953661.0,1.6,0.53,0.04,0.74
2025-10-21,7.53,7.62,7.7,7.51,553194.0,430123248.0,2.52,1.2,0.09,0.87
2025-10-22,7.6,7.57,7.61,7.55,305670.0,236007094.0,0.79,-0.66,-0.05,0.48
2025-10-23,7.56,7.66,7.66,7.52,566906.0,439762136.0,1.85,1.19,0.09,0.89
2025-10-24,7.63,7.78,7.78,7.63,676249.0,531073041.0,1.96,1.57,0.12,1.06
2025-10-27,7.85,7.83,7.88,7.78,705677.0,563173653.0,1.29,0.64,0.05,1.1
2025-10-28,7.84,7.74,7.84,7.73,472238.0,374201600.0,1.4,-1.15,-0.09,0.74
2025-10-29,7.74,7.9,7.93,7.73,744589.0,595756101.0,2.58,2.07,0.16,1.16
2025-10-30,7.88,7.78,7.89,7.76,524934.0,418573646.0,1.65,-1.52,-0.12,0.82
2025-10-31,7.78,7.69,7.83,7.68,570265.0,449648551.0,1.93,-1.16,-0.09,0.89
2025-11-03,7.68,7.65,7.69,7.6,378868.0,294987358.0,1.17,-0.52,-0.04,0.59
2025-11-04,7.64,7.64,7.66,7.59,346256.0,269317921.0,0.92,-0.13,-0.01,0.54
2025-11-05,7.61,7.62,7.67,7.59,281127.0,218936141.0,1.05,-0.26,-0.02,0.44
2025-11-06,7.63,7.73,7.76,7.62,436623.0,343248263.0,1.84,1.44,0.11,0.68
2025-11-07,7.71,7.66,7.73,7.66,315263.0,246902930.0,0.91,-0.91,-0.07,0.49
2025-11-10,7.66,7.74,7.77,7.64,358474.0,281640648.0,1.7,1.04,0.08,0.56
2025-11-11,7.75,7.67,7.76,7.65,412858.0,323699006.0,1.42,-0.9,-0.07,0.65
2025-11-12,7.68,7.59,7.68,7.56,394737.0,306562538.0,1.56,-1.04,-0.08,0.62
2025-11-13,7.59,7.64,7.66,7.57,316597.0,245761393.0,1.19,0.66,0.05,0.5
2025-11-14,7.6,7.56,7.66,7.56,349417.0,271326497.0,1.31,-1.05,-0.08,0.55
2025-11-17,7.56,7.48,7.57,7.46,333142.0,254610055.0,1.46,-1.06,-0.08,0.52
2025-11-18,7.47,7.44,7.5,7.42,302712.0,230327107.0,1.07,-0.53,-0.04,0.47
2025-11-19,7.45,7.42,7.48,7.37,285565.0,216177400.0,1.48,-0.27,-0.02,0.45
2025-11-20,7.51,7.4,7.54,7.4,406524.0,310041661.0,1.89,-0.27,-0.02,0.64
2025-11-21,7.33,7.13,7.37,7.13,507547.0,374521103.0,3.24,-3.65,-0.27,0.79
2025-11-24,7.16,7.17,7.21,7.11,283956.0,207495545.0,1.4,0.56,0.04,0.44
2025-11-25,7.19,7.19,7.22,7.17,258764.0,190051140.0,0.7,0.28,0.02,0.4
2025-11-26,7.19,7.15,7.21,7.13,236594.0,173275349.0,1.11,-0.56,-0.04,0.37
2025-11-27,7.14,7.15,7.19,7.12,184386.0,134892451.0,0.98,0.0,0.0,0.29
2025-11-28,7.14,7.17,7.17,7.12,190120.0,138827982.0,0.7,0.28,0.02,0.3
2025-12-01,7.17,7.24,7.24,7.16,316343.0,232977546.0,1.12,0.98,0.07,0.49
2025-12-02,7.23,7.2,7.24,7.18,169101.0,124310108.0,0.83,-0.55,-0.04,0.26
2025-12-03,7.22,7.19,7.25,7.17,226646.0,166781964.0,1.11,-0.14,-0.01,0.35
2025-12-04,7.21,7.22,7.27,7.17,263091.0,194034761.0,1.39,0.42,0.03,0.41
2025-12-05,7.22,7.35,7.39,7.19,479409.0,356797469.0,2.77,1.8,0.13,0.75
2025-12-08,7.43,7.45,7.54,7.38,721489.0,550475870.0,2.18,1.36,0.1,1.13
2025-12-09,7.4,7.31,7.43,7.29,345082.0,258657609.0,1.88,-1.88,-0.14,0.54
2025-12-10,7.3,7.37,7.39,7.25,278070.0,207745477.0,1.92,0.82,0.06,0.43
2025-12-11,7.37,7.33,7.44,7.3,292497.0,219603335.0,1.9,-0.54,-0.04,0.46
2025-12-12,7.31,7.35,7.42,7.31,364703.0,273919532.0,1.5,0.27,0.02,0.57
2025-12-15,7.33,7.41,7.45,7.31,314560.0,237590535.0,1.9,0.82,0.06,0.49
2025-12-16,7.39,7.34,7.41,7.32,253836.0,190489235.0,1.21,-0.94,-0.07,0.4
2025-12-17,7.34,7.44,7.5,7.3,414845.0,313186713.0,2.72,1.36,0.1,0.65
2025-12-18,7.45,7.4,7.46,7.37,304110.0,229589463.0,1.21,-0.54,-0.04,0.48
2025-12-19,7.4,7.41,7.45,7.36,275109.0,208061180.0,1.22,0.14,0.01,0.43
2025-12-22,7.41,7.39,7.43,7.39,235381.0,177927338.0,0.54,-0.27,-0.02,0.37
2025-12-23,7.4,7.36,7.42,7.34,246855.0,186028296.0,1.08,-0.41,-0.03,0.39
2025-12-24,7.36,7.4,7.41,7.34,232833.0,175309537.0,0.95,0.54,0.04,0.36
2025-12-25,7.39,7.46,7.47,7.38,242053.0,183914773.0,1.22,0.81,0.06,0.38
2025-12-26,7.44,7.49,7.55,7.43,287577.0,219796024.0,1.61,0.4,0.03,0.45
2025-12-29,7.5,7.49,7.54,7.46,266694.0,203950156.0,1.07,0.0,0.0,0.42
2025-12-30,7.46,7.51,7.54,7.45,247473.0,189097399.0,1.2,0.27,0.02,0.39
2025-12-31,7.52,7.5,7.58,7.48,303828.0,233369849.0,1.33,-0.13,-0.01,0.48
2026-01-05,7.51,7.57,7.58,7.47,400473.0,307949082.0,1.47,0.93,0.07,0.63
2026-01-06,7.57,7.76,7.77,7.55,807628.0,634463335.0,2.91,2.51,0.19,1.26
2026-01-07,7.76,7.69,7.78,7.65,459867.0,361565155.0,1.68,-0.9,-0.07,0.72
2026-01-08,7.65,7.6,7.67,7.59,506838.0,393904098.0,1.04,-1.17,-0.09,0.79
2026-01-09,7.6,7.66,7.7,7.59,351113.0,273829676.0,1.45,0.79,0.06,0.55
2026-01-12,7.66,7.75,7.77,7.63,515952.0,405909966.0,1.83,1.17,0.09,0.81
2026-01-13,7.77,7.74,7.83,7.7,559278.0,443051593.0,1.68,-0.13,-0.01,0.87
2026-01-14,7.72,7.67,7.86,7.64,737680.0,583346657.0,2.84,-0.9,-0.07,1.15
2026-01-15,7.62,7.55,7.66,7.53,431837.0,334025702.0,1.69,-1.56,-0.12,0.68
2026-01-16,7.58,7.47,7.6,7.46,392700.0,301286693.0,1.85,-1.06,-0.08,0.61
2026-01-19,7.45,7.48,7.51,7.44,300986.0,229414437.0,0.94,0.13,0.01,0.47
2026-01-20,7.5,7.51,7.53,7.46,305818.0,233922400.0,0.94,0.4,0.03,0.48
2026-01-21,7.5,7.44,7.51,7.42,341462.0,260036214.0,1.2,-0.93,-0.07,0.53
2026-01-22,7.44,7.48,7.51,7.44,273785.0,208838229.0,0.94,0.54,0.04,0.43
2026-01-23,7.48,7.48,7.54,7.46,330191.0,252436309.0,1.07,0.0,0.0,0.52
2026-01-26,7.48,7.56,7.63,7.46,555571.0,427164336.0,2.27,1.07,0.08,0.87
2026-01-27,7.54,7.45,7.54,7.38,431824.0,328589217.0,2.12,-1.46,-0.11,0.68
2026-01-28,7.47,7.58,7.84,7.44,1288082.0,1006113919.0,5.37,1.74,0.13,2.01
2026-01-29,7.57,7.68,7.7,7.45,1052273.0,809613803.0,3.3,1.32,0.1,1.65
2026-01-30,7.64,7.54,7.7,7.49,633790.0,489297911.0,2.73,-1.82,-0.14,0.99
2026-02-02,7.51,7.39,7.67,7.38,773602.0,592400843.0,3.85,-1.99,-0.15,1.21
2026-02-03,7.45,7.36,7.47,7.3,510389.0,382873087.0,2.3,-0.41,-0.03,0.8
2026-02-04,7.36,7.45,7.46,7.33,452588.0,341427633.0,1.77,1.22,0.09,0.71
2026-02-05,7.43,7.47,7.5,7.38,397394.0,301897335.0,1.61,0.27,0.02,0.62
2026-02-06,7.43,7.41,7.5,7.4,304693.0,231414767.0,1.34,-0.8,-0.06,0.48
2026-02-09,7.46,7.48,7.49,7.44,272617.0,207720149.0,0.67,0.94,0.07,0.43
2026-02-10,7.49,7.55,7.63,7.46,451632.0,348509553.0,2.27,0.94,0.07,0.71
2026-02-11,7.57,7.63,7.63,7.53,379902.0,294254621.0,1.32,1.06,0.08,0.59
2026-02-12,7.63,7.58,7.64,7.55,352151.0,272262664.0,1.18,-0.66,-0.05,0.55
2026-02-13,7.59,7.43,7.62,7.43,303395.0,232588823.0,2.51,-1.98,-0.15,0.47
2026-02-24,7.46,7.42,7.47,7.41,329478.0,249937370.0,0.81,-0.13,-0.01,0.52
2026-02-25,7.43,7.35,7.57,7.32,984507.0,746429163.0,3.37,-0.94,-0.07,1.54
