date,股票代码,open,close,high,low,volume,成交额,振幅,pct,涨跌额,换手率
2025-12-01,601155,15.6,15.16,15.7,15.04,274748,421107901.0,4.43,1.68,0.25,1.22
2025-12-02,601155,15.25,15.1,15.27,14.95,160307,241922143.0,2.11,-0.4,-0.06,0.71
2025-12-03,601155,15.12,14.75,15.14,14.72,131435,195946202.0,2.78,-2.32,-0.35,0.58
2025-12-04,601155,14.87,14.54,15.16,14.52,142734,210276433.0,4.34,-1.42,-0.21,0.63
2025-12-05,601155,14.54,14.55,14.64,14.09,161344,231989788.0,3.78,0.07,0.01,0.72
2025-12-08,601155,14.66,14.37,14.68,14.32,107572,155063934.0,2.47,-1.24,-0.18,0.48
2025-12-09,601155,14.29,13.84,14.39,13.71,302168,421413148.0,4.73,-3.69,-0.53,1.34
2025-12-10,601155,13.84,14.11,14.44,13.65,254092,356132619.0,5.71,1.95,0.27,1.13
2025-12-11,601155,14.02,13.91,14.13,13.83,150029,209229799.0,2.13,-1.42,-0.2,0.67
2025-12-12,601155,14.04,13.8,14.14,13.79,142074,198281087.0,2.52,-0.79,-0.11,0.63
2025-12-15,601155,13.8,13.91,14.16,13.8,135692,190114557.0,2.61,0.8,0.11,0.6
2025-12-16,601155,13.93,14.06,14.27,13.7,149716,211581611.0,4.1,1.08,0.15,0.66
2025-12-17,601155,14.0,14.15,14.28,13.9,128463,180980843.0,2.7,0.64,0.09,0.57
2025-12-18,601155,14.15,13.9,14.28,13.82,137076,192012130.0,3.25,-1.77,-0.25,0.61
2025-12-19,601155,13.9,14.19,14.54,13.78,243698,347418630.0,5.47,2.09,0.29,1.08
2025-12-22,601155,14.21,14.28,14.36,14.02,102262,145381105.0,2.4,0.63,0.09,0.45
2025-12-23,601155,14.25,14.13,14.32,14.03,71722,101602610.0,2.03,-1.05,-0.15,0.32
2025-12-24,601155,14.17,14.09,14.35,14.07,91317,129457953.0,1.98,-0.28,-0.04,0.4
2025-12-25,601155,14.14,14.1,14.22,13.97,78370,110402836.0,1.77,0.07,0.01,0.35
2025-12-26,601155,14.02,14.09,14.22,13.98,69708,98394929.0,1.7,-0.07,-0.01,0.31
2025-12-29,601155,14.1,13.97,14.18,13.95,84204,118113508.0,1.63,-0.85,-0.12,0.37
2025-12-30,601155,13.88,13.73,13.96,13.71,130916,180565669.0,1.79,-1.72,-0.24,0.58
2025-12-31,601155,13.81,13.95,14.03,13.72,116736,162274251.0,2.26,1.6,0.22,0.52
2026-01-05,601155,14.0,14.52,14.73,14.0,234880,340128030.0,5.23,4.09,0.57,1.04
2026-01-06,601155,14.53,14.8,14.86,14.53,131113,192791568.0,2.27,1.93,0.28,0.58
2026-01-07,601155,14.83,14.53,14.9,14.51,162188,238652839.0,2.64,-1.82,-0.27,0.72
2026-01-08,601155,14.51,15.24,15.38,14.35,246812,370355323.0,7.09,4.89,0.71,1.09
2026-01-09,601155,15.15,15.01,15.25,14.86,150158,225590260.0,2.56,-1.51,-0.23,0.67
2026-01-12,601155,14.98,15.04,15.14,14.89,115835,174255154.0,1.67,0.2,0.03,0.51
2026-01-13,601155,15.04,14.66,15.11,14.62,134505,199850404.0,3.26,-2.53,-0.38,0.6
2026-01-14,601155,14.69,14.4,14.86,14.21,181150,263237717.0,4.43,-1.77,-0.26,0.8
2026-01-15,601155,14.38,14.82,14.96,14.37,168444,248226491.0,4.1,2.92,0.42,0.75
2026-01-16,601155,14.88,14.46,14.95,14.4,123198,179156148.0,3.71,-2.43,-0.36,0.55
2026-01-19,601155,14.2,14.63,14.92,14.18,166969,243197915.0,5.12,1.18,0.17,0.74
2026-01-20,601155,14.57,15.25,15.35,14.56,265875,401593049.0,5.4,4.24,0.62,1.18
2026-01-21,601155,15.17,15.35,15.48,15.1,125483,192437936.0,2.49,0.66,0.1,0.56
2026-01-22,601155,15.35,15.83,15.98,15.22,242987,382338443.0,4.95,3.13,0.48,1.08
2026-01-23,601155,15.99,15.87,15.99,15.53,125047,196830563.0,2.91,0.25,0.04,0.55
2026-01-26,601155,15.76,15.95,16.27,15.76,169515,271046227.0,3.21,0.5,0.08,0.75
2026-01-27,601155,15.9,15.78,16.02,15.47,118615,186099180.0,3.45,-1.07,-0.17,0.53
2026-01-28,601155,15.82,16.23,16.48,15.77,168116,272304174.0,4.5,2.85,0.45,0.75
2026-01-29,601155,16.23,17.85,17.85,16.16,464576,811725241.0,10.41,9.98,1.62,2.06
2026-01-30,601155,17.96,17.68,18.35,17.15,545934,964232806.0,6.72,-0.95,-0.17,2.42
2026-02-02,601155,17.64,16.41,17.77,16.31,377391,635965131.0,8.26,-7.18,-1.27,1.67
2026-02-03,601155,16.72,16.8,17.17,16.48,260754,438164066.0,4.2,2.38,0.39,1.16
2026-02-04,601155,16.73,18.08,18.12,16.73,409237,719596003.0,8.27,7.62,1.28,1.81
2026-02-05,601155,17.8,17.8,18.17,17.53,287171,511188457.0,3.54,-1.55,-0.28,1.27
2026-02-06,601155,17.75,17.22,17.77,17.14,217778,379335791.0,3.54,-3.26,-0.58,0.97
2026-02-09,601155,17.22,17.71,18.2,17.18,262792,467819858.0,5.92,2.85,0.49,1.17
2026-02-10,601155,17.65,17.07,17.8,16.99,215999,373522381.0,4.57,-3.61,-0.64,0.96
2026-02-11,601155,17.07,17.17,17.4,16.95,116483,200433506.0,2.64,0.59,0.1,0.52
2026-02-12,601155,17.12,17.17,17.5,17.1,117150,202902466.0,2.33,0.0,0.0,0.52
2026-02-13,601155,17.24,16.77,17.25,16.7,151465,256221368.0,3.2,-2.33,-0.4,0.67
2026-02-24,601155,16.7,16.5,17.1,16.5,186616,312107282.0,3.58,-1.61,-0.27,0.83
2026-02-25,601155,16.6,17.32,17.55,16.52,248345,427367300.0,6.24,4.97,0.82,1.1
2026-02-26,601155,17.3,16.7,17.48,16.67,186991,316674411.0,4.68,-3.58,-0.62,0.83
2026-02-27,601155,16.7,16.67,16.98,16.58,114084,190880472.0,2.4,-0.18,-0.03,0.51
2026-03-02,601155,16.4,16.88,17.19,16.37,192990,325354158.0,4.92,1.26,0.21,0.86
2026-03-03,601155,16.8,16.4,17.15,16.26,207469,344249647.0,5.27,-2.84,-0.48,0.92
2026-03-04,601155,16.27,16.16,16.65,15.96,162351,263087375.0,4.21,-1.46,-0.24,0.72
2026-03-05,601155,16.41,15.74,16.47,15.64,202014,321640452.0,5.14,-2.6,-0.42,0.9
2026-03-06,601155,15.78,15.76,15.91,15.5,158391,248854292.0,2.6,0.13,0.02,0.7
