date,股票代码,open,close,high,low,volume,成交额,振幅,pct,涨跌额,换手率
2025-12-01,601901,7.7,7.74,7.76,7.7,457165,353841316.0,0.78,0.0,0.0,0.56
2025-12-02,601901,7.72,7.66,7.73,7.65,463713,356476471.0,1.03,-1.03,-0.08,0.56
2025-12-03,601901,7.69,7.62,7.7,7.6,420456,321670686.0,1.31,-0.52,-0.04,0.51
2025-12-04,601901,7.63,7.64,7.66,7.61,348486,266328928.0,0.66,0.26,0.02,0.42
2025-12-05,601901,7.62,7.76,7.82,7.6,915163,707952569.0,2.88,1.57,0.12,1.11
2025-12-08,601901,7.87,7.85,7.99,7.83,1346904,1067513201.0,2.06,1.16,0.09,1.64
2025-12-09,601901,7.82,7.79,7.84,7.76,581177,453621732.0,1.02,-0.76,-0.06,0.71
2025-12-10,601901,7.77,7.82,7.84,7.74,390257,304198584.0,1.28,0.39,0.03,0.47
2025-12-11,601901,7.8,7.73,7.81,7.73,418356,325199290.0,1.02,-1.15,-0.09,0.51
2025-12-12,601901,7.74,7.78,7.8,7.72,484600,376308332.0,1.03,0.65,0.05,0.59
2025-12-15,601901,7.72,7.8,7.86,7.72,535687,418666756.0,1.8,0.26,0.02,0.65
2025-12-16,601901,7.78,7.79,7.82,7.75,401878,313161217.0,0.9,-0.13,-0.01,0.49
2025-12-17,601901,7.78,7.86,7.92,7.7,626613,489958134.0,2.82,0.9,0.07,0.76
2025-12-18,601901,7.84,7.77,7.86,7.75,550343,428946596.0,1.4,-1.15,-0.09,0.67
2025-12-19,601901,7.76,7.8,7.83,7.74,426941,333307227.0,1.16,0.39,0.03,0.52
2025-12-22,601901,7.78,7.78,7.81,7.76,411059,320665075.0,0.64,-0.26,-0.02,0.5
2025-12-23,601901,7.78,7.72,7.79,7.71,458210,355777232.0,1.03,-0.77,-0.06,0.56
2025-12-24,601901,7.7,7.77,7.77,7.7,353306,273962533.0,0.91,0.65,0.05,0.43
2025-12-25,601901,7.75,7.82,7.83,7.74,454818,355564568.0,1.16,0.64,0.05,0.55
2025-12-26,601901,7.82,7.86,7.91,7.8,677010,533067352.0,1.41,0.51,0.04,0.82
