日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-09-26,1.77,1.76,1.79,1.75,629082.0,111441500.0,2.26,-0.56,-0.01,1.68
2025-09-29,1.76,1.76,1.78,1.72,700075.0,122634053.86,3.41,0.0,0.0,1.87
2025-09-30,1.76,1.75,1.77,1.74,521235.0,91393779.32,1.7,-0.57,-0.01,1.39
2025-10-09,1.76,1.78,1.78,1.74,655154.0,115562466.06,2.29,1.71,0.03,1.75
2025-10-10,1.77,1.79,1.81,1.76,684651.0,122852015.76,2.81,0.56,0.01,1.83
2025-10-13,1.75,1.8,1.81,1.72,651891.0,114870027.6,5.03,0.56,0.01,1.74
2025-10-14,1.81,1.8,1.84,1.78,883435.0,159882158.12,3.33,0.0,0.0,2.36
2025-10-15,1.79,1.79,1.81,1.78,516689.0,92572127.99,1.67,-0.56,-0.01,1.38
2025-10-16,1.79,1.76,1.79,1.76,403790.0,71525465.4,1.68,-1.68,-0.03,1.08
2025-10-17,1.76,1.75,1.79,1.74,495387.0,87274435.76,2.84,-0.57,-0.01,1.32
2025-10-20,1.77,1.78,1.78,1.76,391457.0,69279940.1,1.14,1.71,0.03,1.05
2025-10-21,1.78,1.86,1.95,1.77,1897468.0,352472227.04,10.11,4.49,0.08,5.07
2025-10-22,1.86,1.89,1.91,1.85,1332508.0,251097785.97,3.23,1.61,0.03,3.56
2025-10-23,2.08,2.08,2.08,2.08,818337.0,170214019.04,0.0,10.05,0.19,2.19
2025-10-24,2.19,1.95,2.2,1.93,4687466.0,955028647.52,12.98,-6.25,-0.13,12.52
2025-10-27,1.93,1.91,1.95,1.89,2205721.0,421558369.04,3.08,-2.05,-0.04,5.89
2025-10-28,1.92,1.88,1.93,1.87,1183889.0,223640748.44,3.14,-1.57,-0.03,3.16
2025-10-29,1.88,1.87,1.88,1.83,1200989.0,223240412.67,2.66,-0.53,-0.01,3.21
2025-10-30,1.86,1.82,1.87,1.81,1262959.0,231800635.0,3.21,-2.67,-0.05,3.37
2025-10-31,1.81,1.83,1.84,1.81,817765.0,149308889.43,1.65,0.55,0.01,2.18
2025-11-03,1.85,1.87,1.88,1.83,999684.0,185718659.72,2.73,2.19,0.04,2.67
2025-11-04,1.87,1.86,1.88,1.84,969416.0,180355817.82,2.14,-0.53,-0.01,2.59
2025-11-05,1.85,1.9,1.91,1.84,1187530.0,224253004.35,3.76,2.15,0.04,3.17
2025-11-06,1.91,1.88,1.91,1.86,811734.0,152081622.54,2.63,-1.05,-0.02,2.17
2025-11-07,1.87,1.86,1.89,1.85,687047.0,128539374.72,2.13,-1.06,-0.02,1.84
2025-11-10,1.87,1.89,1.9,1.86,1010618.0,190521283.5,2.15,1.61,0.03,2.7
2025-11-11,1.89,1.92,1.92,1.88,1127320.0,214449218.21,2.12,1.59,0.03,3.01
2025-11-12,1.92,1.91,1.93,1.88,782557.0,148846246.12,2.6,-0.52,-0.01,2.09
2025-11-13,1.92,1.94,1.95,1.9,940544.0,181356187.8,2.62,1.57,0.03,2.51
2025-11-14,1.93,1.99,2.01,1.92,1371983.0,272013542.88,4.64,2.58,0.05,3.66
2025-11-17,1.99,2.0,2.02,1.97,936970.0,186850741.44,2.51,0.5,0.01,2.5
2025-11-18,2.0,1.94,2.0,1.91,995987.0,193766483.74,4.5,-3.0,-0.06,2.66
2025-11-19,1.93,1.89,1.95,1.88,763677.0,145332006.58,3.61,-2.58,-0.05,2.04
2025-11-20,1.9,1.88,1.92,1.87,712784.0,134787691.44,2.65,-0.53,-0.01,1.9
2025-11-21,1.87,1.8,1.9,1.8,972774.0,178691335.0,5.32,-4.26,-0.08,2.6
2025-11-24,1.8,1.82,1.83,1.8,563125.0,102304109.6,1.67,1.11,0.02,1.5
2025-11-25,1.82,1.83,1.84,1.81,535907.0,97952507.86,1.65,0.55,0.01,1.43
2025-11-26,1.82,1.85,1.89,1.82,981701.0,181613854.31,3.83,1.09,0.02,2.62
2025-11-27,1.84,1.84,1.85,1.81,581566.0,106763463.12,2.16,-0.54,-0.01,1.55
2025-11-28,1.84,1.86,1.86,1.81,633430.0,116379349.0,2.72,1.09,0.02,1.69
2025-12-01,1.86,1.85,1.88,1.84,511987.0,94935610.46,2.15,-0.54,-0.01,1.37
2025-12-02,1.84,1.85,1.86,1.81,681121.0,125106794.73,2.7,0.0,0.0,1.82
2025-12-03,1.86,1.83,1.88,1.82,733950.0,135224103.0,3.24,-1.08,-0.02,1.96
2025-12-04,1.82,1.78,1.83,1.77,1007641.0,180674330.03,3.28,-2.73,-0.05,2.69
2025-12-05,1.78,1.79,1.8,1.76,520492.0,92622810.68,2.25,0.56,0.01,1.39
2025-12-08,1.81,1.8,1.82,1.78,578680.0,104093016.54,2.23,0.56,0.01,1.55
2025-12-09,1.79,1.8,1.82,1.78,633313.0,113909417.03,2.22,0.0,0.0,1.69
2025-12-10,1.8,1.81,1.82,1.77,692183.0,124501157.2,2.78,0.56,0.01,1.85
2025-12-11,1.81,1.75,1.81,1.74,840579.0,148526984.5,3.87,-3.31,-0.06,2.25
2025-12-12,1.75,1.75,1.76,1.73,465664.0,81289587.92,1.71,0.0,0.0,1.24
2025-12-15,1.74,1.74,1.76,1.72,410634.0,71387843.84,2.29,-0.57,-0.01,1.1
2025-12-16,1.73,1.7,1.74,1.69,622318.0,106314481.21,2.87,-2.3,-0.04,1.66
2025-12-17,1.69,1.71,1.71,1.67,666431.0,112505996.99,2.35,0.59,0.01,1.78
2025-12-18,1.69,1.69,1.71,1.68,434438.0,73779555.0,1.75,-1.17,-0.02,1.16
2025-12-19,1.69,1.73,1.73,1.68,525330.0,89964810.41,2.96,2.37,0.04,1.4
2025-12-22,1.73,1.74,1.75,1.72,470262.0,81613654.18,1.73,0.58,0.01,1.26
2025-12-23,1.73,1.71,1.74,1.71,379025.0,65292172.74,1.72,-1.72,-0.03,1.01
2025-12-24,1.71,1.73,1.74,1.7,295252.0,50943970.0,2.34,1.17,0.02,0.79
2025-12-25,1.73,1.73,1.74,1.71,277192.0,47862414.87,1.73,0.0,0.0,0.74
2025-12-26,1.73,1.73,1.75,1.72,375062.0,65034264.93,1.73,0.0,0.0,1.0
2025-12-29,1.73,1.73,1.74,1.71,361824.0,62458696.5,1.73,0.0,0.0,0.97
2025-12-30,1.72,1.7,1.73,1.7,344859.0,58970536.7,1.73,-1.73,-0.03,0.92
2025-12-31,1.7,1.69,1.71,1.67,432537.0,73006911.85,2.35,-0.59,-0.01,1.16
2026-01-05,1.69,1.7,1.71,1.68,330599.0,56178622.8,1.78,0.59,0.01,0.88
2026-01-06,1.7,1.73,1.73,1.69,405854.0,69788223.32,2.35,1.76,0.03,1.08
2026-01-07,1.73,1.71,1.74,1.71,376237.0,64724066.5,1.73,-1.16,-0.02,1.0
2026-01-08,1.71,1.74,1.74,1.71,470316.0,81288557.5,1.75,1.75,0.03,1.26
2026-01-09,1.74,1.74,1.75,1.72,493745.0,85545396.11,1.72,0.0,0.0,1.32
2026-01-12,1.74,1.74,1.75,1.73,553647.0,96177367.5,1.15,0.0,0.0,1.48
2026-01-13,1.74,1.75,1.78,1.72,820880.0,143656143.34,3.45,0.57,0.01,2.19
2026-01-14,1.74,1.72,1.76,1.71,778376.0,135259742.5,2.86,-1.71,-0.03,2.08
2026-01-15,1.72,1.7,1.73,1.69,490080.0,83551937.6,2.33,-1.16,-0.02,1.31
2026-01-16,1.7,1.68,1.71,1.68,412507.0,69700012.11,1.76,-1.18,-0.02,1.1
2026-01-19,1.68,1.7,1.7,1.67,305381.0,51529467.0,1.79,1.19,0.02,0.82
2026-01-20,1.69,1.7,1.71,1.68,502171.0,85442097.8,1.76,0.0,0.0,1.34
2026-01-21,1.7,1.7,1.71,1.68,419673.0,71220166.8,1.76,0.0,0.0,1.12
2026-01-22,1.7,1.73,1.74,1.69,719713.0,123740500.42,2.94,1.76,0.03,1.92
2026-01-23,1.73,1.76,1.77,1.72,689684.0,120153953.56,2.89,1.73,0.03,1.84
2026-01-26,1.76,1.74,1.76,1.72,581241.0,100843133.26,2.27,-1.14,-0.02,1.55
2026-01-27,1.73,1.72,1.74,1.7,458450.0,78661677.0,2.3,-1.15,-0.02,1.22
2026-01-28,1.71,1.7,1.73,1.7,416653.0,71371825.0,1.74,-1.16,-0.02,1.11
2026-01-29,1.7,1.72,1.74,1.7,523340.0,90034128.35,2.35,1.18,0.02,1.4
2026-01-30,1.72,1.7,1.74,1.7,551612.0,94658851.0,2.33,-1.16,-0.02,1.47
2026-02-02,1.7,1.67,1.71,1.67,533840.0,90278194.5,2.35,-1.76,-0.03,1.43
2026-02-03,1.68,1.69,1.7,1.68,349666.0,59091583.93,1.2,1.2,0.02,0.93
2026-02-04,1.69,1.74,1.74,1.69,714541.0,123000694.8,2.96,2.96,0.05,1.91
2026-02-05,1.74,1.73,1.76,1.72,574563.0,100157152.68,2.3,-0.57,-0.01,1.53
2026-02-06,1.73,1.73,1.75,1.72,471880.0,81891026.0,1.73,0.0,0.0,1.26
2026-02-09,1.75,1.79,1.82,1.74,1019088.0,181759731.33,4.62,3.47,0.06,2.72
2026-02-10,1.8,1.82,1.87,1.78,1434521.0,262526381.78,5.03,1.68,0.03,3.83
2026-02-11,1.82,1.82,1.83,1.8,726008.0,131960746.2,1.65,0.0,0.0,1.94
2026-02-12,1.82,1.77,1.83,1.77,610220.0,109344147.0,3.3,-2.75,-0.05,1.63
2026-02-13,1.78,1.75,1.8,1.74,549654.0,97101185.5,3.39,-1.13,-0.02,1.47
2026-02-24,1.76,1.78,1.79,1.76,531790.0,94639379.32,1.71,1.71,0.03,1.42
2026-02-25,1.78,1.83,1.85,1.77,686244.0,125291030.0,4.49,2.81,0.05,1.83
2026-02-26,1.83,1.8,1.84,1.78,578153.0,104525946.49,3.28,-1.64,-0.03,1.54
