日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-09-23,002427,7.1,6.83,7.11,6.75,172846,118268720.13,5.07,-3.8,-0.27,1.76
2025-09-24,002427,6.78,6.88,6.89,6.76,114046,78285760.01,1.9,0.73,0.05,1.16
2025-09-25,002427,6.83,6.78,6.92,6.77,112053,76582551.32,2.18,-1.45,-0.1,1.14
2025-09-26,002427,6.79,6.93,7.39,6.78,340506,242746045.94,9.0,2.21,0.15,3.46
2025-09-29,002427,6.9,6.7,6.9,6.62,226987,152155459.07,4.04,-3.32,-0.23,2.31
2025-09-30,002427,6.66,6.71,6.74,6.66,118529,79405936.17,1.19,0.15,0.01,1.2
2025-10-09,002427,6.68,6.8,6.8,6.66,143403,96662673.53,2.09,1.34,0.09,1.46
2025-10-10,002427,6.77,6.9,7.02,6.72,188609,130761174.64,4.41,1.47,0.1,1.92
2025-10-13,002427,6.68,7.07,7.07,6.56,268148,185902098.8,7.39,2.46,0.17,2.72
2025-10-14,002427,7.07,6.95,7.1,6.93,180280,126394502.4,2.4,-1.7,-0.12,1.83
2025-10-15,002427,7.0,7.05,7.06,6.91,129232,90371628.2,2.16,1.44,0.1,1.31
2025-10-16,002427,7.06,6.89,7.06,6.83,139049,96043850.5,3.26,-2.27,-0.16,1.41
2025-10-17,002427,6.89,6.74,6.94,6.73,94831,64721377.2,3.05,-2.18,-0.15,0.96
2025-10-20,002427,6.83,6.81,6.85,6.74,80733,54757281.21,1.63,1.04,0.07,0.82
2025-10-21,002427,6.82,7.01,7.02,6.79,208270,145141969.23,3.38,2.94,0.2,2.12
2025-10-22,002427,6.95,7.07,7.16,6.9,185933,131426947.0,3.71,0.86,0.06,1.89
2025-10-23,002427,7.02,7.11,7.13,6.99,186684,131924199.63,1.98,0.57,0.04,1.9
2025-10-24,002427,7.06,6.98,7.14,6.97,151738,106575941.0,2.39,-1.83,-0.13,1.54
2025-10-27,002427,7.04,6.95,7.04,6.91,112368,78107846.28,1.86,-0.43,-0.03,1.14
2025-10-28,002427,6.95,6.92,6.98,6.89,92383,63941915.88,1.29,-0.43,-0.03,0.94
2025-10-29,002427,6.9,6.89,6.92,6.82,101757,69794453.71,1.45,-0.43,-0.03,1.03
2025-10-30,002427,6.89,6.79,6.92,6.77,97909,66767778.12,2.18,-1.45,-0.1,0.99
2025-10-31,002427,6.81,6.93,6.95,6.81,145011,100268024.82,2.06,2.06,0.14,1.47
2025-11-03,002427,6.95,6.99,6.99,6.88,95121,66085179.0,1.59,0.87,0.06,0.97
2025-11-04,002427,6.97,6.96,7.05,6.9,93382,64960860.74,2.15,-0.43,-0.03,0.95
2025-11-05,002427,6.92,7.02,7.04,6.88,124127,86905086.37,2.3,0.86,0.06,1.26
2025-11-06,002427,7.0,6.93,7.02,6.93,95935,66645199.0,1.28,-1.28,-0.09,0.97
2025-11-07,002427,6.93,7.0,7.16,6.9,199584,140305405.5,3.75,1.01,0.07,2.03
2025-11-10,002427,6.98,7.1,7.16,6.97,204531,145083344.9,2.71,1.43,0.1,2.08
2025-11-11,002427,7.08,7.13,7.18,7.07,149042,106301466.25,1.55,0.42,0.03,1.51
