日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-09-23,002506,2.56,2.51,2.58,2.45,1302191,324421462.5,5.08,-1.95,-0.05,2.23
2025-09-24,002506,2.49,2.59,2.6,2.48,1293130,328062836.77,4.78,3.19,0.08,2.21
2025-09-25,002506,2.58,2.6,2.67,2.57,1445091,378365413.84,3.86,0.39,0.01,2.47
2025-09-26,002506,2.58,2.54,2.62,2.54,852534,219189163.66,3.08,-2.31,-0.06,1.46
2025-09-29,002506,2.55,2.54,2.58,2.5,835962,212502498.34,3.15,0.0,0.0,1.43
2025-09-30,002506,2.53,2.55,2.58,2.53,797047,203625346.55,1.97,0.39,0.01,1.36
2025-10-09,002506,2.56,2.62,2.65,2.54,1331673,345794769.62,4.31,2.75,0.07,2.28
2025-10-10,002506,2.61,2.56,2.62,2.55,1127192,290126135.95,2.67,-2.29,-0.06,1.93
2025-10-13,002506,2.46,2.5,2.5,2.43,1175231,290376041.0,2.73,-2.34,-0.06,2.01
2025-10-14,002506,2.5,2.55,2.64,2.5,1922136,496004606.06,5.6,2.0,0.05,3.29
2025-10-15,002506,2.55,2.6,2.64,2.52,1532521,397200745.0,4.71,1.96,0.05,2.62
2025-10-16,002506,2.6,2.54,2.6,2.52,1061643,271077983.77,3.08,-2.31,-0.06,1.82
2025-10-17,002506,2.56,2.47,2.6,2.45,1342887,335300421.81,5.91,-2.76,-0.07,2.3
2025-10-20,002506,2.48,2.45,2.49,2.43,770098,188545913.76,2.43,-0.81,-0.02,1.32
2025-10-21,002506,2.46,2.49,2.5,2.44,814706,201165764.52,2.45,1.63,0.04,1.39
2025-10-22,002506,2.48,2.48,2.51,2.46,758056,188616659.55,2.01,-0.4,-0.01,1.3
2025-10-23,002506,2.47,2.48,2.49,2.44,673636,165830481.0,2.02,0.0,0.0,1.15
2025-10-24,002506,2.48,2.46,2.51,2.45,655259,162002408.55,2.42,-0.81,-0.02,1.12
2025-10-27,002506,2.47,2.45,2.49,2.44,813442,200067019.15,2.03,-0.41,-0.01,1.39
2025-10-28,002506,2.44,2.43,2.45,2.42,646827,157626484.19,1.22,-0.82,-0.02,1.11
2025-10-29,002506,2.42,2.5,2.51,2.4,1424230,350632818.41,4.53,2.88,0.07,2.44
2025-10-30,002506,2.49,2.48,2.51,2.46,1140624,283701053.13,2.0,-0.8,-0.02,1.95
2025-10-31,002506,2.45,2.49,2.53,2.45,1195818,298917869.05,3.23,0.4,0.01,2.05
2025-11-03,002506,2.5,2.57,2.57,2.49,1467863,371820364.02,3.21,3.21,0.08,2.51
2025-11-04,002506,2.57,2.55,2.58,2.53,890538,227428195.0,1.95,-0.78,-0.02,1.52
2025-11-05,002506,2.53,2.62,2.64,2.52,1560577,405855922.95,4.71,2.75,0.07,2.67
2025-11-06,002506,2.62,2.61,2.67,2.6,1119246,294037986.6,2.67,-0.38,-0.01,1.92
2025-11-07,002506,2.62,2.66,2.69,2.61,1548122,412165253.71,3.07,1.92,0.05,2.65
2025-11-10,002506,2.67,2.69,2.72,2.66,1583325,426478508.28,2.26,1.13,0.03,2.71
2025-11-11,002506,2.74,2.96,2.96,2.72,4278420,1250563435.29,8.92,10.04,0.27,7.32
2025-11-12,002506,3.07,3.13,3.25,3.03,12233288,3816238263.41,7.43,5.74,0.17,20.93
2025-11-13,002506,3.09,3.17,3.3,3.03,9005215,2851724694.11,8.63,1.28,0.04,15.41
2025-11-14,002506,3.12,3.22,3.37,3.07,8135008,2617563508.35,9.46,1.58,0.05,13.92
2025-11-17,002506,3.23,3.14,3.25,3.08,5534618,1732503077.24,5.28,-2.48,-0.08,9.47
2025-11-18,002506,3.11,2.97,3.15,2.94,5068396,1523071362.4,6.69,-5.41,-0.17,8.67
2025-11-19,002506,2.92,2.87,2.99,2.81,3956795,1138362011.11,6.06,-3.37,-0.1,6.77
2025-11-20,002506,2.9,2.78,2.92,2.76,2714009,763865296.17,5.57,-3.14,-0.09,4.64
2025-11-21,002506,2.74,2.55,2.75,2.53,3447721,902818994.5,7.91,-8.27,-0.23,5.9
2025-11-24,002506,2.58,2.54,2.59,2.51,1945847,494313526.18,3.14,-0.39,-0.01,3.33
2025-11-25,002506,2.56,2.56,2.57,2.53,1960048,500913452.7,1.57,0.79,0.02,3.35
2025-11-26,002506,2.56,2.57,2.61,2.53,2119298,545199031.2,3.13,0.39,0.01,3.63
2025-11-27,002506,2.57,2.57,2.62,2.55,2029719,524316471.8,2.72,0.0,0.0,3.47
2025-11-28,002506,2.56,2.58,2.59,2.54,1328204,341301937.85,1.95,0.39,0.01,2.27
2025-12-01,002506,2.6,2.62,2.64,2.59,1683476,440597660.48,1.94,1.55,0.04,2.88
2025-12-02,002506,2.61,2.59,2.62,2.56,1237390,319985552.04,2.29,-1.15,-0.03,2.12
2025-12-03,002506,2.59,2.53,2.6,2.52,1463996,373077765.2,3.09,-2.32,-0.06,2.5
2025-12-04,002506,2.52,2.46,2.54,2.46,1417914,351258713.88,3.16,-2.77,-0.07,2.43
2025-12-05,002506,2.46,2.51,2.51,2.45,1096546,272489812.6,2.44,2.03,0.05,1.88
2025-12-08,002506,2.5,2.76,2.76,2.48,2802911,744307373.95,11.16,9.96,0.25,4.8
2025-12-09,002506,2.76,2.86,2.95,2.7,6951924,1945741381.84,9.06,3.62,0.1,11.89
2025-12-10,002506,2.78,2.77,2.84,2.73,3638048,1007734729.91,3.85,-3.15,-0.09,6.22
2025-12-11,002506,2.79,2.81,2.88,2.77,4009623,1129501953.34,3.97,1.44,0.04,6.86
2025-12-12,002506,2.75,2.75,2.8,2.71,2671783,734561149.56,3.2,-2.14,-0.06,4.57
2025-12-15,002506,2.72,2.76,2.82,2.71,2588732,716578560.48,4.0,0.36,0.01,4.43
2025-12-16,002506,2.73,2.59,2.74,2.58,2817480,742245523.07,5.8,-6.16,-0.17,4.82
2025-12-17,002506,2.59,2.61,2.62,2.55,1725319,446701753.27,2.7,0.77,0.02,2.95
2025-12-18,002506,2.59,2.59,2.65,2.57,1477831,385815258.5,3.07,-0.77,-0.02,2.53
2025-12-19,002506,2.6,2.63,2.67,2.59,1453784,381592119.38,3.09,1.54,0.04,2.49
2025-12-22,002506,2.63,2.61,2.65,2.6,1314061,344548818.03,1.9,-0.76,-0.02,2.25
2025-12-23,002506,2.61,2.57,2.64,2.57,1356332,351533249.87,2.68,-1.53,-0.04,2.32
2025-12-24,002506,2.56,2.65,2.66,2.54,1946340,509492420.53,4.67,3.11,0.08,3.33
2025-12-25,002506,2.66,2.66,2.68,2.59,1686218,444681013.8,3.4,0.38,0.01,2.89
2025-12-26,002506,2.71,2.93,2.93,2.71,4475744,1284197312.62,8.27,10.15,0.27,7.66
2025-12-29,002506,2.89,2.87,2.97,2.85,5692553,1647386411.18,4.1,-2.05,-0.06,9.74
2025-12-30,002506,2.87,2.82,2.94,2.8,3017015,858105384.36,4.88,-1.74,-0.05,5.16
2025-12-31,002506,2.84,2.8,2.92,2.76,2781816,784273808.53,5.67,-0.71,-0.02,4.76
2026-01-05,002506,2.84,2.81,2.86,2.76,2256994,631533742.01,3.57,0.36,0.01,3.86
2026-01-06,002506,2.82,2.91,2.94,2.81,3903634,1127602556.77,4.63,3.56,0.1,6.68
2026-01-07,002506,2.89,2.89,2.96,2.86,3112785,899475711.67,3.44,-0.69,-0.02,5.33
2026-01-08,002506,2.87,2.93,2.94,2.84,2936658,853095470.78,3.46,1.38,0.04,5.02
2026-01-09,002506,2.9,2.89,2.98,2.86,3166265,921501504.64,4.1,-1.37,-0.04,5.42
2026-01-12,002506,2.86,3.0,3.04,2.85,4204572,1254950737.17,6.57,3.81,0.11,7.19
2026-01-13,002506,3.02,2.91,3.03,2.85,3397272,989064924.43,6.0,-3.0,-0.09,5.81
2026-01-14,002506,2.9,2.95,3.14,2.89,4227723,1269857030.28,8.59,1.37,0.04,7.23
2026-01-15,002506,2.94,2.9,3.05,2.86,2770988,813461421.39,6.44,-1.69,-0.05,4.74
2026-01-16,002506,2.93,2.9,3.01,2.88,2704424,791399915.58,4.48,0.0,0.0,4.63
2026-01-19,002506,2.85,2.92,2.98,2.82,2680663,781638038.96,5.52,0.69,0.02,4.59
2026-01-20,002506,2.92,2.79,3.0,2.76,3573780,1015732151.32,8.22,-4.45,-0.13,6.11
2026-01-21,002506,2.76,2.76,2.8,2.72,1801580,498692032.0,2.87,-1.08,-0.03,3.08
2026-01-22,002506,2.75,2.85,2.88,2.75,2917248,826408845.2,4.71,3.26,0.09,4.99
2026-01-23,002506,2.89,3.14,3.14,2.89,2353801,729036404.3,8.77,10.18,0.29,4.03
2026-01-26,002506,3.45,3.45,3.45,3.31,3941219,1358173889.35,4.46,9.87,0.31,6.74
2026-01-27,002506,3.38,3.69,3.8,3.22,16530523,5791873372.76,16.81,6.96,0.24,28.28
2026-01-28,002506,3.71,3.51,3.83,3.46,11281882,4071566404.85,10.03,-4.88,-0.18,19.3
2026-01-29,002506,3.5,3.56,3.73,3.37,10259308,3607423246.67,10.26,1.42,0.05,17.55
2026-01-30,002506,3.43,3.29,3.66,3.25,8642496,2965930223.49,11.52,-7.58,-0.27,14.79
2026-02-02,002506,3.34,3.3,3.5,3.29,6723099,2272550106.03,6.38,0.3,0.01,11.5
2026-02-03,002506,3.3,3.44,3.47,3.29,6130678,2081974693.44,5.45,4.24,0.14,10.49
2026-02-04,002506,3.44,3.78,3.78,3.42,14668891,5378554673.67,10.47,9.88,0.34,25.1
2026-02-05,002506,4.01,4.16,4.16,3.92,12666595,5196736094.65,6.35,10.05,0.38,21.67
2026-02-06,002506,4.01,4.58,4.58,3.8,17671690,7497764992.73,18.75,10.1,0.42,30.24
2026-02-09,002506,5.02,5.04,5.04,4.75,4468047,2221635095.78,6.33,10.04,0.46,7.64
2026-02-10,002506,5.41,5.26,5.46,5.05,20593150,10808487197.36,8.13,4.37,0.22,35.24
2026-02-11,002506,5.27,5.26,5.74,5.1,19153424,10283609587.24,12.17,0.0,0.0,32.77
2026-02-12,002506,5.04,4.77,5.3,4.73,16151732,7931605723.52,10.84,-9.32,-0.49,27.64
2026-02-13,002506,4.73,4.31,4.85,4.3,12011468,5407431589.68,11.53,-9.64,-0.46,20.55
2026-02-24,002506,4.5,4.74,4.74,4.5,9190215,4326117590.54,5.57,9.98,0.43,15.72
2026-02-25,002506,4.87,4.88,5.17,4.76,15079447,7439307508.98,8.65,2.95,0.14,25.8
2026-02-26,002506,4.93,5.03,5.26,4.8,16451065,8215366374.58,9.43,3.07,0.15,28.15
2026-02-27,002506,4.98,5.01,5.27,4.94,14063110,7127828411.03,6.56,-0.4,-0.02,24.06
2026-03-02,002506,4.66,4.69,5.12,4.66,11714552,5657911367.51,9.18,-6.39,-0.32,20.04
2026-03-03,002506,4.75,5.16,5.16,4.74,7346980,3764114317.49,8.96,10.02,0.47,12.57
2026-03-04,002506,4.94,5.15,5.22,4.74,14351881,7277346874.68,9.3,-0.19,-0.01,24.56
2026-03-05,002506,5.29,5.05,5.3,4.95,10824364,5492483208.75,6.8,-1.94,-0.1,18.52
2026-03-06,002506,5.07,5.56,5.56,5.0,10919285,5816783206.91,11.09,10.1,0.51,18.68
2026-03-09,002506,5.65,5.78,6.05,5.65,16914547,9840327416.7,7.19,3.96,0.22,28.94
2026-03-10,002506,5.78,6.07,6.19,5.6,14165934,8373467310.85,10.21,5.02,0.29,24.24
2026-03-11,002506,6.0,5.96,6.36,5.8,15632133,9493189257.51,9.23,-1.81,-0.11,26.75
2026-03-12,002506,5.8,5.87,6.06,5.7,11043675,6468291985.8,6.04,-1.51,-0.09,18.9
