日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-11-25,5.33,5.43,5.48,5.25,27905304.0,0.0,0.0,0.0,0.0,0.0
2025-11-26,5.42,5.46,5.56,5.36,28579253.0,0.0,0.0,0.0,0.0,0.0
2025-11-27,5.43,5.32,5.44,5.32,23199350.0,0.0,0.0,0.0,0.0,0.0
2025-11-28,5.31,5.39,5.43,5.3,18514236.0,0.0,0.0,0.0,0.0,0.0
2025-12-01,5.37,5.6,5.79,5.36,48036481.0,0.0,0.0,0.0,0.0,0.0
2025-12-02,5.61,5.77,5.82,5.55,57828749.0,0.0,0.0,0.0,0.0,0.0
2025-12-03,5.77,6.03,6.35,5.75,119374452.0,0.0,0.0,0.0,0.0,0.0
2025-12-04,6.01,5.8,6.05,5.78,74913816.0,0.0,0.0,0.0,0.0,0.0
2025-12-05,5.87,6.07,6.1,5.74,74282384.0,0.0,0.0,0.0,0.0,0.0
2025-12-08,6.08,6.07,6.21,5.99,74377484.0,0.0,0.0,0.0,0.0,0.0
2025-12-09,6.13,6.22,6.34,6.0,97144680.0,0.0,0.0,0.0,0.0,0.0
2025-12-10,6.14,6.24,6.33,6.0,95930373.0,0.0,0.0,0.0,0.0,0.0
2025-12-11,6.12,6.4,6.62,6.0,133133496.0,0.0,0.0,0.0,0.0,0.0
2025-12-12,6.26,6.21,6.61,6.17,121117161.0,0.0,0.0,0.0,0.0,0.0
2025-12-15,6.21,6.58,6.83,6.15,147904129.0,0.0,0.0,0.0,0.0,0.0
2025-12-16,6.35,6.02,6.4,5.97,104490598.0,0.0,0.0,0.0,0.0,0.0
2025-12-17,5.99,5.76,5.99,5.6,69650566.0,0.0,0.0,0.0,0.0,0.0
2025-12-18,5.74,5.76,5.88,5.65,60772595.0,0.0,0.0,0.0,0.0,0.0
2025-12-19,5.71,5.86,5.92,5.69,45823370.0,0.0,0.0,0.0,0.0,0.0
2025-12-22,5.8,5.77,5.83,5.71,34970060.0,0.0,0.0,0.0,0.0,0.0
2025-12-23,5.78,5.86,5.97,5.71,46098212.0,0.0,0.0,0.0,0.0,0.0
2025-12-24,5.86,5.99,6.0,5.81,39284320.0,0.0,0.0,0.0,0.0,0.0
2025-12-25,5.98,5.94,5.99,5.87,34021615.0,0.0,0.0,0.0,0.0,0.0
2025-12-26,5.93,5.88,6.06,5.86,34528300.0,0.0,0.0,0.0,0.0,0.0
2025-12-29,5.86,5.71,5.89,5.68,39016961.0,0.0,0.0,0.0,0.0,0.0
2025-12-30,5.65,5.54,5.68,5.53,32990254.0,0.0,0.0,0.0,0.0,0.0
2025-12-31,5.54,5.42,5.57,5.42,25290378.0,0.0,0.0,0.0,0.0,0.0
2026-01-05,5.43,5.48,5.5,5.43,22275535.0,0.0,0.0,0.0,0.0,0.0
2026-01-06,5.48,5.52,5.52,5.46,24552322.0,0.0,0.0,0.0,0.0,0.0
2026-01-07,5.5,5.55,5.59,5.47,23943629.0,0.0,0.0,0.0,0.0,0.0
2026-01-08,5.51,5.54,5.6,5.5,21494401.0,0.0,0.0,0.0,0.0,0.0
2026-01-09,5.51,5.53,5.56,5.47,27663032.0,0.0,0.0,0.0,0.0,0.0
2026-01-12,5.54,5.53,5.55,5.49,31222803.0,0.0,0.0,0.0,0.0,0.0
2026-01-13,5.53,5.48,5.55,5.44,38526643.0,0.0,0.0,0.0,0.0,0.0
2026-01-14,5.46,5.45,5.54,5.42,36010793.0,0.0,0.0,0.0,0.0,0.0
2026-01-15,5.44,5.48,5.48,5.42,20116901.0,0.0,0.0,0.0,0.0,0.0
2026-01-16,5.53,5.54,5.64,5.5,42736535.0,0.0,0.0,0.0,0.0,0.0
2026-01-19,5.55,6.09,6.09,5.54,68794497.0,0.0,0.0,0.0,0.0,0.0
2026-01-20,6.1,6.09,6.26,6.01,105094002.0,0.0,0.0,0.0,0.0,0.0
2026-01-21,6.04,5.91,6.05,5.87,50346690.0,0.0,0.0,0.0,0.0,0.0
2026-01-22,5.9,5.94,5.94,5.86,34180235.0,0.0,0.0,0.0,0.0,0.0
2026-01-23,5.91,5.97,6.0,5.89,40458832.0,0.0,0.0,0.0,0.0,0.0
2026-01-26,5.96,5.88,5.98,5.83,33761200.0,0.0,0.0,0.0,0.0,0.0
2026-01-27,5.88,5.78,5.9,5.68,30923660.0,0.0,0.0,0.0,0.0,0.0
2026-01-28,5.76,5.85,5.89,5.69,28976367.0,0.0,0.0,0.0,0.0,0.0
2026-01-29,5.81,5.9,5.94,5.73,33694581.0,0.0,0.0,0.0,0.0,0.0
2026-01-30,5.85,5.79,5.91,5.71,26783481.0,0.0,0.0,0.0,0.0,0.0
2026-02-02,5.78,5.8,5.91,5.74,32764800.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,5.81,5.96,5.97,5.81,42752414.0,0.0,0.0,0.0,0.0,0.0
2026-02-04,5.94,6.02,6.02,5.89,38003133.0,0.0,0.0,0.0,0.0,0.0
2026-02-05,5.99,5.86,6.0,5.81,32216931.0,0.0,0.0,0.0,0.0,0.0
2026-02-06,5.81,5.92,5.96,5.8,27600826.0,0.0,0.0,0.0,0.0,0.0
2026-02-09,5.98,6.01,6.03,5.95,37114402.0,0.0,0.0,0.0,0.0,0.0
2026-02-10,6.21,5.94,6.21,5.93,44521174.0,0.0,0.0,0.0,0.0,0.0
2026-02-11,5.97,6.04,6.1,5.94,32826980.0,0.0,0.0,0.0,0.0,0.0
2026-02-12,6.05,6.14,6.22,6.03,46067807.0,0.0,0.0,0.0,0.0,0.0
2026-02-13,6.06,5.97,6.13,5.95,35633831.0,0.0,0.0,0.0,0.0,0.0
2026-02-24,6.01,6.16,6.18,6.0,39308460.0,0.0,0.0,0.0,0.0,0.0
2026-02-25,6.16,6.12,6.2,6.11,31836137.0,0.0,0.0,0.0,0.0,0.0
2026-02-26,6.13,6.19,6.25,6.13,34277663.0,0.0,0.0,0.0,0.0,0.0
2026-02-27,6.2,6.4,6.44,6.19,57006461.0,0.0,0.0,0.0,0.0,0.0
2026-03-02,6.36,6.45,6.74,6.32,75850862.0,0.0,0.0,0.0,0.0,0.0
2026-03-03,6.4,6.23,6.48,6.21,62248180.0,0.0,0.0,0.0,0.0,0.0
2026-03-04,6.11,6.28,6.36,6.1,40520572.0,0.0,0.0,0.0,0.0,0.0
2026-03-05,6.35,6.49,6.58,6.34,48363639.0,0.0,0.0,0.0,0.0,0.0
2026-03-06,6.52,6.56,6.71,6.52,52182222.0,0.0,0.0,0.0,0.0,0.0
2026-03-09,6.58,6.6,6.69,6.53,52837202.0,0.0,0.0,0.0,0.0,0.0
2026-03-10,6.54,6.62,6.77,6.49,46426995.0,0.0,0.0,0.0,0.0,0.0
2026-03-11,6.63,6.97,7.13,6.46,106290349.0,0.0,0.0,0.0,0.0,0.0
2026-03-12,7.01,6.98,7.2,6.91,103528721.0,0.0,0.0,0.0,0.0,0.0
2026-03-13,7.05,6.75,7.07,6.67,74051661.0,0.0,0.0,0.0,0.0,0.0
2026-03-16,6.77,6.52,6.93,6.48,51963663.0,0.0,0.0,0.0,0.0,0.0
2026-03-17,6.47,6.49,6.76,6.34,57401209.0,0.0,0.0,0.0,0.0,0.0
2026-03-18,6.47,6.47,6.66,6.39,42182246.0,0.0,0.0,0.0,0.0,0.0
2026-03-19,6.36,6.52,6.62,6.32,50499900.0,0.0,0.0,0.0,0.0,0.0
2026-03-20,6.46,6.54,6.84,6.43,78350753.0,0.0,0.0,0.0,0.0,0.0
2026-03-23,6.5,6.44,6.81,6.33,114650158.0,0.0,0.0,0.0,0.0,0.0
2026-03-24,6.57,6.85,6.89,6.33,117829373.0,0.0,0.0,0.0,0.0,0.0
2026-03-25,6.78,7.54,7.54,6.75,90733240.0,0.0,0.0,0.0,0.0,0.0
2026-03-26,8.29,8.29,8.29,8.15,77361604.0,0.0,0.0,0.0,0.0,0.0
2026-03-27,8.82,7.83,8.82,7.77,266885848.0,0.0,0.0,0.0,0.0,0.0
2026-03-30,7.6,7.26,7.69,7.05,183827714.0,0.0,0.0,0.0,0.0,0.0
2026-03-31,7.14,7.62,7.79,6.98,194906583.0,0.0,0.0,0.0,0.0,0.0
2026-04-01,7.3,6.87,7.34,6.86,150389382.0,0.0,0.0,0.0,0.0,0.0
2026-04-02,6.71,6.47,6.9,6.34,115971932.0,0.0,0.0,0.0,0.0,0.0
2026-04-03,6.41,6.05,6.46,6.0,84286515.0,0.0,0.0,0.0,0.0,0.0
2026-04-07,5.98,6.12,6.21,5.96,51878397.0,0.0,0.0,0.0,0.0,0.0
2026-04-08,6.18,6.17,6.22,6.08,62771098.0,0.0,0.0,0.0,0.0,0.0
2026-04-09,6.1,5.94,6.1,5.92,54615934.0,0.0,0.0,0.0,0.0,0.0
2026-04-10,5.97,5.95,5.99,5.86,42963982.0,0.0,0.0,0.0,0.0,0.0
2026-04-13,6.04,6.24,6.28,6.02,81506282.0,0.0,0.0,0.0,0.0,0.0
2026-04-14,6.12,6.15,6.24,6.08,52764294.0,0.0,0.0,0.0,0.0,0.0
2026-04-15,6.15,6.08,6.15,6.03,33915578.0,0.0,0.0,0.0,0.0,0.0
2026-04-16,6.07,6.11,6.12,6.01,30534409.0,0.0,0.0,0.0,0.0,0.0
2026-04-17,6.08,6.04,6.14,6.03,33293418.0,0.0,0.0,0.0,0.0,0.0
2026-04-20,6.08,6.13,6.14,6.06,36223853.0,0.0,0.0,0.0,0.0,0.0
2026-04-21,6.12,6.31,6.44,6.01,80770712.0,0.0,0.0,0.0,0.0,0.0
2026-04-22,6.26,6.35,6.42,6.18,57753665.0,0.0,0.0,0.0,0.0,0.0
2026-04-23,6.35,6.68,6.73,6.23,98783595.0,0.0,0.0,0.0,0.0,0.0
2026-04-24,6.51,6.34,6.61,6.3,68524724.0,0.0,0.0,0.0,0.0,0.0
2026-04-27,6.21,6.19,6.33,6.14,41849438.0,0.0,0.0,0.0,0.0,0.0
2026-04-28,6.22,6.25,6.28,6.11,46994057.0,0.0,0.0,0.0,0.0,0.0
2026-04-29,6.13,6.17,6.27,6.13,35692180.0,0.0,0.0,0.0,0.0,0.0
